ORF_ID	Contig	Start	Stop	Orientation	Cut_Off	Pass_Bitscore	Best_Hit_Bitscore	Best_Hit_ARO	Best_Identities	ARO	Model_type	SNPs_in_Best_Hit_ARO	Other_SNPs	Drug Class	Resistance Mechanism	AMR Gene Family	Percentage Length of Reference Sequence	ID	Model_ID	Nudged	Note	Hit_Start	Hit_End	Antibiotic	AST_Source
k141_4716_3 # 1852 # 2316 # 1 # ID=8071_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.686	k141_4716	1852	2316	+	Strict	200	206.8	Pseudomonas aeruginosa soxR	71.43	3004107	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	98.72	gnl|BL_ORD_ID|2396|hsp_num:0	2775			24	444	tigecycline; ciprofloxacin; acriflavine; tetracycline; rifampin; chloramphenicol; ampicillin; norfloxacin; cefalotin; triclosan	
k141_1026193_1 # 1 # 1299 # 1 # ID=8412_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.517	k141_1026193	1	1299	+	Strict	175	193.4	vanT gene in vanG cluster	34.32	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	60.67	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1029	2127	vancomycin	
k141_686454_16 # 16777 # 17907 # -1 # ID=8658_16;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.463	k141_686454	16777	17907	-	Strict	175	228.0	vanT gene in vanG cluster	36.9	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	52.81	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1026	2067	vancomycin	
k141_5637_2 # 2229 # 3341 # 1 # ID=9442_2;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.395	k141_5637	2229	3341	+	Strict	175	233.8	vanT gene in vanG cluster	38.52	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	51.97	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1035	2118	vancomycin	
k141_345530_3 # 833 # 1159 # -1 # ID=9962_3;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.425	k141_345530	833	1159	-	Strict	75	87.0	qacJ	38.46	3007014	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.93	gnl|BL_ORD_ID|4661|hsp_num:0	5730			6	318	benzalkonium chloride	
k141_687422_3 # 1386 # 2573 # 1 # ID=10114_3;partial=00;start_type=GTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.406	k141_687422	1386	2573	+	Perfect	750	746.5	tet(39)	100.0	3000566	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|1038|hsp_num:0	1092			0	1185	tetracycline	
k141_176844_3 # 1993 # 2316 # 1 # ID=10414_3;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.364	k141_176844	1993	2316	+	Strict	75	92.0	qacJ	41.12	3007014	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|4661|hsp_num:0	5730			0	321	benzalkonium chloride	
k141_1198319_3 # 1815 # 2735 # -1 # ID=10969_3;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.647	k141_1198319	1815	2735	-	Strict	50	119.8	vanY gene in vanB cluster	36.76	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	114.18	gnl|BL_ORD_ID|603|hsp_num:0	556			270	792	vancomycin	
k141_519410_27 # 23349 # 24389 # 1 # ID=13010_27;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.467	k141_519410	23349	24389	+	Strict	250	263.1	vanG	40.29	3002909	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	99.14	gnl|BL_ORD_ID|1070|hsp_num:0	1157			12	1038	vancomycin	
k141_1028997_27 # 25612 # 26931 # 1 # ID=13023_27;partial=00;start_type=ATG;rbs_motif=AGGAG(G)/GGAGG;rbs_spacer=13-15bp;gc_cont=0.366	k141_1028997	25612	26931	+	Strict	50	138.3	vanW gene in vanI cluster	33.19	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	117.69	gnl|BL_ORD_ID|4747|hsp_num:0	2242			342	1047	vancomycin; teicoplanin	
k141_8397_9 # 6970 # 7182 # -1 # ID=13715_9;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.399	k141_8397	6970	7182	-	Strict	100	114.0	vanU gene in vanG cluster	80.6	3004253	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanU	93.33	gnl|BL_ORD_ID|4737|hsp_num:0	943			0	201	vancomycin	
k141_520553_5 # 3090 # 4193 # -1 # ID=14939_5;partial=00;start_type=ATG;rbs_motif=AACAA;rbs_spacer=8bp;gc_cont=0.485	k141_520553	3090	4193	-	Strict	175	187.6	vanT gene in vanG cluster	33.78	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	51.54	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1020	2118	vancomycin	
k141_1201051_2 # 1080 # 1424 # 1 # ID=15473_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.588	k141_1201051	1080	1424	+	Strict	75	77.0	qacG	32.69	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	106.54	gnl|BL_ORD_ID|4662|hsp_num:0	5731			6	318	benzalkonium chloride	
k141_521526_7 # 5331 # 6248 # -1 # ID=16558_7;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.514	k141_521526	5331	6248	-	Strict	50	119.0	vanW gene in vanI cluster	36.2	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	81.77	gnl|BL_ORD_ID|4747|hsp_num:0	2242			588	1077	vancomycin; teicoplanin	
k141_1201982_33 # 28839 # 30245 # -1 # ID=16918_33;partial=00;start_type=GTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.339	k141_1201982	28839	30245	-	Strict	50	126.3	vanW gene in vanI cluster	34.2	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	125.47	gnl|BL_ORD_ID|4747|hsp_num:0	2242			366	1047	vancomycin; teicoplanin	
k141_692340_8 # 8625 # 8972 # -1 # ID=17330_8;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.629	k141_692340	8625	8972	-	Strict	75	87.0	qacG	40.38	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	107.48	gnl|BL_ORD_ID|4662|hsp_num:0	5731			6	318	benzalkonium chloride	
k141_181487_2 # 346 # 1551 # -1 # ID=17704_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.667	k141_181487	346	1551	-	Strict	175	195.7	vanT gene in vanG cluster	33.86	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	56.32	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1035	2118	vancomycin	
k141_522739_1 # 514 # 1458 # 1 # ID=18498_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.459	k141_522739	514	1458	+	Strict	500	625.5	leuO	99.36	3003843	protein homolog model	n/a	n/a	nucleoside antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|4927|hsp_num:0	5921			0	942	acriflavine; puromycin	
k141_182013_46 # 48628 # 51765 # -1 # ID=18611_46;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.511	k141_182013	48628	51765	-	Strict	750	769.6	adeF	42.29	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	98.68	gnl|BL_ORD_ID|133|hsp_num:0	153			12	3138	tetracycline	
k141_1202981_2 # 712 # 1092 # 1 # ID=18633_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.470	k141_1202981	712	1092	+	Strict	230	243.8	marA	94.35	3000263	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	99.21	gnl|BL_ORD_ID|1773|hsp_num:0	1922			0	372	tigecycline; tetracycline; rifampin; chloramphenicol; ampicillin; cefalotin; triclosan	
k141_1032799_2 # 440 # 1330 # 1 # ID=19615_2;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=12bp;gc_cont=0.484	k141_1032799	440	1330	+	Strict	575	585.1	CblA-1	99.66	3002999	protein homolog model	n/a	n/a	cephalosporin	antibiotic inactivation	CblA beta-lactamase	100.00	gnl|BL_ORD_ID|1|hsp_num:0	2			0	888	cephaloridine	
k141_1204983_2 # 524 # 1180 # 1 # ID=21668_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.438	k141_1204983	524	1180	+	Perfect	400	459.1	QnrS2	100.0	3002791	protein homolog model	n/a	n/a	fluoroquinolone antibiotic	antibiotic target protection	quinolone resistance protein (qnr)	100.00	gnl|BL_ORD_ID|1693|hsp_num:0	1832			0	654	ciprofloxacin; levofloxacin; moxifloxacin; gatifloxacin; nalidixic acid; norfloxacin; sparfloxacin	
k141_695698_2 # 448 # 1050 # 1 # ID=22436_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.337	k141_695698	448	1050	+	Strict	50	80.9	vanW gene in vanG cluster	30.81	3002965	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	71.53	gnl|BL_ORD_ID|4742|hsp_num:0	1622			0	594	vancomycin	
k141_14363_5 # 4152 # 4964 # 1 # ID=23169_5;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.465	k141_14363	4152	4964	+	Strict	500	535.4	OXA-211	98.52	3001710	protein homolog model	n/a	n/a	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	98.91	gnl|BL_ORD_ID|563|hsp_num:0	615			0	813	cloxacillin; oxacillin; cefalotin	
k141_696615_1 # 456 # 641 # -1 # ID=23895_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.495	k141_696615	456	641	-	Strict	100	102.4	rsmA	85.25	3005069	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|2793|hsp_num:0	3807			0	183	trimethoprim; chloramphenicol	
k141_696627_2 # 827 # 1012 # 1 # ID=23917_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.511	k141_696627	827	1012	+	Strict	100	102.4	rsmA	85.25	3005069	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|2793|hsp_num:0	3807			0	183	trimethoprim; chloramphenicol	
k141_352806_1 # 184 # 528 # 1 # ID=24805_1;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.383	k141_352806	184	528	+	Strict	75	95.9	qacJ	44.34	3007014	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	106.54	gnl|BL_ORD_ID|4661|hsp_num:0	5730			0	318	benzalkonium chloride	
k141_353283_2 # 1367 # 1699 # 1 # ID=25765_2;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.471	k141_353283	1367	1699	+	Strict	75	88.6	qacG	40.0	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	102.80	gnl|BL_ORD_ID|4662|hsp_num:0	5731			3	318	benzalkonium chloride	
k141_353283_3 # 1823 # 2623 # 1 # ID=25765_3;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.462	k141_353283	1823	2623	+	Strict	500	542.3	OXA-46	98.12	3001797	protein homolog model	n/a	n/a	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	100.00	gnl|BL_ORD_ID|352|hsp_num:0	385			0	798	cloxacillin; oxacillin; cefalotin	
k141_1036911_2 # 723 # 3998 # -1 # ID=26208_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.505	k141_1036911	723	3998	-	Strict	750	752.7	adeF	42.09	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	103.02	gnl|BL_ORD_ID|133|hsp_num:0	153			6	3144	tetracycline	
k141_1208171_3 # 1340 # 1669 # 1 # ID=26520_3;partial=00;start_type=ATG;rbs_motif=AATAA;rbs_spacer=6bp;gc_cont=0.300	k141_1208171	1340	1669	+	Strict	75	109.0	qacJ	50.0	3007014	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	101.87	gnl|BL_ORD_ID|4661|hsp_num:0	5730			0	318	benzalkonium chloride	
k141_1208547_1 # 289 # 1395 # -1 # ID=27152_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.350	k141_1208547	289	1395	-	Strict	50	134.4	vanW gene in vanI cluster	33.57	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	98.66	gnl|BL_ORD_ID|4747|hsp_num:0	2242			243	1047	vancomycin; teicoplanin	
k141_187685_5 # 3266 # 4369 # -1 # ID=27461_5;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.334	k141_187685	3266	4369	-	Strict	175	180.6	vanT gene in vanG cluster	29.35	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	51.54	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1038	2127	vancomycin	
k141_354250_1 # 1 # 492 # -1 # ID=27734_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.478	k141_354250	1	492	-	Strict	50	57.0	vanY gene in vanG cluster	36.14	3002959	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	58.78	gnl|BL_ORD_ID|4731|hsp_num:0	298			297	546	vancomycin	
k141_1038515_2 # 555 # 1835 # 1 # ID=28759_2;partial=01;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.383	k141_1038515	555	1835	+	Strict	50	126.7	vanW gene in vanI cluster	30.05	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	114.48	gnl|BL_ORD_ID|4747|hsp_num:0	2242			9	1050	vancomycin; teicoplanin	
k141_864645_2 # 184 # 714 # 1 # ID=28986_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.495	k141_864645	184	714	+	Perfect	280	349.0	emrR	100.0	3000516	protein homolog model	n/a	n/a	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|1226|hsp_num:0	1330			0	528	nalidixic acid	
k141_189614_13 # 20698 # 21768 # 1 # ID=30547_13;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.345	k141_189614	20698	21768	+	Strict	175	194.1	vanT gene in vanG cluster	33.24	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	50.00	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1029	2127	vancomycin	
k141_1211560_3 # 3262 # 3501 # -1 # ID=31826_3;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.492	k141_1211560	3262	3501	-	Strict	50	71.6	vanY gene in vanM cluster	48.39	3002961	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	33.91	gnl|BL_ORD_ID|1674|hsp_num:0	1713			345	531	vancomycin; teicoplanin	
k141_702109_1 # 3 # 101 # 1 # ID=32007_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.545	k141_702109	3	101	+	Strict	50	50.8	vanY gene in vanG cluster	64.52	3002959	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	11.47	gnl|BL_ORD_ID|4731|hsp_num:0	298			741	834	vancomycin	
k141_533813_4 # 1701 # 2033 # -1 # ID=34793_4;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.538	k141_533813	1701	2033	-	Strict	75	81.6	qacJ	36.54	3007014	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	102.80	gnl|BL_ORD_ID|4661|hsp_num:0	5730			6	318	benzalkonium chloride	
k141_1042420_2 # 707 # 1039 # 1 # ID=35118_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.520	k141_1042420	707	1039	+	Strict	75	89.0	qacG	44.23	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	102.80	gnl|BL_ORD_ID|4662|hsp_num:0	5731			6	318	benzalkonium chloride	
k141_1042582_8 # 9251 # 10237 # -1 # ID=35403_8;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.315	k141_1042582	9251	10237	-	Strict	400	653.7	EreD	99.09	3004608	protein homolog model	n/a	n/a	macrolide antibiotic	antibiotic inactivation	macrolide esterase	80.39	gnl|BL_ORD_ID|1194|hsp_num:0	3305			240	1224	erythromycin	
k141_358645_1 # 1 # 1125 # -1 # ID=36728_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.403	k141_358645	1	1125	-	Strict	50	118.6	vanW gene in vanI cluster	33.67	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	100.54	gnl|BL_ORD_ID|4747|hsp_num:0	2242			459	1047	vancomycin; teicoplanin	
k141_1043501_2 # 983 # 1807 # 1 # ID=36832_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.392	k141_1043501	983	1807	+	Strict	50	136.0	vanW gene in vanG cluster	29.26	3002965	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	97.51	gnl|BL_ORD_ID|4742|hsp_num:0	1622			27	822	vancomycin	
k141_358788_1 # 2 # 565 # 1 # ID=37023_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.518	k141_358788	2	565	+	Strict	50	145.2	vanY gene in vanB cluster	42.62	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	69.78	gnl|BL_ORD_ID|603|hsp_num:0	556			264	792	vancomycin	
