ORF_ID	Contig	Start	Stop	Orientation	Cut_Off	Pass_Bitscore	Best_Hit_Bitscore	Best_Hit_ARO	Best_Identities	ARO	Model_type	SNPs_in_Best_Hit_ARO	Other_SNPs	Drug Class	Resistance Mechanism	AMR Gene Family	Percentage Length of Reference Sequence	ID	Model_ID	Nudged	Note	Hit_Start	Hit_End	Antibiotic	AST_Source
k141_481689_2 # 460 # 1653 # 1 # ID=28059_2;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.350	k141_481689	460	1653	+	Strict	500	724.2	mefJ	99.75	3007049	protein homolog model	n/a	n/a	macrolide antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|4755|hsp_num:0	5748			0	1191		
k141_404420_2 # 972 # 1778 # 1 # ID=28300_2;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.651	k141_404420	972	1778	+	Strict	50	63.2	vanY gene in vanM cluster	29.38	3002961	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	115.02	gnl|BL_ORD_ID|1674|hsp_num:0	1713			18	534	vancomycin; teicoplanin	
k141_252458_3 # 1076 # 2578 # 1 # ID=28642_3;partial=00;start_type=GTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.705	k141_252458	1076	2578	+	Strict	50	52.0	vanY gene in vanB cluster	33.78	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	186.57	gnl|BL_ORD_ID|603|hsp_num:0	556			516	738	vancomycin	
k141_22732_2 # 591 # 1292 # -1 # ID=28670_2;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=12bp;gc_cont=0.345	k141_22732	591	1292	-	Strict	50	107.1	vanW gene in vanG cluster	38.64	3002965	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	82.92	gnl|BL_ORD_ID|4742|hsp_num:0	1622			216	612	vancomycin	
k141_100353_1 # 2 # 820 # 1 # ID=28741_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.299	k141_100353	2	820	+	Strict	50	149.1	vanW gene in vanG cluster	36.68	3002965	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	96.80	gnl|BL_ORD_ID|4742|hsp_num:0	1622			84	666	vancomycin	
k141_23810_1 # 3 # 638 # 1 # ID=29917_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.623	k141_23810	3	638	+	Strict	50	90.9	vanW gene in vanI cluster	38.46	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	56.57	gnl|BL_ORD_ID|4747|hsp_num:0	2242			657	1008	vancomycin; teicoplanin	
k141_483288_2 # 1000 # 1857 # 1 # ID=30526_2;partial=01;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.577	k141_483288	1000	1857	+	Strict	50	101.3	vanW gene in vanI cluster	50.0	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	76.68	gnl|BL_ORD_ID|4747|hsp_num:0	2242			657	963	vancomycin; teicoplanin	
k141_563946_1 # 3 # 509 # 1 # ID=31569_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.420	k141_563946	3	509	+	Strict	50	100.9	vanY gene in vanM cluster	40.0	3002961	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	72.10	gnl|BL_ORD_ID|1674|hsp_num:0	1713			171	537	vancomycin; teicoplanin	
k141_175504_2 # 366 # 1127 # -1 # ID=32489_2;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.631	k141_175504	366	1127	-	Strict	50	102.4	vanY gene in vanG cluster	31.89	3002959	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	90.68	gnl|BL_ORD_ID|4731|hsp_num:0	298			294	816	vancomycin	
k141_27398_1 # 20 # 1939 # 1 # ID=34297_1;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.532	k141_27398	20	1939	+	Strict	300	1248.0	tet(W)	99.37	3000194	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	100.00	gnl|BL_ORD_ID|457|hsp_num:0	389			0	1917	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	
k141_567441_5 # 2296 # 2619 # 1 # ID=35923_5;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=4bp;gc_cont=0.370	k141_567441	2296	2619	+	Strict	75	121.7	qacJ	53.27	3007014	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|4661|hsp_num:0	5730			0	321	benzalkonium chloride	
k141_409465_2 # 127 # 873 # 1 # ID=35988_2;partial=00;start_type=TTG;rbs_motif=AGxAG;rbs_spacer=5-10bp;gc_cont=0.327	k141_409465	127	873	+	Strict	500	512.3	ANT(6)-Ia	98.79	3002626	protein homolog model	n/a	n/a	aminoglycoside antibiotic	antibiotic inactivation	ANT(6)	86.41	gnl|BL_ORD_ID|842|hsp_num:0	914			120	861	streptomycin	
k141_28862_4 # 2305 # 2640 # -1 # ID=36095_4;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.661	k141_28862	2305	2640	-	Strict	75	102.4	qacG	44.76	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	103.74	gnl|BL_ORD_ID|4662|hsp_num:0	5731			3	318	benzalkonium chloride	
k141_567664_5 # 3074 # 6229 # -1 # ID=36265_5;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.608	k141_567664	3074	6229	-	Strict	750	783.9	adeF	43.57	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	99.24	gnl|BL_ORD_ID|133|hsp_num:0	153			6	3111	tetracycline	
