ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
ANT(6)-Ia	3002626	protein homolog model	CARD	1	100.0	no data	no data	Exiguobacterium sp.	12.00	0.00	12.00	70.02	605.00	145.58	0	0	0	0	N/A	N/A		864	ANT(6)	aminoglycoside antibiotic	antibiotic inactivation
sul2	3000412	protein homolog model	CARD	1	100.0	no data	no data	Vibrio cholerae	5.00	0.00	5.00	55.51	453.00	182.40	0	0	0	0	N/A	N/A		816	sulfonamide resistant sul	sulfonamide antibiotic	antibiotic target replacement
OXA-333	3001521	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter johnsonii	5.00	0.00	5.00	58.55	483.00	192.00	0	0	0	0	N/A	N/A		825	OXA beta-lactamase; OXA-211-like beta-lactamase	carbapenem; penicillin beta-lactam	antibiotic inactivation
mecI	3000124	protein homolog model	CARD	1	100.0	no data	no data	Staphylococcus aureus	1.00	0.00	1.00	6.45	24.00	34.00	0	0	0	0	N/A	N/A		372	methicillin resistant PBP2	penicillin beta-lactam	antibiotic target replacement
tet(40)	3000567	protein homolog model	CARD	1	100.0	no data	no data	uncultured bacterium	24.00	0.00	24.00	91.24	1114.00	189.96	0	0	0	0	N/A	N/A		1221	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
tet(G)	3000174	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas sp.	3.00	0.00	3.00	28.06	330.00	150.33	0	0	0	0	N/A	N/A		1176	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
RCP-1	3003563	protein homolog model	CARD	1	100.0	no data	no data	Rhodobacter capsulatus	3.00	0.00	3.00	34.24	302.00	200.33	0	0	0	0	N/A	N/A		882	RCP beta-lactamase	penicillin beta-lactam	antibiotic inactivation
ugd	3003577	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	7.00	0.00	7.00	36.33	424.00	160.14	0	0	0	0	N/A	N/A		1167	pmr phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
CGB-1	3000841	protein homolog model	CARD	1	100.0	no data	no data	Chryseobacterium gleum	3.00	0.00	3.00	3.43	25.00	45.67	0	0	0	0	N/A	N/A		729	CGB beta-lactamase	carbapenem; cephalosporin; penicillin beta-lactam	antibiotic inactivation
GES-20	3002349	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	10.00	0.00	10.00	74.07	640.00	196.80	0	0	0	0	N/A	N/A		864	GES beta-lactamase	carbapenem; cephalosporin; penicillin beta-lactam	antibiotic inactivation
ErmG	3000522	protein homolog model	CARD	1	100.0	no data	no data	Bacteroides thetaiotaomicron	12.00	0.00	12.00	86.67	637.00	171.83	0	0	0	0	N/A	N/A		735	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration
evgA	3000832	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	13.00	0.00	13.00	84.55	520.00	185.54	0	0	0	0	N/A	N/A		615	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; penicillin beta-lactam; tetracycline antibiotic	antibiotic efflux
APH(2'')-IIIa	3002636	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus gallinarum	2.00	0.00	2.00	31.16	287.00	196.00	0	0	0	0	N/A	N/A		921	APH(2'')	aminoglycoside antibiotic	antibiotic inactivation
catS	3002688	protein homolog model	CARD	1	100.0	no data	no data	Streptococcus pyogenes	4.00	0.00	4.00	83.13	409.00	158.75	0	0	0	0	N/A	N/A		492	chloramphenicol acetyltransferase (CAT)	phenicol antibiotic	antibiotic inactivation
APH(6)-Id	3002660	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	10.00	0.00	10.00	68.34	572.00	173.70	0	0	0	0	N/A	N/A		837	APH(6)	aminoglycoside antibiotic	antibiotic inactivation
AAC(6')-Ib-SK	3002593	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces kanamyceticus	3.00	0.00	3.00	9.60	51.00	45.00	0	0	0	0	N/A	N/A		531	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
sul1	3000410	protein homolog model	CARD	1	100.0	no data	no data	Vibrio fluvialis	12.00	0.00	12.00	64.64	543.00	188.92	0	0	0	0	N/A	N/A		840	sulfonamide resistant sul	sulfonamide antibiotic	antibiotic target replacement
OXA-420	3003116	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	2.00	0.00	2.00	35.82	302.00	201.00	0	0	0	0	N/A	N/A		843	OXA beta-lactamase; OXA-58-like beta-lactamase	carbapenem; penicillin beta-lactam	antibiotic inactivation
acrB	3000216	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	17.00	0.00	17.00	46.63	1469.00	142.29	0	0	0	0	N/A	N/A		3150	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penicillin beta-lactam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux
MOX-1	3002182	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	2.00	0.00	2.00	4.79	55.00	45.00	0	0	0	0	N/A	N/A		1149	MOX beta-lactamase	cephalosporin; penicillin beta-lactam	antibiotic inactivation
AAC(6')-Ig	3002554	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter haemolyticus	1.00	0.00	1.00	34.47	151.00	197.00	0	0	0	0	N/A	N/A		438	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
OXA-2	3001397	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	17.00	0.00	17.00	94.32	781.00	191.00	0	0	0	0	N/A	N/A		828	OXA beta-lactamase; OXA-2-like beta-lactamase	cephalosporin; penicillin beta-lactam	antibiotic inactivation
tet(39)	3000566	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter sp.	78.00	0.00	78.00	100.00	1188.00	188.97	0	0	0	0	N/A	N/A		1188	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
tet(H)	3000175	protein homolog model	CARD	1	100.0	no data	no data	Pasteurella multocida	5.00	0.00	5.00	44.14	531.00	191.80	0	0	0	0	N/A	N/A		1203	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
vanZ gene in vanA cluster	3002962	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus faecium	1.00	0.00	1.00	30.86	150.00	200.00	0	0	0	0	N/A	N/A		486	vanZ; glycopeptide resistance gene cluster	glycopeptide antibiotic	antibiotic target alteration
vanG	3002909	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus faecalis	3.00	0.00	3.00	21.62	227.00	143.33	0	0	0	0	N/A	N/A		1050	glycopeptide resistance gene cluster; Van ligase	glycopeptide antibiotic	antibiotic target alteration
lsaB	3003111	protein homolog model	CARD	1	100.0	no data	no data	Mammaliicoccus sciuri	3.00	0.00	3.00	10.75	159.00	43.33	0	0	0	0	N/A	N/A		1479	lsa-type ABC-F protein	lincosamide antibiotic; streptogramin antibiotic; pleuromutilin antibiotic	antibiotic target protection
aadA15	3002615	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	0.00	1.00	9.22	73.00	172.00	0	0	0	0	N/A	N/A		792	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
mdtM	3001214	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	7.00	0.00	7.00	48.18	594.00	164.43	0	0	0	0	N/A	N/A		1233	major facilitator superfamily (MFS) antibiotic efflux pump	fluoroquinolone antibiotic; lincosamide antibiotic; nucleoside antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux
adeG	3000778	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	1.00	0.00	1.00	12.37	151.00	197.00	0	0	0	0	N/A	N/A		1221	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux
mel	3000616	protein homolog model	CARD	1	100.0	no data	no data	Streptococcus pyogenes	217.00	0.00	217.00	100.00	1218.00	165.07	0	0	0	0	N/A	N/A		1218	msr-type ABC-F protein	macrolide antibiotic; streptogramin antibiotic	antibiotic target protection
aadA6/aadA10	3002622	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	4.00	0.00	4.00	31.29	261.00	100.50	0	0	0	0	N/A	N/A		834	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
ceoB	3003010	protein homolog model	CARD	1	100.0	no data	no data	Burkholderia cepacia	31.00	0.00	31.00	44.26	1365.00	88.81	0	0	0	0	N/A	N/A		3084	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; aminoglycoside antibiotic	antibiotic efflux
H-NS	3000676	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	15.00	0.00	15.00	100.00	414.00	178.07	0	0	0	0	N/A	N/A		414	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; cephalosporin; penicillin beta-lactam; tetracycline antibiotic	antibiotic efflux
tet(44)	3000556	protein homolog model	CARD	1	100.0	no data	no data	Campylobacter fetus	8.00	0.00	8.00	53.04	1020.00	182.62	0	0	0	0	N/A	N/A		1923	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
EreD	3004608	protein homolog model	CARD	1	100.0	no data	no data	Riemerella anatipestifer	15.00	0.00	15.00	60.15	738.00	191.20	0	0	0	0	N/A	N/A		1227	macrolide esterase	macrolide antibiotic	antibiotic inactivation
ErmT	3000595	protein homolog model	CARD	1	100.0	no data	no data	Plasmid pGT633	3.00	0.00	3.00	25.85	190.00	104.33	0	0	0	0	N/A	N/A		735	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration
smeC	3003053	protein homolog model	CARD	1	100.0	no data	no data	Stenotrophomonas maltophilia	6.00	0.00	6.00	34.04	482.00	136.83	0	0	0	0	N/A	N/A		1416	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminoglycoside antibiotic; cephalosporin; penicillin beta-lactam	antibiotic efflux
mef(B)	3003107	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	10.00	0.00	10.00	58.78	723.00	175.20	0	0	0	0	N/A	N/A		1230	major facilitator superfamily (MFS) antibiotic efflux pump	macrolide antibiotic	antibiotic efflux
mdtC	3000794	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	23.00	0.00	23.00	58.41	1798.00	174.43	0	0	0	0	N/A	N/A		3078	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminocoumarin antibiotic	antibiotic efflux
evgS	3000833	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	53.00	0.00	53.00	88.70	3188.00	191.25	0	0	0	0	N/A	N/A		3594	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; penicillin beta-lactam; tetracycline antibiotic	antibiotic efflux
tet(Q)	3000191	protein homolog model	CARD	1	100.0	no data	no data	Bacteroides fragilis	40.00	0.00	40.00	82.32	1625.00	182.50	0	0	0	0	N/A	N/A		1974	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
emrR	3000516	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	0.00	1.00	28.06	149.00	198.00	0	0	0	0	N/A	N/A		531	major facilitator superfamily (MFS) antibiotic efflux pump	fluoroquinolone antibiotic	antibiotic efflux
