ORF_ID	Contig	Start	Stop	Orientation	Cut_Off	Pass_Bitscore	Best_Hit_Bitscore	Best_Hit_ARO	Best_Identities	ARO	Model_type	SNPs_in_Best_Hit_ARO	Other_SNPs	Drug Class	Resistance Mechanism	AMR Gene Family	Percentage Length of Reference Sequence	ID	Model_ID	Nudged	Note	Hit_Start	Hit_End	Antibiotic	AST_Source
k141_321734_1 # 39 # 1148 # -1 # ID=3891_1;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.586	k141_321734	39	1148	-	Strict	175	213.0	vanT gene in vanG cluster	34.32	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	51.83	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1029	2118	vancomycin	
k141_130030_7 # 5229 # 5642 # -1 # ID=4270_7;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.471	k141_130030	5229	5642	-	Perfect	240	258.1	H-NS	100.0	3000676	protein homolog model	n/a	n/a	macrolide antibiotic; fluoroquinolone antibiotic; cephalosporin; cephamycin; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|1145|hsp_num:0	1248			0	411	erythromycin; cloxacillin; ciprofloxacin; tetracycline; oxacillin; norfloxacin	
k141_449679_1 # 233 # 967 # 1 # ID=4456_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.265	k141_449679	233	967	+	Strict	400	474.2	ErmG	96.31	3000522	protein homolog model	n/a	n/a	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	gnl|BL_ORD_ID|916|hsp_num:0	989			0	732	erythromycin; roxithromycin; lincomycin; telithromycin; clarithromycin; clindamycin; tylosin; spiramycin; azithromycin; dirithromycin; pristinamycin IA; quinupristin; virginiamycin M1; madumycin II; griseoviridin; dalfopristin; pristinamycin IB; virginiamycin S2; pristinamycin IC; vernamycin C; patricin A; patricin B; ostreogrycin B3; oleandomycin	
k141_386000_7 # 7796 # 8905 # -1 # ID=4846_7;partial=00;start_type=ATG;rbs_motif=4Base/6BMM;rbs_spacer=13-15bp;gc_cont=0.596	k141_386000	7796	8905	-	Strict	250	259.6	vanG	40.0	3002909	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	105.73	gnl|BL_ORD_ID|1070|hsp_num:0	1157			12	1038	vancomycin	
k141_67243_1 # 46 # 369 # -1 # ID=5628_1;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.469	k141_67243	46	369	-	Strict	75	105.5	qacG	49.53	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|4662|hsp_num:0	5731			0	321	benzalkonium chloride	
k141_323316_2 # 226 # 1164 # 1 # ID=6496_2;partial=01;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.415	k141_323316	226	1164	+	Strict	50	94.7	vanY gene in vanB cluster	35.1	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	116.79	gnl|BL_ORD_ID|603|hsp_num:0	556			225	657	vancomycin	
k141_195075_20 # 20172 # 20804 # -1 # ID=6539_20;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.499	k141_195075	20172	20804	-	Strict	400	419.5	CRP	99.52	3000518	protein homolog model	n/a	n/a	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|804|hsp_num:0	869			0	630	erythromycin; cloxacillin; oxacillin; norfloxacin	
k141_323875_1 # 2 # 892 # 1 # ID=7345_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.565	k141_323875	2	892	+	Strict	450	527.3	aadA5	99.62	3002605	protein homolog model	n/a	n/a	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	112.98	gnl|BL_ORD_ID|1303|hsp_num:0	1420			0	786	spectinomycin; streptomycin	
k141_260318_2 # 1162 # 1821 # -1 # ID=7891_2;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.355	k141_260318	1162	1821	-	Strict	400	465.7	catQ	99.54	3002687	protein homolog model	n/a	n/a	phenicol antibiotic	antibiotic inactivation	chloramphenicol acetyltransferase (CAT)	100.00	gnl|BL_ORD_ID|1498|hsp_num:0	1633			0	657	azidamfenicol; chloramphenicol; thiamphenicol	
k141_324115_6 # 4047 # 5966 # -1 # ID=7893_6;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.531	k141_324115	4047	5966	-	Perfect	300	1255.4	tet(W)	100.0	3000194	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	100.00	gnl|BL_ORD_ID|457|hsp_num:0	389			0	1917	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	
k141_132199_5 # 4657 # 5904 # 1 # ID=8046_5;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.553	k141_132199	4657	5904	+	Strict	50	114.0	vanW gene in vanI cluster	33.8	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	111.26	gnl|BL_ORD_ID|4747|hsp_num:0	2242			420	1047	vancomycin; teicoplanin	
k141_452498_3 # 676 # 1161 # -1 # ID=8581_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.358	k141_452498	676	1161	-	Strict	150	162.2	nimG	53.37	3007109	protein homolog model	n/a	n/a	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	98.17	gnl|BL_ORD_ID|4787|hsp_num:0	5782			0	480	metronidazole	
k141_388395_3 # 1869 # 2981 # -1 # ID=8668_3;partial=00;start_type=GTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.423	k141_388395	1869	2981	-	Strict	175	236.1	vanT gene in vanG cluster	38.42	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	51.97	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1032	2118	vancomycin	
k141_4910_18 # 18189 # 21302 # 1 # ID=8734_18;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.544	k141_4910	18189	21302	+	Perfect	1900	1981.5	acrD	100.0	3000491	protein homolog model	n/a	n/a	aminoglycoside antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|1310|hsp_num:0	1427			0	3111		
k141_260756_30 # 37258 # 38340 # -1 # ID=8736_30;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.394	k141_260756	37258	38340	-	Strict	50	158.7	vanY gene in vanB cluster	42.39	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	134.33	gnl|BL_ORD_ID|603|hsp_num:0	556			252	786	vancomycin	
k141_132667_1 # 178 # 678 # 1 # ID=8926_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.325	k141_132667	178	678	+	Strict	150	203.8	nimJ	60.76	3007112	protein homolog model	n/a	n/a	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	100.61	gnl|BL_ORD_ID|4790|hsp_num:0	5785			9	483	metronidazole	
k141_69803_2 # 264 # 1379 # -1 # ID=9449_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.460	k141_69803	264	1379	-	Strict	50	107.8	vanW gene in vanI cluster	34.62	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	99.46	gnl|BL_ORD_ID|4747|hsp_num:0	2242			447	1050	vancomycin; teicoplanin	
k141_196731_9 # 5343 # 6500 # 1 # ID=9583_9;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.545	k141_196731	5343	6500	+	Perfect	675	724.5	mdtE	100.0	3000795	protein homolog model	n/a	n/a	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|1757|hsp_num:0	1903			0	1155	erythromycin; cloxacillin; oxacillin; norfloxacin	
k141_196731_10 # 6525 # 9638 # 1 # ID=9583_10;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.531	k141_196731	6525	9638	+	Strict	1850	1941.0	mdtF	99.81	3000796	protein homolog model	n/a	n/a	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|104|hsp_num:0	121			0	3111	erythromycin; cloxacillin; oxacillin; norfloxacin	
k141_133235_2 # 259 # 1254 # 1 # ID=9835_2;partial=00;start_type=ATG;rbs_motif=TATAA;rbs_spacer=3bp;gc_cont=0.358	k141_133235	259	1254	+	Strict	600	640.6	CfxA6	99.4	3003097	protein homolog model	n/a	n/a	cephamycin	antibiotic inactivation	CfxA beta-lactamase	100.00	gnl|BL_ORD_ID|241|hsp_num:0	268			0	993		
k141_261540_2 # 535 # 1149 # 1 # ID=9973_2;partial=01;start_type=ATG;rbs_motif=TAA;rbs_spacer=7bp;gc_cont=0.374	k141_261540	535	1149	+	Strict	50	63.2	vanY gene in vanB cluster	37.97	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	76.49	gnl|BL_ORD_ID|603|hsp_num:0	556			240	477	vancomycin	
k141_325435_10 # 6339 # 7364 # 1 # ID=10119_10;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.601	k141_325435	6339	7364	+	Strict	175	185.3	vanT gene in vanG cluster	35.48	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	47.89	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1110	2118	vancomycin	
k141_390151_1 # 251 # 1135 # -1 # ID=11178_1;partial=00;start_type=ATG;rbs_motif=AAAAA;rbs_spacer=11bp;gc_cont=0.367	k141_390151	251	1135	-	Strict	500	590.9	mphG	99.32	3003742	protein homolog model	n/a	n/a	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	100.00	gnl|BL_ORD_ID|2042|hsp_num:0	2259			0	882	erythromycin; clarithromycin; azithromycin	
k141_454155_14 # 13494 # 15149 # 1 # ID=11191_14;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.536	k141_454155	13494	15149	+	Strict	50	88.6	vanW gene in vanI cluster	31.11	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	147.72	gnl|BL_ORD_ID|4747|hsp_num:0	2242			405	1023	vancomycin; teicoplanin	
k141_134233_2 # 173 # 1690 # 1 # ID=11381_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.486	k141_134233	173	1690	+	Strict	50	117.5	vanW gene in vanI cluster	31.29	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	135.39	gnl|BL_ORD_ID|4747|hsp_num:0	2242			141	1014	vancomycin; teicoplanin	
k141_71644_5 # 4053 # 5450 # 1 # ID=12313_5;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.450	k141_71644	4053	5450	+	Strict	50	130.2	vanW gene in vanI cluster	27.41	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	124.66	gnl|BL_ORD_ID|4747|hsp_num:0	2242			138	1077	vancomycin; teicoplanin	
k141_455595_3 # 842 # 1894 # -1 # ID=13525_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.572	k141_455595	842	1894	-	Strict	250	386.7	vanG	54.07	3002909	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	100.29	gnl|BL_ORD_ID|1070|hsp_num:0	1157			15	1044	vancomycin	
k141_72790_5 # 3603 # 4097 # -1 # ID=14230_5;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.325	k141_72790	3603	4097	-	Perfect	300	332.4	dfrF	100.0	3002867	protein homolog model	n/a	n/a	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	100.00	gnl|BL_ORD_ID|3|hsp_num:0	5			0	492	trimethoprim	
k141_8360_5 # 3767 # 4906 # 1 # ID=14533_5;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.666	k141_8360	3767	4906	+	Strict	175	219.2	vanT gene in vanG cluster	35.58	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	53.23	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1029	2118	vancomycin	
k141_73401_2 # 311 # 1324 # 1 # ID=15190_2;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=11bp;gc_cont=0.438	k141_73401	311	1324	+	Strict	50	77.8	vanY gene in vanA cluster	44.44	3002955	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	111.22	gnl|BL_ORD_ID|4668|hsp_num:0	89			471	711	vancomycin; teicoplanin	
k141_136587_2 # 1515 # 2762 # -1 # ID=15473_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.550	k141_136587	1515	2762	-	Strict	725	776.2	mdtA	99.52	3000792	protein homolog model	n/a	n/a	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|354|hsp_num:0	387			0	1245	novobiocin	
k141_136898_9 # 6753 # 7532 # 1 # ID=15920_9;partial=01;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.528	k141_136898	6753	7532	+	Strict	500	504.2	bacA	99.62	3002986	protein homolog model	n/a	n/a	peptide antibiotic	antibiotic target alteration	undecaprenyl pyrophosphate related proteins	95.24	gnl|BL_ORD_ID|1682|hsp_num:0	1820			0	780	bacitracin; bacitracin A; bacitracin B; bacitracin F	
k141_458330_10 # 7961 # 8623 # -1 # ID=17817_10;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.442	k141_458330	7961	8623	-	Perfect	380	438.7	AcrS	100.0	3000656	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|602|hsp_num:0	520			0	660	tigecycline; ciprofloxacin; tetracycline; rifampin; chloramphenicol; ampicillin; cefalotin; triclosan	
k141_458330_11 # 9022 # 10179 # 1 # ID=17817_11;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.525	k141_458330	9022	10179	+	Perfect	675	735.3	AcrE	100.0	3000499	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; cephalosporin; cephamycin; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|1355|hsp_num:0	1445			0	1155	ciprofloxacin	
k141_458330_12 # 10191 # 13295 # 1 # ID=17817_12;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.513	k141_458330	10191	13295	+	Strict	1900	1942.2	AcrF	99.81	3000502	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; cephalosporin; cephamycin; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|1354|hsp_num:0	1437			0	3102	ciprofloxacin	
k141_331308_1 # 1 # 468 # 1 # ID=19691_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.528	k141_331308	1	468	+	Strict	300	309.7	tet(W/N/W)	94.81	3004442	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	24.26	gnl|BL_ORD_ID|2493|hsp_num:0	2882			1452	1914	tetracycline; minocycline; chlortetracycline	
k141_459479_1 # 22 # 396 # 1 # ID=19894_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.515	k141_459479	22	396	+	Strict	230	240.4	marA	92.74	3000263	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	97.64	gnl|BL_ORD_ID|1773|hsp_num:0	1922			0	372	tigecycline; tetracycline; rifampin; chloramphenicol; ampicillin; cefalotin; triclosan	
k141_460013_2 # 557 # 1378 # -1 # ID=20672_2;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.502	k141_460013	557	1378	-	Strict	500	512.7	linG	90.11	3002879	protein homolog model	n/a	n/a	lincosamide antibiotic	antibiotic inactivation	lincosamide nucleotidyltransferase (LNU)	100.00	gnl|BL_ORD_ID|1731|hsp_num:0	1873			0	819	lincomycin	
k141_460299_2 # 201 # 971 # 1 # ID=21061_2;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=9bp;gc_cont=0.336	k141_460299	201	971	+	Strict	400	433.0	LnuH	83.2	3004600	protein homolog model	n/a	n/a	lincosamide antibiotic	antibiotic inactivation	lincosamide nucleotidyltransferase (LNU)	98.46	gnl|BL_ORD_ID|4923|hsp_num:0	5916			0	768		
k141_140380_2 # 1384 # 2016 # -1 # ID=22116_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.521	k141_140380	1384	2016	-	Strict	400	418.3	CRP	99.05	3000518	protein homolog model	n/a	n/a	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|804|hsp_num:0	869			0	630	erythromycin; cloxacillin; oxacillin; norfloxacin	
k141_460894_6 # 6666 # 8375 # 1 # ID=22193_6;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.576	k141_460894	6666	8375	+	Strict	50	122.5	vanW gene in vanI cluster	36.49	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	152.55	gnl|BL_ORD_ID|4747|hsp_num:0	2242			426	1047	vancomycin; teicoplanin	
k141_397412_1 # 2 # 589 # 1 # ID=22269_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.367	k141_397412	2	589	+	Strict	50	110.9	vanY gene in vanB cluster	34.41	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	72.76	gnl|BL_ORD_ID|603|hsp_num:0	556			270	792	vancomycin	
k141_397969_1 # 2 # 832 # -1 # ID=23109_1;partial=10;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.549	k141_397969	2	832	-	Strict	50	74.3	vanW gene in vanI cluster	25.74	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	74.26	gnl|BL_ORD_ID|4747|hsp_num:0	2242			117	771	vancomycin; teicoplanin	
k141_398150_1 # 3 # 1178 # 1 # ID=23345_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.357	k141_398150	3	1178	+	Strict	300	374.4	tet(S)	49.2	3000192	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	61.15	gnl|BL_ORD_ID|1525|hsp_num:0	1553			525	1647	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	
k141_270249_2 # 648 # 992 # 1 # ID=23730_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.562	k141_270249	648	992	+	Strict	75	84.7	qacG	39.62	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	106.54	gnl|BL_ORD_ID|4662|hsp_num:0	5731			0	318	benzalkonium chloride	
k141_205085_1 # 2 # 1870 # 1 # ID=23829_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.403	k141_205085	2	1870	+	Strict	300	1216.1	tet(Q)	97.91	3000191	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	94.67	gnl|BL_ORD_ID|1220|hsp_num:0	1183			105	1971	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	
