ORF_ID	Contig	Start	Stop	Orientation	Cut_Off	Pass_Bitscore	Best_Hit_Bitscore	Best_Hit_ARO	Best_Identities	ARO	Model_type	SNPs_in_Best_Hit_ARO	Other_SNPs	Drug Class	Resistance Mechanism	AMR Gene Family	Percentage Length of Reference Sequence	ID	Model_ID	Nudged	Note	Hit_Start	Hit_End	Antibiotic	AST_Source
k141_237167_16 # 16271 # 19477 # -1 # ID=10497_16;partial=00;start_type=GTG;rbs_motif=AATAA;rbs_spacer=14bp;gc_cont=0.560	k141_237167	16271	19477	-	Strict	750	791.6	adeF	42.26	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.85	gnl|BL_ORD_ID|133|hsp_num:0	153			9	3120	tetracycline	
k141_353701_3 # 2488 # 3288 # -1 # ID=11602_3;partial=00;start_type=ATG;rbs_motif=AGxAG;rbs_spacer=5-10bp;gc_cont=0.342	k141_353701	2488	3288	-	Strict	500	526.2	ErmF	98.87	3000498	protein homolog model	n/a	n/a	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	gnl|BL_ORD_ID|569|hsp_num:0	621			0	798	erythromycin; roxithromycin; lincomycin; telithromycin; clarithromycin; clindamycin; tylosin; spiramycin; azithromycin; dirithromycin; pristinamycin IA; quinupristin; virginiamycin M1; madumycin II; griseoviridin; dalfopristin; pristinamycin IB; virginiamycin S2; pristinamycin IC; vernamycin C; patricin A; patricin B; ostreogrycin B3; oleandomycin	
k141_702315_1 # 264 # 1253 # 1 # ID=14449_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.566	k141_702315	264	1253	+	Strict	200	221.9	vanH gene in vanO cluster	40.97	3002948	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanH; glycopeptide resistance gene cluster	94.00	gnl|BL_ORD_ID|762|hsp_num:0	786			186	1035	vancomycin	
k141_702338_2 # 1657 # 2646 # 1 # ID=14496_2;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.593	k141_702338	1657	2646	+	Strict	200	219.2	vanH gene in vanB cluster	38.77	3002943	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanH; glycopeptide resistance gene cluster	101.86	gnl|BL_ORD_ID|4674|hsp_num:0	626			12	963	vancomycin	
k141_357485_2 # 598 # 927 # 1 # ID=18077_2;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=12bp;gc_cont=0.327	k141_357485	598	927	+	Strict	75	110.9	qacJ	49.06	3007014	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	101.87	gnl|BL_ORD_ID|4661|hsp_num:0	5730			0	318	benzalkonium chloride	
k141_586052_1 # 1 # 2886 # -1 # ID=18607_1;partial=10;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.660	k141_586052	1	2886	-	Strict	750	780.8	adeF	45.83	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	90.84	gnl|BL_ORD_ID|133|hsp_num:0	153			6	2910	tetracycline	
k141_586154_28 # 27201 # 30413 # -1 # ID=19040_28;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.659	k141_586154	27201	30413	-	Strict	750	790.4	adeF	43.79	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	101.04	gnl|BL_ORD_ID|133|hsp_num:0	153			9	3120	tetracycline	
k141_242107_42 # 34335 # 35150 # -1 # ID=19849_42;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.478	k141_242107	34335	35150	-	Strict	50	89.7	vanY gene in vanB cluster	31.52	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	101.12	gnl|BL_ORD_ID|603|hsp_num:0	556			270	792	vancomycin	
k141_707030_2 # 2042 # 4537 # -1 # ID=23066_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.393	k141_707030	2042	4537	-	Strict	175	196.1	vanT gene in vanG cluster	33.78	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	116.71	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1038	2118	vancomycin	
k141_588532_4 # 2586 # 4475 # -1 # ID=24124_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.397	k141_588532	2586	4475	-	Strict	175	182.6	vanT gene in vanG cluster	33.69	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	88.34	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1026	2115	vancomycin	
k141_473532_2 # 885 # 2639 # -1 # ID=24581_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.618	k141_473532	885	2639	-	Strict	175	184.5	vanT gene in vanG cluster	34.97	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	82.02	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1212	2115	vancomycin	
k141_823714_1 # 2 # 988 # -1 # ID=25686_1;partial=10;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.545	k141_823714	2	988	-	Strict	175	189.1	vanT gene in vanG cluster	37.68	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	46.21	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1107	1944	vancomycin	
k141_708899_2 # 1235 # 3721 # 1 # ID=26484_2;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=13bp;gc_cont=0.446	k141_708899	1235	3721	+	Strict	175	203.4	vanT gene in vanG cluster	34.42	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	116.29	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1038	2118	vancomycin	
k141_245818_5 # 6463 # 7224 # 1 # ID=26682_5;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.647	k141_245818	6463	7224	+	Strict	50	92.0	vanW gene in vanI cluster	33.79	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	67.83	gnl|BL_ORD_ID|4747|hsp_num:0	2242			657	1077	vancomycin; teicoplanin	
k141_130910_8 # 5656 # 8928 # -1 # ID=27203_8;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.685	k141_130910	5656	8928	-	Strict	750	768.5	adeF	43.62	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	102.93	gnl|BL_ORD_ID|133|hsp_num:0	153			6	3105	tetracycline	
k141_246144_2 # 512 # 1426 # 1 # ID=27283_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.691	k141_246144	512	1426	+	Strict	50	124.8	vanW gene in vanB cluster	28.74	3002964	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	110.55	gnl|BL_ORD_ID|4679|hsp_num:0	1036			48	789	vancomycin	
k141_362854_3 # 1705 # 3651 # -1 # ID=27429_3;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.476	k141_362854	1705	3651	-	Strict	175	236.1	vanT gene in vanG cluster	35.97	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	91.01	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1029	2115	vancomycin	
k141_248553_201 # 206887 # 207561 # -1 # ID=32198_201;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.501	k141_248553	206887	207561	-	Strict	50	102.8	vanY gene in vanF cluster	33.16	3002958	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	76.45	gnl|BL_ORD_ID|1809|hsp_num:0	1899			159	705	vancomycin	
k141_248692_43 # 51596 # 52837 # -1 # ID=32451_43;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.517	k141_248692	51596	52837	-	Strict	175	237.7	vanT gene in vanG cluster	36.32	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	58.01	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1035	2118	vancomycin	
k141_17524_9 # 5403 # 5663 # -1 # ID=33331_9;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.510	k141_17524	5403	5663	-	Strict	50	65.5	vanY gene in vanM cluster	37.66	3002961	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	36.91	gnl|BL_ORD_ID|1674|hsp_num:0	1713			303	534	vancomycin; teicoplanin	
k141_249514_35 # 32359 # 33465 # 1 # ID=34371_35;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=12bp;gc_cont=0.471	k141_249514	32359	33465	+	Strict	175	188.3	vanT gene in vanG cluster	34.22	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	51.69	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1035	2118	vancomycin	
k141_713863_9 # 9202 # 12348 # -1 # ID=35455_9;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.623	k141_713863	9202	12348	-	Strict	750	858.6	adeF	45.47	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	98.96	gnl|BL_ORD_ID|133|hsp_num:0	153			6	3138	tetracycline	
k141_136277_3 # 758 # 1882 # -1 # ID=36515_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.532	k141_136277	758	1882	-	Strict	175	230.7	vanT gene in vanG cluster	36.76	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	52.53	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1029	2118	vancomycin	
k141_251045_1 # 589 # 1884 # 1 # ID=36881_1;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.581	k141_251045	589	1884	+	Strict	50	104.4	vanW gene in vanI cluster	36.63	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	115.55	gnl|BL_ORD_ID|4747|hsp_num:0	2242			483	981	vancomycin; teicoplanin	
k141_251931_44 # 42670 # 45876 # 1 # ID=38708_44;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.495	k141_251931	42670	45876	+	Strict	750	756.5	adeF	41.55	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.85	gnl|BL_ORD_ID|133|hsp_num:0	153			6	3120	tetracycline	
k141_369871_3 # 2190 # 3314 # -1 # ID=39324_3;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.500	k141_369871	2190	3314	-	Strict	175	179.9	vanT gene in vanG cluster	36.81	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	52.53	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1119	2025	vancomycin	
k141_252783_2 # 1907 # 2641 # -1 # ID=39991_2;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=4bp;gc_cont=0.276	k141_252783	1907	2641	-	Strict	50	75.5	vanY gene in vanB cluster	29.78	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	91.04	gnl|BL_ORD_ID|603|hsp_num:0	556			315	804	vancomycin	
k141_21450_3 # 820 # 1602 # 1 # ID=40580_3;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.725	k141_21450	820	1602	+	Strict	50	51.6	vanY gene in vanM cluster	34.21	3002961	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	112.02	gnl|BL_ORD_ID|1674|hsp_num:0	1713			126	426	vancomycin; teicoplanin	
k141_253548_2 # 259 # 1035 # -1 # ID=41535_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.547	k141_253548	259	1035	-	Strict	50	109.4	vanW gene in vanI cluster	35.54	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	69.17	gnl|BL_ORD_ID|4747|hsp_num:0	2242			603	1083	vancomycin; teicoplanin	
k141_595344_4 # 2272 # 4143 # -1 # ID=41723_4;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.567	k141_595344	2272	4143	-	Strict	50	92.0	vanW gene in vanI cluster	30.56	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	167.02	gnl|BL_ORD_ID|4747|hsp_num:0	2242			462	1056	vancomycin; teicoplanin	
k141_22581_47 # 46015 # 47967 # 1 # ID=42760_47;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.484	k141_22581	46015	47967	+	Strict	175	224.2	vanT gene in vanG cluster	33.69	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	91.29	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1017	2115	vancomycin	
k141_718369_35 # 40754 # 41428 # -1 # ID=43376_35;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.507	k141_718369	40754	41428	-	Strict	50	101.7	vanY gene in vanF cluster	31.98	3002958	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	76.45	gnl|BL_ORD_ID|1809|hsp_num:0	1899			156	723	vancomycin	
k141_140218_2 # 351 # 1124 # -1 # ID=43383_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.523	k141_140218	351	1124	-	Strict	50	98.6	vanW gene in vanI cluster	43.27	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	68.90	gnl|BL_ORD_ID|4747|hsp_num:0	2242			666	978	vancomycin; teicoplanin	
k141_833590_6 # 8149 # 9267 # -1 # ID=44230_6;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.489	k141_833590	8149	9267	-	Strict	175	202.6	vanT gene in vanG cluster	33.79	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	52.25	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1038	2106	vancomycin	
k141_719136_2 # 718 # 1518 # -1 # ID=44815_2;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=3-4bp;gc_cont=0.421	k141_719136	718	1518	-	Strict	500	526.2	OXA-17	99.62	3001412	protein homolog model	n/a	n/a	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	100.00	gnl|BL_ORD_ID|1443|hsp_num:0	1576			0	798	cloxacillin; oxacillin; cefalotin	
k141_256279_2 # 1201 # 1992 # 1 # ID=47417_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.652	k141_256279	1201	1992	+	Strict	400	547.0	Erm(51)	99.62	3007033	protein homolog model	n/a	n/a	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin B antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	gnl|BL_ORD_ID|4753|hsp_num:0	5746			0	789	erythromycin; clarithromycin; clindamycin; azithromycin; pristinamycin IB	
k141_835675_4 # 3015 # 4352 # 1 # ID=47956_4;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.598	k141_835675	3015	4352	+	Strict	175	223.8	vanT gene in vanG cluster	32.97	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	62.64	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1029	2115	vancomycin	
k141_144569_2 # 759 # 3944 # 1 # ID=50156_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.695	k141_144569	759	3944	+	Strict	750	826.6	adeF	45.56	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.19	gnl|BL_ORD_ID|133|hsp_num:0	153			6	3102	tetracycline	
k141_837767_10 # 7542 # 8651 # -1 # ID=51793_10;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.623	k141_837767	7542	8651	-	Strict	175	191.4	vanT gene in vanG cluster	33.7	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	51.83	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1029	2100	vancomycin	
k141_600352_6 # 5230 # 5565 # -1 # ID=53348_6;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.506	k141_600352	5230	5565	-	Strict	75	95.9	qacJ	39.42	3007014	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	103.74	gnl|BL_ORD_ID|4661|hsp_num:0	5730			6	318	benzalkonium chloride	
k141_839627_6 # 6233 # 9349 # 1 # ID=55260_6;partial=00;start_type=ATG;rbs_motif=AAA;rbs_spacer=5bp;gc_cont=0.547	k141_839627	6233	9349	+	Strict	750	883.2	adeF	46.76	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	98.02	gnl|BL_ORD_ID|133|hsp_num:0	153			9	3105	tetracycline	
k141_379003_3 # 1563 # 2687 # 1 # ID=55437_3;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.353	k141_379003	1563	2687	+	Strict	175	202.6	vanT gene in vanG cluster	33.7	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	52.53	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1044	2118	vancomycin	
k141_725226_2 # 1181 # 4363 # -1 # ID=55578_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.666	k141_725226	1181	4363	-	Strict	750	1649.0	adeF	83.38	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.09	gnl|BL_ORD_ID|133|hsp_num:0	153			0	3135	tetracycline	
k141_147894_3 # 1618 # 2310 # 1 # ID=55800_3;partial=01;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.478	k141_147894	1618	2310	+	Strict	50	70.1	vanY gene in vanB cluster	32.03	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	86.19	gnl|BL_ORD_ID|603|hsp_num:0	556			270	699	vancomycin	
k141_487942_2 # 627 # 1982 # -1 # ID=59022_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.471	k141_487942	627	1982	-	Strict	175	181.0	vanT gene in vanG cluster	31.25	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	63.34	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1038	2118	vancomycin	
k141_263314_1 # 3 # 1193 # -1 # ID=59830_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.526	k141_263314	3	1193	-	Strict	50	87.4	vanW gene in vanI cluster	29.33	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	106.43	gnl|BL_ORD_ID|4747|hsp_num:0	2242			480	1056	vancomycin; teicoplanin	
k141_488462_6 # 4281 # 5456 # 1 # ID=60266_6;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.681	k141_488462	4281	5456	+	Strict	175	201.4	vanT gene in vanG cluster	33.24	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	54.92	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1035	2106	vancomycin	
