ORF_ID	Contig	Start	Stop	Orientation	Cut_Off	Pass_Bitscore	Best_Hit_Bitscore	Best_Hit_ARO	Best_Identities	ARO	Model_type	SNPs_in_Best_Hit_ARO	Other_SNPs	Drug Class	Resistance Mechanism	AMR Gene Family	Percentage Length of Reference Sequence	ID	Model_ID	Nudged	Note	Hit_Start	Hit_End	Antibiotic	AST_Source
k141_2940_3 # 598 # 933 # -1 # ID=5979_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.702	k141_2940	598	933	-	Strict	75	87.4	qacJ	40.0	3007014	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	103.74	gnl|BL_ORD_ID|4661|hsp_num:0	5730			3	318	benzalkonium chloride	
k141_96199_1 # 67 # 885 # 1 # ID=7623_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.708	k141_96199	67	885	+	Strict	50	57.8	vanY gene in vanM cluster	30.15	3002961	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	116.74	gnl|BL_ORD_ID|1674|hsp_num:0	1713			108	474	vancomycin; teicoplanin	
k141_126550_2 # 922 # 1254 # 1 # ID=7640_2;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.547	k141_126550	922	1254	+	Strict	75	99.8	qacG	43.27	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	102.80	gnl|BL_ORD_ID|4662|hsp_num:0	5731			6	318	benzalkonium chloride	
k141_218083_2 # 916 # 2103 # 1 # ID=8067_2;partial=00;start_type=GTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.406	k141_218083	916	2103	+	Perfect	750	746.5	tet(39)	100.0	3000566	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|1038|hsp_num:0	1092			0	1185	tetracycline	
k141_158109_7 # 4251 # 4586 # 1 # ID=9320_7;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.655	k141_158109	4251	4586	+	Strict	75	102.4	qacG	44.76	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	103.74	gnl|BL_ORD_ID|4662|hsp_num:0	5731			3	318	benzalkonium chloride	
k141_4961_3 # 2541 # 5696 # 1 # ID=9790_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.610	k141_4961	2541	5696	+	Strict	750	783.9	adeF	43.57	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	99.24	gnl|BL_ORD_ID|133|hsp_num:0	153			6	3111	tetracycline	
k141_37097_2 # 842 # 1624 # -1 # ID=10337_2;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=12bp;gc_cont=0.300	k141_37097	842	1624	-	Perfect	400	519.2	LnuH	100.0	3004600	protein homolog model	n/a	n/a	lincosamide antibiotic	antibiotic inactivation	lincosamide nucleotidyltransferase (LNU)	100.00	gnl|BL_ORD_ID|4923|hsp_num:0	5916			0	780		
k141_129426_1 # 2 # 895 # 1 # ID=11671_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.426	k141_129426	2	895	+	Strict	500	528.9	OXA-101	99.62	3001439	protein homolog model	n/a	n/a	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	111.65	gnl|BL_ORD_ID|1463|hsp_num:0	1598			0	798	cloxacillin; oxacillin; cefalotin	
k141_129799_1 # 143 # 943 # -1 # ID=12270_1;partial=00;start_type=ATG;rbs_motif=AGxAG;rbs_spacer=5-10bp;gc_cont=0.342	k141_129799	143	943	-	Strict	500	526.9	ErmF	99.25	3000498	protein homolog model	n/a	n/a	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	gnl|BL_ORD_ID|569|hsp_num:0	621			0	798	erythromycin; roxithromycin; lincomycin; telithromycin; clarithromycin; clindamycin; tylosin; spiramycin; azithromycin; dirithromycin; pristinamycin IA; quinupristin; virginiamycin M1; madumycin II; griseoviridin; dalfopristin; pristinamycin IB; virginiamycin S2; pristinamycin IC; vernamycin C; patricin A; patricin B; ostreogrycin B3; oleandomycin	
k141_190968_3 # 1148 # 2623 # 1 # ID=12627_3;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=5bp;gc_cont=0.400	k141_190968	1148	2623	+	Perfect	950	941.4	msrE	100.0	3003109	protein homolog model	n/a	n/a	macrolide antibiotic; streptogramin antibiotic	antibiotic target protection	msr-type ABC-F protein	100.00	gnl|BL_ORD_ID|28|hsp_num:0	33			0	1473	erythromycin	
k141_190968_4 # 2679 # 3563 # 1 # ID=12627_4;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=12bp;gc_cont=0.365	k141_190968	2679	3563	+	Perfect	500	587.8	mphE	100.0	3003741	protein homolog model	n/a	n/a	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	100.00	gnl|BL_ORD_ID|2688|hsp_num:0	2614			0	882	erythromycin	
k141_222000_3 # 1475 # 3394 # 1 # ID=13784_3;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.531	k141_222000	1475	3394	+	Strict	300	1252.3	tet(W)	99.69	3000194	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	100.00	gnl|BL_ORD_ID|457|hsp_num:0	389			0	1917	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	
k141_161592_2 # 122 # 1249 # 1 # ID=14536_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.605	k141_161592	122	1249	+	Strict	175	199.5	vanT gene in vanG cluster	32.51	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	52.67	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1044	2118	vancomycin	
k141_101915_3 # 628 # 1182 # -1 # ID=15759_3;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.672	k141_101915	628	1182	-	Strict	50	72.8	vanY gene in vanM cluster	34.31	3002961	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	78.97	gnl|BL_ORD_ID|1674|hsp_num:0	1713			108	474	vancomycin; teicoplanin	
k141_223775_1 # 2 # 955 # 1 # ID=16195_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.578	k141_223775	2	955	+	Strict	200	236.1	vanH gene in vanO cluster	41.47	3002948	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanH; glycopeptide resistance gene cluster	90.57	gnl|BL_ORD_ID|762|hsp_num:0	786			126	1011	vancomycin	
k141_224848_11 # 10813 # 11145 # 1 # ID=17707_11;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.435	k141_224848	10813	11145	+	Strict	75	89.0	qacJ	43.27	3007014	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	102.80	gnl|BL_ORD_ID|4661|hsp_num:0	5730			6	318	benzalkonium chloride	
k141_133622_10 # 11778 # 12629 # -1 # ID=17989_10;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.460	k141_133622	11778	12629	-	Strict	50	140.2	vanY gene in vanG cluster	39.6	3002959	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	101.43	gnl|BL_ORD_ID|4731|hsp_num:0	298			279	834	vancomycin	
k141_225941_3 # 1012 # 1335 # 1 # ID=19396_3;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=4bp;gc_cont=0.370	k141_225941	1012	1335	+	Strict	75	119.4	qacJ	51.4	3007014	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|4661|hsp_num:0	5730			0	321	benzalkonium chloride	
k141_226097_3 # 1257 # 3176 # -1 # ID=19626_3;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.406	k141_226097	1257	3176	-	Strict	300	1266.9	tet(O)	99.06	3000190	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	100.00	gnl|BL_ORD_ID|1954|hsp_num:0	2020			0	1917	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	
k141_10026_1 # 384 # 1256 # 1 # ID=20113_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.491	k141_10026	384	1256	+	Strict	50	124.4	vanY gene in vanB cluster	34.09	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	108.21	gnl|BL_ORD_ID|603|hsp_num:0	556			138	792	vancomycin	
k141_75861_1 # 1 # 381 # 1 # ID=21972_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.535	k141_75861	1	381	+	Strict	50	84.3	vanY gene in vanB cluster	44.44	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	47.01	gnl|BL_ORD_ID|603|hsp_num:0	556			498	759	vancomycin	
k141_44771_1 # 2 # 1711 # -1 # ID=22019_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.637	k141_44771	2	1711	-	Strict	750	764.2	adeF	70.88	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	53.82	gnl|BL_ORD_ID|133|hsp_num:0	153			333	2037	tetracycline	
k141_198086_1 # 1 # 1368 # -1 # ID=22794_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.408	k141_198086	1	1368	-	Strict	300	903.3	tet(32)	98.46	3000196	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	71.36	gnl|BL_ORD_ID|1221|hsp_num:0	1233			378	1746	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	
k141_228455_3 # 1391 # 2461 # -1 # ID=22890_3;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.288	k141_228455	1391	2461	-	Strict	175	175.6	vanT gene in vanG cluster	33.79	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	50.00	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1029	2118	vancomycin	
k141_230901_2 # 1067 # 3535 # 1 # ID=26552_2;partial=00;start_type=TTG;rbs_motif=TAA;rbs_spacer=12bp;gc_cont=0.376	k141_230901	1067	3535	+	Strict	175	187.6	vanT gene in vanG cluster	31.99	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	115.45	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1038	2118	vancomycin	
k141_109741_4 # 1938 # 2777 # 1 # ID=27023_4;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.336	k141_109741	1938	2777	+	Strict	50	125.2	vanW gene in vanG cluster	28.63	3002965	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	99.29	gnl|BL_ORD_ID|4742|hsp_num:0	1622			126	804	vancomycin	
k141_13836_8 # 7246 # 8313 # -1 # ID=27942_8;partial=00;start_type=ATG;rbs_motif=GGTG;rbs_spacer=7bp;gc_cont=0.507	k141_13836	7246	8313	-	Strict	250	291.2	vanG	42.17	3002909	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	101.72	gnl|BL_ORD_ID|1070|hsp_num:0	1157			9	1047	vancomycin	
k141_234308_1 # 1 # 1275 # 1 # ID=31346_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.373	k141_234308	1	1275	+	Strict	175	201.8	vanT gene in vanG cluster	35.31	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	59.55	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1023	2118	vancomycin	
k141_51403_1 # 160 # 1326 # 1 # ID=31811_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.374	k141_51403	160	1326	+	Strict	750	785.0	tet(X)	99.48	3000205	protein homolog model	n/a	n/a	glycylcycline; tetracycline antibiotic	antibiotic inactivation	tetracycline inactivation enzyme	100.00	gnl|BL_ORD_ID|764|hsp_num:0	776			0	1164	tigecycline; tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	
k141_113302_5 # 2659 # 3477 # -1 # ID=31842_5;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.629	k141_113302	2659	3477	-	Strict	50	75.5	vanY gene in vanM cluster	36.03	3002961	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	116.74	gnl|BL_ORD_ID|1674|hsp_num:0	1713			108	474	vancomycin; teicoplanin	
k141_204845_1 # 274 # 606 # 1 # ID=32259_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.459	k141_204845	274	606	+	Strict	190	206.5	qacE	98.18	3005009	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|2744|hsp_num:0	3754			0	330		
k141_143855_7 # 5317 # 5682 # -1 # ID=32699_7;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.385	k141_143855	5317	5682	-	Strict	75	95.5	qacJ	44.34	3007014	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	113.08	gnl|BL_ORD_ID|4661|hsp_num:0	5730			0	318	benzalkonium chloride	
k141_144545_3 # 1035 # 1919 # -1 # ID=33746_3;partial=00;start_type=ATG;rbs_motif=AAAA;rbs_spacer=11bp;gc_cont=0.375	k141_144545	1035	1919	-	Strict	500	537.7	mphG	89.46	3003742	protein homolog model	n/a	n/a	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	100.00	gnl|BL_ORD_ID|2042|hsp_num:0	2259			0	882	erythromycin; clarithromycin; azithromycin	
k141_84701_2 # 339 # 674 # 1 # ID=34522_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.571	k141_84701	339	674	+	Strict	75	89.7	qacG	42.31	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	103.74	gnl|BL_ORD_ID|4662|hsp_num:0	5731			6	318	benzalkonium chloride	
k141_206459_2 # 815 # 1801 # -1 # ID=34550_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.402	k141_206459	815	1801	-	Strict	200	226.5	vanH gene in vanO cluster	37.74	3002948	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanH; glycopeptide resistance gene cluster	93.71	gnl|BL_ORD_ID|762|hsp_num:0	786			102	1041	vancomycin	
k141_115566_2 # 257 # 1087 # 1 # ID=34944_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.345	k141_115566	257	1087	+	Perfect	500	546.6	OXA-4	100.0	3001399	protein homolog model	n/a	n/a	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	100.00	gnl|BL_ORD_ID|424|hsp_num:0	470			0	828	cloxacillin; oxacillin; cefalotin	
k141_18132_10 # 8762 # 9106 # -1 # ID=36499_10;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=4bp;gc_cont=0.423	k141_18132	8762	9106	-	Strict	75	97.8	qacG	47.62	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	106.54	gnl|BL_ORD_ID|4662|hsp_num:0	5731			0	315	benzalkonium chloride	
k141_207880_1 # 1 # 549 # -1 # ID=36587_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.463	k141_207880	1	549	-	Strict	200	314.7	ANT(3'')-IIc	86.34	3004091	protein homolog model	n/a	n/a	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	70.66	gnl|BL_ORD_ID|2358|hsp_num:0	2755			0	549	spectinomycin; streptomycin	
k141_239469_2 # 694 # 1494 # -1 # ID=38739_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.409	k141_239469	694	1494	-	Strict	50	79.3	vanY gene in vanM cluster	28.28	3002961	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	114.16	gnl|BL_ORD_ID|1674|hsp_num:0	1713			15	552	vancomycin; teicoplanin	
k141_239582_10 # 8167 # 9285 # 1 # ID=38968_10;partial=01;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.279	k141_239582	8167	9285	+	Strict	175	231.1	vanT gene in vanG cluster	36.22	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	52.39	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1035	2118	vancomycin	
k141_19499_4 # 2858 # 3175 # 1 # ID=39303_4;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.274	k141_19499	2858	3175	+	Strict	75	77.0	qacJ	42.16	3007014	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	98.13	gnl|BL_ORD_ID|4661|hsp_num:0	5730			0	306	benzalkonium chloride	
k141_120610_1 # 1 # 2943 # -1 # ID=42023_1;partial=10;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.661	k141_120610	1	2943	-	Strict	750	1099.7	adeF	60.47	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	92.63	gnl|BL_ORD_ID|133|hsp_num:0	153			0	2940	tetracycline	
k141_242468_1 # 1 # 1569 # 1 # ID=43137_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.378	k141_242468	1	1569	+	Strict	175	187.6	vanT gene in vanG cluster	34.6	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	73.31	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1038	2118	vancomycin	
k141_26246_6 # 4452 # 5924 # 1 # ID=44699_6;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.484	k141_26246	4452	5924	+	Strict	50	128.6	vanW gene in vanI cluster	31.82	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	131.37	gnl|BL_ORD_ID|4747|hsp_num:0	2242			51	978	vancomycin; teicoplanin	
k141_28409_3 # 1664 # 2011 # 1 # ID=45103_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.626	k141_28409	1664	2011	+	Strict	75	87.0	qacG	40.38	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	107.48	gnl|BL_ORD_ID|4662|hsp_num:0	5731			6	318	benzalkonium chloride	
