ORF_ID	Contig	Start	Stop	Orientation	Cut_Off	Pass_Bitscore	Best_Hit_Bitscore	Best_Hit_ARO	Best_Identities	ARO	Model_type	SNPs_in_Best_Hit_ARO	Other_SNPs	Drug Class	Resistance Mechanism	AMR Gene Family	Percentage Length of Reference Sequence	ID	Model_ID	Nudged	Note	Hit_Start	Hit_End	Antibiotic	AST_Source
k141_656560_8 # 11356 # 12999 # 1 # ID=2488_8;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.533	k141_656560	11356	12999	+	Strict	1050	1060.1	YojI	99.82	3003952	protein homolog model	n/a	n/a	peptide antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|4708|hsp_num:0	2424			0	1641	microcin J25	
k141_110714_2 # 1273 # 2469 # 1 # ID=2530_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.490	k141_110714	1273	2469	+	Strict	175	220.3	vanT gene in vanG cluster	34.23	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	55.90	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1029	2118	vancomycin	
k141_219888_6 # 2370 # 2867 # -1 # ID=2773_6;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.438	k141_219888	2370	2867	-	Strict	150	168.7	nimG	55.62	3007109	protein homolog model	n/a	n/a	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	100.61	gnl|BL_ORD_ID|4787|hsp_num:0	5782			0	480	metronidazole	
k141_438609_1 # 819 # 1004 # -1 # ID=3058_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.495	k141_438609	819	1004	-	Strict	100	102.4	rsmA	85.25	3005069	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|2793|hsp_num:0	3807			0	183	trimethoprim; chloramphenicol	
k141_220171_1 # 238 # 711 # 1 # ID=3275_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.489	k141_220171	238	711	+	Strict	150	175.6	nimJ	51.59	3007112	protein homolog model	n/a	n/a	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	95.15	gnl|BL_ORD_ID|4790|hsp_num:0	5785			9	480	metronidazole	
k141_1872_6 # 5573 # 6655 # -1 # ID=3372_6;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.406	k141_1872	5573	6655	-	Strict	175	190.7	vanT gene in vanG cluster	32.43	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	50.56	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1038	2118	vancomycin	
k141_438851_2 # 1248 # 2048 # -1 # ID=3515_2;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=10bp;gc_cont=0.342	k141_438851	1248	2048	-	Strict	500	526.2	ErmF	99.25	3000498	protein homolog model	n/a	n/a	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	gnl|BL_ORD_ID|569|hsp_num:0	621			0	798	erythromycin; roxithromycin; lincomycin; telithromycin; clarithromycin; clindamycin; tylosin; spiramycin; azithromycin; dirithromycin; pristinamycin IA; quinupristin; virginiamycin M1; madumycin II; griseoviridin; dalfopristin; pristinamycin IB; virginiamycin S2; pristinamycin IC; vernamycin C; patricin A; patricin B; ostreogrycin B3; oleandomycin	
k141_329646_19 # 24391 # 24885 # -1 # ID=3590_19;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.558	k141_329646	24391	24885	-	Strict	150	186.4	nimJ	57.59	3007112	protein homolog model	n/a	n/a	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	99.39	gnl|BL_ORD_ID|4790|hsp_num:0	5785			9	483	metronidazole	
k141_657326_2 # 278 # 1417 # 1 # ID=3818_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.528	k141_657326	278	1417	+	Perfect	700	751.5	DHA-1	100.0	3002132	protein homolog model	n/a	n/a	cephalosporin; cephamycin	antibiotic inactivation	DHA beta-lactamase	100.00	gnl|BL_ORD_ID|803|hsp_num:0	868			0	1137		
k141_329805_2 # 125 # 1249 # 1 # ID=3967_2;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.462	k141_329805	125	1249	+	Strict	175	198.4	vanT gene in vanG cluster	32.88	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	52.53	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1044	2118	vancomycin	
k141_657545_1 # 90 # 746 # 1 # ID=4257_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.382	k141_657545	90	746	+	Perfect	400	464.2	QnrVC4	100.0	3002801	protein homolog model	n/a	n/a	fluoroquinolone antibiotic	antibiotic target protection	quinolone resistance protein (qnr)	100.00	gnl|BL_ORD_ID|409|hsp_num:0	452			0	654	ciprofloxacin; levofloxacin; moxifloxacin; gatifloxacin; nalidixic acid; norfloxacin; sparfloxacin	
k141_657545_2 # 1003 # 1335 # 1 # ID=4257_2;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.514	k141_657545	1003	1335	+	Strict	180	202.6	qacL	92.73	3005098	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|2815|hsp_num:0	3830			0	330		
k141_657545_3 # 1435 # 2334 # 1 # ID=4257_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.313	k141_657545	1435	2334	+	Perfect	550	587.4	VEB-1	100.0	3002370	protein homolog model	n/a	n/a	monobactam; cephalosporin	antibiotic inactivation	VEB beta-lactamase	100.00	gnl|BL_ORD_ID|1100|hsp_num:0	1192			0	897		
k141_548529_2 # 989 # 2317 # -1 # ID=4278_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.355	k141_548529	989	2317	-	Strict	50	152.1	vanW gene in vanI cluster	31.27	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	118.50	gnl|BL_ORD_ID|4747|hsp_num:0	2242			66	1077	vancomycin; teicoplanin	
k141_329992_2 # 524 # 1009 # -1 # ID=4286_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.473	k141_329992	524	1009	-	Strict	150	185.7	nimG	55.97	3007109	protein homolog model	n/a	n/a	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	98.17	gnl|BL_ORD_ID|4787|hsp_num:0	5782			0	471	metronidazole	
k141_330078_2 # 1495 # 2376 # 1 # ID=4455_2;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=3-4bp;gc_cont=0.562	k141_330078	1495	2376	+	Perfect	575	572.0	PAU-1	100.0	3006964	protein homolog model	n/a	n/a	carbapenem; cephalosporin	antibiotic inactivation	PAU beta-lactamase	100.00	gnl|BL_ORD_ID|4170|hsp_num:0	5239			0	879		
k141_111865_5 # 1303 # 2955 # -1 # ID=4472_5;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.512	k141_111865	1303	2955	-	Strict	400	745.3	ArnT	64.07	3005053	protein homolog model	n/a	n/a	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	99.82	gnl|BL_ORD_ID|2784|hsp_num:0	3795			0	1653	colistin A; colistin B	
k141_111865_8 # 5824 # 6792 # -1 # ID=4472_8;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.499	k141_111865	5824	6792	-	Perfect	550	631.7	PmrF	100.0	3003578	protein homolog model	n/a	n/a	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	gnl|BL_ORD_ID|1938|hsp_num:0	2014			0	966	polymyxin B	
k141_549248_2 # 1827 # 2633 # -1 # ID=5498_2;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.388	k141_549248	1827	2633	-	Strict	500	500.4	RSD2-2	99.21	3006983	protein homolog model	n/a	n/a	carbapenem; cephalosporin	antibiotic inactivation	RSD2 beta-lactamase	106.35	gnl|BL_ORD_ID|4571|hsp_num:0	5640			0	756		
k141_331050_9 # 8140 # 9234 # -1 # ID=5880_9;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.512	k141_331050	8140	9234	-	Strict	250	263.8	vanG	38.23	3002909	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	104.30	gnl|BL_ORD_ID|1070|hsp_num:0	1157			0	1047	vancomycin	
k141_549493_23 # 25366 # 26028 # -1 # ID=6017_23;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.439	k141_549493	25366	26028	-	Strict	380	436.8	AcrS	99.55	3000656	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|602|hsp_num:0	520			0	660	tigecycline; ciprofloxacin; tetracycline; rifampin; chloramphenicol; ampicillin; cefalotin; triclosan	
k141_549493_24 # 26427 # 27584 # 1 # ID=6017_24;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.524	k141_549493	26427	27584	+	Perfect	675	735.3	AcrE	100.0	3000499	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; cephalosporin; cephamycin; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|1355|hsp_num:0	1445			0	1155	ciprofloxacin	
k141_549493_25 # 27596 # 30700 # 1 # ID=6017_25;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.513	k141_549493	27596	30700	+	Strict	1900	1935.2	AcrF	99.52	3000502	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; cephalosporin; cephamycin; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|1354|hsp_num:0	1437			0	3102	ciprofloxacin	
k141_768023_5 # 4600 # 5712 # 1 # ID=6034_5;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.588	k141_768023	4600	5712	+	Strict	175	179.5	vanT gene in vanG cluster	32.79	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	51.97	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1035	2118	vancomycin	
k141_549612_11 # 9781 # 11040 # -1 # ID=6227_11;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.587	k141_549612	9781	11040	-	Strict	50	135.6	vanW gene in vanI cluster	30.3	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	112.33	gnl|BL_ORD_ID|4747|hsp_num:0	2242			24	1047	vancomycin; teicoplanin	
k141_549843_16 # 12588 # 13091 # -1 # ID=6690_16;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.520	k141_549843	12588	13091	-	Strict	150	187.2	nimJ	55.56	3007112	protein homolog model	n/a	n/a	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	101.21	gnl|BL_ORD_ID|4790|hsp_num:0	5785			9	495	metronidazole	
k141_550079_4 # 2837 # 3952 # -1 # ID=7145_4;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.558	k141_550079	2837	3952	-	Strict	50	102.1	vanW gene in vanI cluster	33.18	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	99.46	gnl|BL_ORD_ID|4747|hsp_num:0	2242			420	1047	vancomycin; teicoplanin	
k141_4357_2 # 779 # 1273 # 1 # ID=7524_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.323	k141_4357	779	1273	+	Perfect	300	332.4	dfrF	100.0	3002867	protein homolog model	n/a	n/a	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	100.00	gnl|BL_ORD_ID|3|hsp_num:0	5			0	492	trimethoprim	
k141_769051_4 # 2177 # 2995 # -1 # ID=7765_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.377	k141_769051	2177	2995	-	Strict	50	146.7	vanW gene in vanB cluster	33.92	3002964	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	98.91	gnl|BL_ORD_ID|4679|hsp_num:0	1036			105	786	vancomycin	
k141_659366_2 # 536 # 1360 # 1 # ID=7871_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.415	k141_659366	536	1360	+	Strict	450	535.0	gadX	99.27	3000508	protein homolog model	n/a	n/a	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|79|hsp_num:0	91			0	822	erythromycin; cloxacillin; oxacillin; norfloxacin	
k141_441260_20 # 18610 # 19995 # 1 # ID=7905_20;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.499	k141_441260	18610	19995	+	Strict	50	107.5	vanW gene in vanI cluster	36.75	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	123.59	gnl|BL_ORD_ID|4747|hsp_num:0	2242			582	1077	vancomycin; teicoplanin	
k141_4755_1 # 1 # 444 # -1 # ID=8056_1;partial=10;start_type=ATG;rbs_motif=TAAA;rbs_spacer=5bp;gc_cont=0.360	k141_4755	1	444	-	Strict	150	187.2	nimJ	60.14	3007112	protein homolog model	n/a	n/a	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	89.70	gnl|BL_ORD_ID|4790|hsp_num:0	5785			0	441	metronidazole	
k141_222965_3 # 1571 # 3109 # -1 # ID=8279_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.416	k141_222965	1571	3109	-	Perfect	900	988.8	emrY	100.0	3000254	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|492|hsp_num:0	540			0	1536	tetracycline	
k141_222965_5 # 4688 # 5302 # 1 # ID=8279_5;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.400	k141_222965	4688	5302	+	Perfect	390	400.6	evgA	100.0	3000832	protein homolog model	n/a	n/a	macrolide antibiotic; fluoroquinolone antibiotic; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|937|hsp_num:0	1015			0	612	erythromycin; cloxacillin; tetracycline; oxacillin; norfloxacin	
k141_5705_3 # 1391 # 2491 # 1 # ID=9424_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.581	k141_5705	1391	2491	+	Strict	250	265.8	vanG	39.38	3002909	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	104.87	gnl|BL_ORD_ID|1070|hsp_num:0	1157			0	1047	vancomycin	
k141_442415_3 # 2069 # 2599 # 1 # ID=9657_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.557	k141_442415	2069	2599	+	Strict	280	334.3	emrR	93.71	3000516	protein homolog model	n/a	n/a	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|1226|hsp_num:0	1330			0	525	nalidixic acid	
k141_442415_5 # 3915 # 5462 # 1 # ID=9657_5;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.605	k141_442415	3915	5462	+	Strict	900	953.0	emrB	93.4	3000074	protein homolog model	n/a	n/a	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.59	gnl|BL_ORD_ID|1707|hsp_num:0	1847			0	1536	nalidixic acid	
k141_442432_9 # 6361 # 6735 # 1 # ID=9697_9;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.509	k141_442432	6361	6735	+	Strict	230	240.4	marA	92.74	3000263	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	97.64	gnl|BL_ORD_ID|1773|hsp_num:0	1922			0	372	tigecycline; tetracycline; rifampin; chloramphenicol; ampicillin; cefalotin; triclosan	
k141_333496_2 # 502 # 876 # 1 # ID=9823_2;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.555	k141_333496	502	876	+	Strict	230	244.6	ramA	94.35	3000823	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.00	gnl|BL_ORD_ID|1538|hsp_num:0	1665			0	372	tigecycline; tetracycline; rifampin; chloramphenicol; ampicillin; cefalotin; triclosan	
k141_115054_1 # 2 # 1078 # 1 # ID=10008_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.650	k141_115054	2	1078	+	Strict	175	192.6	vanT gene in vanG cluster	35.17	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	50.28	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1131	2118	vancomycin	
k141_6226_2 # 192 # 1241 # -1 # ID=10171_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.531	k141_6226	192	1241	-	Strict	50	112.5	vanW gene in vanI cluster	35.71	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	93.57	gnl|BL_ORD_ID|4747|hsp_num:0	2242			546	1050	vancomycin; teicoplanin	
k141_334423_10 # 11297 # 12460 # 1 # ID=11480_10;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.474	k141_334423	11297	12460	+	Strict	175	227.6	vanT gene in vanG cluster	33.16	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	54.35	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1020	2118	vancomycin	
k141_7286_5 # 2193 # 3665 # 1 # ID=11827_5;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.457	k141_7286	2193	3665	+	Strict	50	102.1	vanW gene in vanI cluster	33.33	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	131.37	gnl|BL_ORD_ID|4747|hsp_num:0	2242			447	1065	vancomycin; teicoplanin	
k141_444152_6 # 4384 # 4716 # -1 # ID=12465_6;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.514	k141_444152	4384	4716	-	Strict	180	209.5	qacL	99.09	3005098	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|2815|hsp_num:0	3830			0	330		
k141_771931_2 # 416 # 2335 # -1 # ID=13114_2;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.406	k141_771931	416	2335	-	Strict	300	1262.3	tet(O)	98.75	3000190	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	100.00	gnl|BL_ORD_ID|1954|hsp_num:0	2020			0	1917	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	
k141_117126_2 # 1210 # 2610 # -1 # ID=13392_2;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.452	k141_117126	1210	2610	-	Strict	150	176.4	FosXCC	62.69	3003208	protein homolog model	n/a	n/a	phosphonic acid antibiotic	antibiotic inactivation	fosfomycin thiol transferase	330.50	gnl|BL_ORD_ID|4903|hsp_num:0	5895			15	414	fosfomycin	
k141_553912_4 # 3830 # 5347 # -1 # ID=13583_4;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.294	k141_553912	3830	5347	-	Strict	175	203.0	vanT gene in vanG cluster	33.33	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	70.93	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1038	2127	vancomycin	
