ORF_ID	Contig	Start	Stop	Orientation	Cut_Off	Pass_Bitscore	Best_Hit_Bitscore	Best_Hit_ARO	Best_Identities	ARO	Model_type	SNPs_in_Best_Hit_ARO	Other_SNPs	Drug Class	Resistance Mechanism	AMR Gene Family	Percentage Length of Reference Sequence	ID	Model_ID	Nudged	Note	Hit_Start	Hit_End	Antibiotic	AST_Source
k141_270139_11 # 8421 # 8753 # -1 # ID=5982_11;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.697	k141_270139	8421	8753	-	Strict	75	79.7	qacG	35.24	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	102.80	gnl|BL_ORD_ID|4662|hsp_num:0	5731			3	318	benzalkonium chloride	
k141_3323_6 # 10133 # 11284 # -1 # ID=6219_6;partial=00;start_type=ATG;rbs_motif=AGGT;rbs_spacer=5bp;gc_cont=0.512	k141_3323	10133	11284	-	Strict	50	99.4	vanW gene in vanI cluster	46.67	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	102.68	gnl|BL_ORD_ID|4747|hsp_num:0	2242			666	981	vancomycin; teicoplanin	
k141_626431_1 # 40 # 492 # 1 # ID=7312_1;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.466	k141_626431	40	492	+	Perfect	250	324.3	arr-3	100.0	3002848	protein homolog model	n/a	n/a	rifamycin antibiotic	antibiotic inactivation	rifampin ADP-ribosyltransferase (Arr)	100.00	gnl|BL_ORD_ID|686|hsp_num:0	743			0	450	rifampin; rifaximin; rifabutin; rifapentine	
k141_626431_2 # 715 # 1047 # 1 # ID=7312_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.459	k141_626431	715	1047	+	Strict	190	206.5	qacE	98.18	3005009	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|2744|hsp_num:0	3754			0	330		
k141_272090_3 # 893 # 1681 # 1 # ID=10031_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.582	k141_272090	893	1681	+	Strict	450	527.3	aadA5	99.62	3002605	protein homolog model	n/a	n/a	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	100.00	gnl|BL_ORD_ID|1303|hsp_num:0	1420			0	786	spectinomycin; streptomycin	
k141_183002_1 # 235 # 1008 # 1 # ID=10195_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.469	k141_183002	235	1008	+	Strict	500	511.1	OXA-641	99.22	3005333	protein homolog model	n/a	n/a	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	100.00	gnl|BL_ORD_ID|3041|hsp_num:0	4065			0	771	cloxacillin; oxacillin; cefalotin	
k141_272196_2 # 2852 # 3172 # -1 # ID=10240_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.670	k141_272196	2852	3172	-	Strict	75	75.9	qacG	37.74	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	99.07	gnl|BL_ORD_ID|4662|hsp_num:0	5731			0	318	benzalkonium chloride	
k141_361263_3 # 1026 # 1970 # 1 # ID=11348_3;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.485	k141_361263	1026	1970	+	Strict	50	89.4	vanW gene in vanI cluster	29.19	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	84.45	gnl|BL_ORD_ID|4747|hsp_num:0	2242			414	945	vancomycin; teicoplanin	
k141_183676_4 # 2151 # 3353 # 1 # ID=11401_4;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.639	k141_183676	2151	3353	+	Strict	175	219.5	vanT gene in vanG cluster	35.37	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	56.18	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1035	2118	vancomycin	
k141_183820_1 # 272 # 904 # -1 # ID=11764_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.502	k141_183820	272	904	-	Strict	400	411.0	CRP	98.1	3000518	protein homolog model	n/a	n/a	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|804|hsp_num:0	869			0	630	erythromycin; cloxacillin; oxacillin; norfloxacin	
k141_628870_4 # 2172 # 3992 # -1 # ID=12185_4;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.643	k141_628870	2172	3992	-	Strict	50	86.7	vanW gene in vanI cluster	31.21	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	162.47	gnl|BL_ORD_ID|4747|hsp_num:0	2242			579	1047	vancomycin; teicoplanin	
k141_361953_6 # 5360 # 6472 # -1 # ID=12948_6;partial=00;start_type=GTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.422	k141_361953	5360	6472	-	Strict	175	235.7	vanT gene in vanG cluster	38.42	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	51.97	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1032	2118	vancomycin	
k141_451784_7 # 5291 # 6361 # -1 # ID=13346_7;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.289	k141_451784	5291	6361	-	Strict	175	176.8	vanT gene in vanG cluster	34.07	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	50.00	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1029	2118	vancomycin	
k141_96301_1 # 126 # 1694 # 1 # ID=13423_1;partial=01;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.495	k141_96301	126	1694	+	Strict	50	117.5	vanW gene in vanI cluster	28.53	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	140.21	gnl|BL_ORD_ID|4747|hsp_num:0	2242			24	1050	vancomycin; teicoplanin	
k141_630251_2 # 1821 # 3293 # -1 # ID=14948_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.483	k141_630251	1821	3293	-	Strict	50	129.0	vanW gene in vanI cluster	32.12	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	131.37	gnl|BL_ORD_ID|4747|hsp_num:0	2242			51	978	vancomycin; teicoplanin	
k141_363645_2 # 1656 # 4784 # -1 # ID=16159_2;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.652	k141_363645	1656	4784	-	Strict	750	938.3	adeF	52.9	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	98.39	gnl|BL_ORD_ID|133|hsp_num:0	153			132	3153	tetracycline	
k141_631590_2 # 234 # 1085 # -1 # ID=17310_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.480	k141_631590	234	1085	-	Strict	50	137.9	vanY gene in vanB cluster	37.93	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	105.60	gnl|BL_ORD_ID|603|hsp_num:0	556			216	792	vancomycin	
k141_9811_1 # 248 # 1126 # 1 # ID=18278_1;partial=01;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.519	k141_9811	248	1126	+	Strict	175	186.8	vanT gene in vanG cluster	36.64	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	41.15	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1032	1893	vancomycin	
k141_454518_19 # 20666 # 23950 # 1 # ID=18607_19;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.600	k141_454518	20666	23950	+	Strict	750	830.1	adeF	44.28	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	103.31	gnl|BL_ORD_ID|133|hsp_num:0	153			6	3147	tetracycline	
k141_364692_1 # 251 # 1228 # -1 # ID=18677_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.528	k141_364692	251	1228	-	Strict	450	536.6	aadA11	96.8	3002611	protein homolog model	n/a	n/a	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	115.66	gnl|BL_ORD_ID|1626|hsp_num:0	1772			0	843	spectinomycin; streptomycin	
k141_364692_2 # 1369 # 2169 # -1 # ID=18677_2;partial=00;start_type=TTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.452	k141_364692	1369	2169	-	Perfect	500	547.4	OXA-20	100.0	3001415	protein homolog model	n/a	n/a	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	100.00	gnl|BL_ORD_ID|1712|hsp_num:0	1853			0	798	cloxacillin; oxacillin; cefalotin	
k141_187808_2 # 682 # 1314 # -1 # ID=19445_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.493	k141_187808	682	1314	-	Perfect	350	442.6	catB3	100.0	3002676	protein homolog model	n/a	n/a	phenicol antibiotic	antibiotic inactivation	chloramphenicol acetyltransferase (CAT)	100.00	gnl|BL_ORD_ID|130|hsp_num:0	150			0	630	azidamfenicol; chloramphenicol; thiamphenicol	
k141_187808_3 # 1456 # 2250 # -1 # ID=19445_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.498	k141_187808	1456	2250	-	Perfect	500	530.4	aphA15	100.0	3004675	protein homolog model	n/a	n/a	aminoglycoside antibiotic	antibiotic inactivation	APH(3')	100.00	gnl|BL_ORD_ID|2215|hsp_num:0	3374			0	792	neomycin; amikacin; netilmicin; streptomycin; kanamycin A	
k141_99964_1 # 133 # 1029 # 1 # ID=19686_1;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=6bp;gc_cont=0.419	k141_99964	133	1029	+	Perfect	500	585.5	CARB-8	100.0	3002247	protein homolog model	n/a	n/a	penam	antibiotic inactivation	CARB beta-lactamase	100.00	gnl|BL_ORD_ID|1534|hsp_num:0	1661			0	894		
k141_455303_2 # 138 # 1550 # -1 # ID=20137_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.326	k141_455303	138	1550	-	Strict	800	933.7	lsaE	99.15	3003206	protein homolog model	n/a	n/a	lincosamide antibiotic; streptogramin antibiotic; pleuromutilin antibiotic	antibiotic target protection	lsa-type ABC-F protein	95.14	gnl|BL_ORD_ID|237|hsp_num:0	264			72	1482	lincomycin; pleuromutilin	
k141_10961_5 # 2234 # 3235 # -1 # ID=20369_5;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.411	k141_10961	2234	3235	-	Strict	300	371.7	tet(M)	56.29	3000186	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	52.11	gnl|BL_ORD_ID|1675|hsp_num:0	1692			960	1911	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	
k141_11042_3 # 1731 # 4892 # -1 # ID=20513_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.619	k141_11042	1731	4892	-	Strict	750	755.4	adeF	42.61	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	99.43	gnl|BL_ORD_ID|133|hsp_num:0	153			6	3111	tetracycline	
k141_544241_1 # 29 # 358 # -1 # ID=20574_1;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=12bp;gc_cont=0.330	k141_544241	29	358	-	Strict	75	110.5	qacJ	49.06	3007014	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	101.87	gnl|BL_ORD_ID|4661|hsp_num:0	5730			0	318	benzalkonium chloride	
k141_366078_4 # 4602 # 6485 # -1 # ID=21247_4;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.463	k141_366078	4602	6485	-	Strict	50	84.7	vanY gene in vanB cluster	43.09	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	233.96	gnl|BL_ORD_ID|603|hsp_num:0	556			426	789	vancomycin	
k141_100895_2 # 505 # 915 # 1 # ID=21620_2;partial=00;start_type=TTG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.302	k141_100895	505	915	+	Strict	150	274.6	FosXCC	99.26	3003208	protein homolog model	n/a	n/a	phosphonic acid antibiotic	antibiotic inactivation	fosfomycin thiol transferase	96.45	gnl|BL_ORD_ID|4903|hsp_num:0	5895			15	423	fosfomycin	
k141_101589_4 # 3044 # 6175 # 1 # ID=22886_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.617	k141_101589	3044	6175	+	Strict	750	832.8	adeF	45.43	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	98.49	gnl|BL_ORD_ID|133|hsp_num:0	153			6	3165	tetracycline	
k141_278082_195 # 193118 # 196303 # 1 # ID=23155_195;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.663	k141_278082	193118	196303	+	Strict	750	798.1	adeF	43.27	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.19	gnl|BL_ORD_ID|133|hsp_num:0	153			6	3168	tetracycline	
k141_367419_1 # 1 # 1065 # 1 # ID=23842_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.286	k141_367419	1	1065	+	Strict	50	119.0	vanW gene in vanI cluster	31.27	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	95.17	gnl|BL_ORD_ID|4747|hsp_num:0	2242			285	1056	vancomycin; teicoplanin	
k141_457496_1 # 3 # 1448 # -1 # ID=23875_1;partial=10;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.712	k141_457496	3	1448	-	Strict	50	79.3	vanW gene in vanI cluster	29.54	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	129.22	gnl|BL_ORD_ID|4747|hsp_num:0	2242			333	1011	vancomycin; teicoplanin	
k141_634914_7 # 3877 # 5751 # -1 # ID=23887_7;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.546	k141_634914	3877	5751	-	Strict	300	347.4	tet(W/N/W)	34.54	3004442	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	97.65	gnl|BL_ORD_ID|2493|hsp_num:0	2882			24	1911	tetracycline; minocycline; chlortetracycline	
k141_457802_1 # 295 # 1515 # -1 # ID=24522_1;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.566	k141_457802	295	1515	-	Strict	750	764.2	tet(40)	98.28	3000567	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|892|hsp_num:0	945			0	1218	tetracycline	
k141_190958_4 # 2781 # 4256 # 1 # ID=24846_4;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=5bp;gc_cont=0.400	k141_190958	2781	4256	+	Perfect	950	941.4	msrE	100.0	3003109	protein homolog model	n/a	n/a	macrolide antibiotic; streptogramin antibiotic	antibiotic target protection	msr-type ABC-F protein	100.00	gnl|BL_ORD_ID|28|hsp_num:0	33			0	1473	erythromycin	
k141_190958_5 # 4312 # 5196 # 1 # ID=24846_5;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=12bp;gc_cont=0.365	k141_190958	4312	5196	+	Perfect	500	587.8	mphE	100.0	3003741	protein homolog model	n/a	n/a	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	100.00	gnl|BL_ORD_ID|2688|hsp_num:0	2614			0	882	erythromycin	
k141_191363_5 # 3514 # 5244 # 1 # ID=25797_5;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.681	k141_191363	3514	5244	+	Strict	50	99.0	vanW gene in vanI cluster	32.12	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	154.42	gnl|BL_ORD_ID|4747|hsp_num:0	2242			543	1116	vancomycin; teicoplanin	
k141_103190_4 # 3870 # 4208 # -1 # ID=25927_4;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.422	k141_103190	3870	4208	-	Strict	75	102.1	qacJ	48.08	3007014	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	104.67	gnl|BL_ORD_ID|4661|hsp_num:0	5730			6	318	benzalkonium chloride	
k141_191551_2 # 258 # 1286 # -1 # ID=26106_2;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.594	k141_191551	258	1286	-	Strict	50	110.2	vanY gene in vanB cluster	38.1	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	127.61	gnl|BL_ORD_ID|603|hsp_num:0	556			273	792	vancomycin	
k141_547695_7 # 4168 # 5013 # -1 # ID=26792_7;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.382	k141_547695	4168	5013	-	Strict	50	123.2	vanY gene in vanB cluster	36.92	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	104.85	gnl|BL_ORD_ID|603|hsp_num:0	556			249	795	vancomycin	
k141_636476_3 # 1434 # 1766 # 1 # ID=27107_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.703	k141_636476	1434	1766	+	Strict	75	79.3	qacJ	37.04	3007014	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	102.80	gnl|BL_ORD_ID|4661|hsp_num:0	5730			3	321	benzalkonium chloride	
k141_103876_2 # 306 # 1457 # 1 # ID=27198_2;partial=01;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.363	k141_103876	306	1457	+	Strict	175	219.5	vanT gene in vanG cluster	33.51	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	53.93	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1035	2118	vancomycin	
k141_280617_10 # 12618 # 15782 # -1 # ID=27810_10;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.593	k141_280617	12618	15782	-	Strict	750	761.1	adeF	42.12	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	99.53	gnl|BL_ORD_ID|133|hsp_num:0	153			6	3147	tetracycline	
k141_192903_2 # 626 # 1933 # 1 # ID=28469_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.341	k141_192903	626	1933	+	Strict	50	130.6	vanW gene in vanI cluster	28.83	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	116.62	gnl|BL_ORD_ID|4747|hsp_num:0	2242			114	1047	vancomycin; teicoplanin	
k141_548585_50 # 34195 # 34527 # 1 # ID=28500_50;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.435	k141_548585	34195	34527	+	Strict	75	89.0	qacJ	43.27	3007014	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	102.80	gnl|BL_ORD_ID|4661|hsp_num:0	5730			6	318	benzalkonium chloride	
k141_193030_7 # 3967 # 5751 # -1 # ID=28824_7;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.475	k141_193030	3967	5751	-	Strict	750	772.3	patB	67.11	3000025	protein homolog model	n/a	n/a	fluoroquinolone antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	101.02	gnl|BL_ORD_ID|1912|hsp_num:0	2112			0	1764	ciprofloxacin; norfloxacin	
k141_548940_12 # 11264 # 11716 # 1 # ID=29274_12;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.506	k141_548940	11264	11716	+	Strict	250	258.8	arr-4	76.0	3002849	protein homolog model	n/a	n/a	rifamycin antibiotic	antibiotic inactivation	rifampin ADP-ribosyltransferase (Arr)	100.00	gnl|BL_ORD_ID|158|hsp_num:0	173			0	450	rifampin; rifaximin; rifabutin; rifapentine	
