ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
OXY-6-1	3002413	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella oxytoca	9.00	0.00	9.00	62.67	549.00	113.44	0	0	0	0	N/A	N/A		876	OXY beta-lactamase	monobactam; cephalosporin; penicillin beta-lactam	antibiotic inactivation
mdtP	3003550	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	43.00	0.00	43.00	89.84	1318.00	180.30	0	0	0	0	N/A	N/A		1467	major facilitator superfamily (MFS) antibiotic efflux pump	nucleoside antibiotic; disinfecting agents and antiseptics	antibiotic efflux
QnrB38	3002753	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	1.00	0.00	1.00	14.57	94.00	182.00	0	0	0	0	N/A	N/A		645	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
TLA-2	3003203	protein homolog model	CARD	1	100.0	no data	no data	uncultured bacterium	25.00	0.00	25.00	22.30	204.00	67.08	0	0	0	0	N/A	N/A		915	TLA beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
rmtH	3003198	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	14.00	0.00	14.00	24.37	185.00	83.57	0	0	0	0	N/A	N/A		759	16S rRNA methyltransferase (G1405)	aminoglycoside antibiotic	antibiotic target alteration
AAC(6')-Iu	3002565	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter dispersus	4.00	0.00	4.00	9.98	44.00	53.50	0	0	0	0	N/A	N/A		441	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
gadX	3000508	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	16.00	0.00	16.00	85.21	703.00	187.69	0	0	0	0	N/A	N/A		825	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; penicillin beta-lactam	antibiotic efflux
mdtF	3000796	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	112.00	0.00	112.00	93.26	2904.00	149.85	0	0	0	0	N/A	N/A		3114	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; penicillin beta-lactam	antibiotic efflux
aadA4	3002604	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	2.00	0.00	2.00	24.08	190.00	192.00	0	0	0	0	N/A	N/A		789	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
cphA7	3003103	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas jandaei	5.00	0.00	5.00	42.48	325.00	110.60	0	0	0	0	N/A	N/A		765	CphA beta-lactamase	carbapenem	antibiotic inactivation
aadA12	3002612	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	29.00	0.00	29.00	70.96	562.00	166.52	0	0	0	0	N/A	N/A		792	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
arr-8	3002853	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella oxytoca	41.00	0.00	41.00	16.34	74.00	67.56	0	0	0	0	N/A	N/A		453	rifampin ADP-ribosyltransferase (Arr)	rifamycin antibiotic	antibiotic inactivation
adeF	3000777	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	25.00	0.00	25.00	29.72	945.00	102.32	0	0	0	0	N/A	N/A		3180	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux
vgaALC	3002830	protein homolog model	CARD	1	100.0	no data	no data	Staphylococcus haemolyticus	27.00	0.00	27.00	4.53	71.00	68.96	0	0	0	0	N/A	N/A		1569	vga-type ABC-F protein	lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; pleuromutilin antibiotic	antibiotic target protection
tet(42)	3000572	protein homolog model	CARD	1	100.0	no data	no data	Micrococcus sp.	1.00	0.00	1.00	11.11	143.00	176.00	0	0	0	0	N/A	N/A		1287	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
cpxA	3000830	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	60.00	0.00	60.00	100.00	1374.00	154.35	0	0	0	0	N/A	N/A		1374	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux
fosA5	3003209	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	17.00	0.00	17.00	97.86	411.00	94.82	0	0	0	0	N/A	N/A		420	fosfomycin thiol transferase	fluoroquinolone antibiotic; aminoglycoside antibiotic; phosphonic acid antibiotic	antibiotic inactivation
CfxA2	3003002	protein homolog model	CARD	1	100.0	no data	no data	Prevotella intermedia	6.00	0.00	6.00	36.23	350.00	195.00	0	0	0	0	N/A	N/A		966	CfxA beta-lactamase	cephalosporin	antibiotic inactivation
arlS	3000839	protein homolog model	CARD	1	100.0	no data	no data	Staphylococcus aureus	5.00	0.00	5.00	24.26	329.00	76.40	0	0	0	0	N/A	N/A		1356	major facilitator superfamily (MFS) antibiotic efflux pump	fluoroquinolone antibiotic; disinfecting agents and antiseptics	antibiotic efflux
adeS	3000549	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	4.00	0.00	4.00	22.74	247.00	189.50	0	0	0	0	N/A	N/A		1086	resistance-nodulation-cell division (RND) antibiotic efflux pump	glycylcycline; tetracycline antibiotic	antibiotic efflux
bcrC	3003250	protein homolog model	CARD	1	100.0	no data	no data	Bacillus licheniformis	1.00	0.00	1.00	5.07	31.00	68.00	0	0	0	0	N/A	N/A		612	undecaprenyl pyrophosphate related proteins	peptide antibiotic	antibiotic target alteration
npmA	3002665	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	27.00	0.00	27.00	26.67	176.00	65.85	0	0	0	0	N/A	N/A		660	16S rRNA methyltransferase (A1408)	aminoglycoside antibiotic	antibiotic target alteration
sdiA	3000826	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	7.00	0.00	7.00	28.63	207.00	113.86	0	0	0	0	N/A	N/A		723	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penicillin beta-lactam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux
tet(E)	3000173	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	6.00	0.00	6.00	50.08	610.00	176.17	0	0	0	0	N/A	N/A		1218	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
ACT-19	3001840	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	10.00	0.00	10.00	20.59	236.00	103.60	0	0	0	0	N/A	N/A		1146	ACT beta-lactamase	carbapenem; cephalosporin; penicillin beta-lactam	antibiotic inactivation
lsaE	3003206	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus faecalis	166.00	0.00	166.00	100.00	1485.00	182.94	0	0	0	0	N/A	N/A		1485	lsa-type ABC-F protein	lincosamide antibiotic; streptogramin antibiotic; pleuromutilin antibiotic	antibiotic target protection
ErmN	3000592	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces fradiae	8.00	0.00	8.00	11.19	98.00	59.38	0	0	0	0	N/A	N/A		876	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration
CfxA6	3003097	protein homolog model	CARD	1	100.0	no data	no data	uncultured organism	29.00	0.00	29.00	53.82	536.00	95.48	0	0	0	0	N/A	N/A		996	CfxA beta-lactamase	cephalosporin	antibiotic inactivation
OXA-85	3001780	protein homolog model	CARD	1	100.0	no data	no data	Fusobacterium nucleatum	13.00	0.00	13.00	35.16	269.00	65.54	0	0	0	0	N/A	N/A		765	OXA beta-lactamase	penicillin beta-lactam	antibiotic inactivation
ErmQ	3000593	protein homolog model	CARD	1	100.0	no data	no data	Clostridium perfringens	9.00	0.00	9.00	11.76	91.00	58.44	0	0	0	0	N/A	N/A		774	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration
smeD	3003055	protein homolog model	CARD	1	100.0	no data	no data	Stenotrophomonas maltophilia	142.00	0.00	142.00	98.99	1173.00	96.06	0	0	0	0	N/A	N/A		1185	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; tetracycline antibiotic; phenicol antibiotic	antibiotic efflux
APH(3')-Ia	3002641	protein homolog model	CARD	1	100.0	no data	no data	Serratia marcescens	7.00	0.00	7.00	26.72	218.00	124.57	0	0	0	0	N/A	N/A		816	APH(3')	aminoglycoside antibiotic	antibiotic inactivation
JOHN-1	3000840	protein homolog model	CARD	1	100.0	no data	no data	Flavobacterium johnsoniae	92.00	0.00	92.00	100.00	747.00	133.87	0	0	0	0	N/A	N/A		747	JOHN beta-lactamase	carbapenem; cephalosporin; penicillin beta-lactam	antibiotic inactivation
OprN	3000805	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	465.00	0.00	465.00	96.12	1364.00	119.91	0	0	0	0	N/A	N/A		1419	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux
adeC	3003811	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	52.00	0.00	52.00	79.69	1114.00	111.06	0	0	0	0	N/A	N/A		1398	resistance-nodulation-cell division (RND) antibiotic efflux pump	glycylcycline; tetracycline antibiotic	antibiotic efflux
smeS	3003067	protein homolog model	CARD	1	100.0	no data	no data	Stenotrophomonas maltophilia	82.00	0.00	82.00	46.51	653.00	109.82	0	0	0	0	N/A	N/A		1404	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminoglycoside antibiotic; cephalosporin; penicillin beta-lactam	antibiotic efflux
vanL	3002910	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus faecalis	1.00	0.00	1.00	2.95	31.00	67.00	0	0	0	0	N/A	N/A		1050	glycopeptide resistance gene cluster; Van ligase	glycopeptide antibiotic	antibiotic target alteration
ykkD	3003064	protein homolog model	CARD	1	100.0	no data	no data	Bacillus subtilis	4.00	0.00	4.00	24.53	78.00	45.00	0	0	0	0	N/A	N/A		318	small multidrug resistance (SMR) antibiotic efflux pump	aminoglycoside antibiotic; tetracycline antibiotic; phenicol antibiotic	antibiotic efflux
CMY-83	3002096	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter braakii	2.00	0.00	2.00	13.18	151.00	199.00	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephalosporin	antibiotic inactivation
vanR gene in vanF cluster	3002925	protein homolog model	CARD	1	100.0	no data	no data	Paenibacillus popilliae	7.00	0.00	7.00	34.05	237.00	55.00	0	0	0	0	N/A	N/A		696	glycopeptide resistance gene cluster; vanR	glycopeptide antibiotic	antibiotic target alteration
qacA	3003046	protein homolog model	CARD	1	100.0	no data	no data	Staphylococcus aureus	9.00	0.00	9.00	4.08	63.00	56.00	0	0	0	0	N/A	N/A		1545	major facilitator superfamily (MFS) antibiotic efflux pump	fluoroquinolone antibiotic	antibiotic efflux
mexX	3003034	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	57.00	0.00	57.00	66.58	779.00	99.53	0	0	0	0	N/A	N/A		1170	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; penicillin beta-lactam; tetracycline antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux
aadA9	3002609	protein homolog model	CARD	1	100.0	no data	no data	Corynebacterium sp.	6.00	0.00	6.00	21.78	196.00	110.17	0	0	0	0	N/A	N/A		900	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
CARB-14	3002252	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	1.00	0.00	1.00	16.83	151.00	154.00	0	0	0	0	N/A	N/A		897	CARB beta-lactamase	penicillin beta-lactam	antibiotic inactivation
mdtA	3000792	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	39.00	0.00	39.00	87.90	1097.00	156.77	0	0	0	0	N/A	N/A		1248	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminocoumarin antibiotic	antibiotic efflux
mdtH	3001216	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	32.00	0.00	32.00	84.86	1026.00	165.19	0	0	0	0	N/A	N/A		1209	major facilitator superfamily (MFS) antibiotic efflux pump	fluoroquinolone antibiotic	antibiotic efflux
lnuC	3002837	protein homolog model	CARD	1	100.0	no data	no data	Streptococcus agalactiae	2.00	0.00	2.00	41.01	203.00	178.50	0	0	0	0	N/A	N/A		495	lincosamide nucleotidyltransferase (LNU)	lincosamide antibiotic	antibiotic inactivation
catB8	3002680	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	1.00	0.00	1.00	20.54	130.00	194.00	0	0	0	0	N/A	N/A		633	chloramphenicol acetyltransferase (CAT)	phenicol antibiotic	antibiotic inactivation
sul3	3000413	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	7.00	0.00	7.00	36.62	290.00	91.29	0	0	0	0	N/A	N/A		792	sulfonamide resistant sul	sulfonamide antibiotic	antibiotic target replacement
mtrE	3000812	protein homolog model	CARD	1	100.0	no data	no data	Neisseria gonorrhoeae	5.00	0.00	5.00	34.47	484.00	92.00	0	0	0	0	N/A	N/A		1404	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic	antibiotic efflux
amrB	3002983	protein homolog model	CARD	1	100.0	no data	no data	Burkholderia pseudomallei	131.00	0.00	131.00	62.04	1943.00	101.48	0	0	0	0	N/A	N/A		3132	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; aminoglycoside antibiotic	antibiotic efflux
dfrD	3002866	protein homolog model	CARD	1	100.0	no data	no data	Listeria monocytogenes	2.00	0.00	2.00	44.58	218.00	102.50	0	0	0	0	N/A	N/A		489	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
tet(B)	3000166	protein homolog model	CARD	1	100.0	no data	no data	Gram-negative bacterium	4.00	0.00	4.00	33.58	405.00	192.75	0	0	0	0	N/A	N/A		1206	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
catP	3002686	protein homolog model	CARD	1	100.0	no data	no data	Clostridium perfringens	17.00	0.00	17.00	19.07	119.00	55.35	0	0	0	0	N/A	N/A		624	chloramphenicol acetyltransferase (CAT)	phenicol antibiotic	antibiotic inactivation
macB	3000535	protein homolog model	CARD	1	100.0	no data	no data	Neisseria gonorrhoeae	202.00	0.00	202.00	56.54	1094.00	109.51	0	0	0	0	N/A	N/A		1935	ATP-binding cassette (ABC) antibiotic efflux pump	macrolide antibiotic	antibiotic efflux
tet(Y)	3000182	protein homolog model	CARD	1	100.0	no data	no data	IncQ plasmid	2.00	0.00	2.00	2.13	25.00	46.00	0	0	0	0	N/A	N/A		1176	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
TUS-1	3000844	protein homolog model	CARD	1	100.0	no data	no data	Myroides odoratus	48.00	0.00	48.00	16.47	123.00	55.83	0	0	0	0	N/A	N/A		747	TUS beta-lactamase	carbapenem; cephalosporin; penicillin beta-lactam	antibiotic inactivation
MexA	3000377	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	272.00	0.00	272.00	91.49	1054.00	116.99	0	0	0	0	N/A	N/A		1152			antibiotic efflux
tet(W)	3000194	protein homolog model	CARD	1	100.0	no data	no data	Butyrivibrio fibrisolvens	134.00	0.00	134.00	100.00	1920.00	190.31	0	0	0	0	N/A	N/A		1920	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
AAC(3)-VIIIa	3002542	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces fradiae	7.00	0.00	7.00	13.82	119.00	61.14	0	0	0	0	N/A	N/A		861	AAC(3)	aminoglycoside antibiotic	antibiotic inactivation
rosB	3003049	protein homolog model	CARD	1	100.0	no data	no data	Yersinia enterocolitica	12.00	0.00	12.00	57.57	974.00	137.33	0	0	0	0	N/A	N/A		1692	major facilitator superfamily (MFS) antibiotic efflux pump	peptide antibiotic	antibiotic efflux
tetA(P)	3000180	protein homolog model	CARD	1	100.0	no data	no data	Clostridium perfringens	20.00	0.00	20.00	45.61	576.00	93.10	0	0	0	0	N/A	N/A		1263	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
emrY	3000254	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	137.00	0.00	137.00	73.03	1124.00	90.86	0	0	0	0	N/A	N/A		1539	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
adeH	3000779	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	4.00	0.00	4.00	18.94	275.00	128.00	0	0	0	0	N/A	N/A		1452	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux
AAC(6')-Is	3002562	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter variabilis	2.00	0.00	2.00	5.90	26.00	34.00	0	0	0	0	N/A	N/A		441	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
dfrA3	3003105	protein homolog model	CARD	1	100.0	no data	no data	Plasmid pAZ1	1.00	0.00	1.00	14.11	69.00	124.00	0	0	0	0	N/A	N/A		489	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
blaF	3003562	protein homolog model	CARD	1	100.0	no data	no data	Mycolicibacterium fortuitum	8.00	0.00	8.00	10.28	91.00	52.50	0	0	0	0	N/A	N/A		885	blaF family beta-lactamase	penicillin beta-lactam	antibiotic inactivation
aadA17	3002617	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas media	9.00	0.00	9.00	55.68	441.00	189.56	0	0	0	0	N/A	N/A		792	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
AAC(6')-Ia	3002545	protein homolog model	CARD	1	100.0	no data	no data	Plasmid R	10.00	0.00	10.00	91.04	508.00	140.30	0	0	0	0	N/A	N/A		558	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
AAC(3)-Ib	3002530	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	0.00	1.00	4.71	25.00	56.00	0	0	0	0	N/A	N/A		531	AAC(3)	aminoglycoside antibiotic	antibiotic inactivation
clbA	3002814	protein homolog model	CARD	1	100.0	no data	no data	Bacillus amyloliquefaciens	58.00	0.00	58.00	18.76	197.00	67.45	0	0	0	0	N/A	N/A		1050	Cfr 23S ribosomal RNA methyltransferase	lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; oxazolidinone antibiotic; phenicol antibiotic; pleuromutilin antibiotic	antibiotic target alteration
vgaA	3002829	protein homolog model	CARD	1	100.0	no data	no data	Staphylococcus aureus	18.00	0.00	18.00	12.62	198.00	55.56	0	0	0	0	N/A	N/A		1569	vga-type ABC-F protein	lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; pleuromutilin antibiotic	antibiotic target protection
emrK	3000206	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	17.00	0.00	17.00	76.99	813.00	175.76	0	0	0	0	N/A	N/A		1056	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
mdtG	3001329	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	24.00	0.00	24.00	99.84	1225.00	184.71	0	0	0	0	N/A	N/A		1227	major facilitator superfamily (MFS) antibiotic efflux pump	phosphonic acid antibiotic	antibiotic efflux
ErmF	3000498	protein homolog model	CARD	1	100.0	no data	no data	Bacteroides fragilis	246.00	0.00	246.00	100.00	801.00	186.10	0	0	0	0	N/A	N/A		801	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration
adeJ	3000781	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	3071.00	0.00	3071.00	97.83	3108.00	111.81	0	0	0	0	N/A	N/A		3177	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; lincosamide antibiotic; carbapenem; cephalosporin; penicillin beta-lactam; tetracycline antibiotic; rifamycin antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux
smeF	3003057	protein homolog model	CARD	1	100.0	no data	no data	Stenotrophomonas maltophilia	186.00	0.00	186.00	75.80	1062.00	111.75	0	0	0	0	N/A	N/A		1401	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; tetracycline antibiotic; phenicol antibiotic	antibiotic efflux
mecR1	3000215	protein homolog model	CARD	1	100.0	no data	no data	Staphylococcus aureus	53.00	0.00	53.00	8.48	149.00	62.28	0	0	0	0	N/A	N/A		1758	methicillin resistant PBP2	penicillin beta-lactam	antibiotic target replacement
tcr3	3002893	protein homolog model	CARD	1	100.0	no data	no data	Kitasatospora aureofaciens	5.00	0.00	5.00	22.09	340.00	77.60	0	0	0	0	N/A	N/A		1539	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
aadA	3002601	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	7.00	0.00	7.00	32.07	254.00	192.29	0	0	0	0	N/A	N/A		792	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
OXA-211	3001710	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter johnsonii	9.00	0.00	9.00	40.73	336.00	186.00	0	0	0	0	N/A	N/A		825	OXA beta-lactamase; OXA-211-like beta-lactamase	carbapenem; penicillin beta-lactam	antibiotic inactivation
Clostridium butyricum catB	3002674	protein homolog model	CARD	1	100.0	no data	no data	Clostridium butyricum	7.00	0.00	7.00	21.21	140.00	67.00	0	0	0	0	N/A	N/A		660	chloramphenicol acetyltransferase (CAT)	phenicol antibiotic	antibiotic inactivation
AcrS	3000656	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	23.00	0.00	23.00	100.00	663.00	169.61	0	0	0	0	N/A	N/A		663	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penicillin beta-lactam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux
eptA	3003576	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	28.00	0.00	28.00	92.21	1516.00	187.36	0	0	0	0	N/A	N/A		1644	pmr phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
AAC(6')-Ih	3002555	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	2.00	0.00	2.00	4.99	22.00	34.00	0	0	0	0	N/A	N/A		441	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
OXA-347	3001777	protein homolog model	CARD	1	100.0	no data	no data	uncultured bacterium	25.00	0.00	25.00	99.88	824.00	157.52	0	0	0	0	N/A	N/A		825	OXA beta-lactamase	penicillin beta-lactam	antibiotic inactivation
