ORF_ID	Contig	Start	Stop	Orientation	Cut_Off	Pass_Bitscore	Best_Hit_Bitscore	Best_Hit_ARO	Best_Identities	ARO	Model_type	SNPs_in_Best_Hit_ARO	Other_SNPs	Drug Class	Resistance Mechanism	AMR Gene Family	Percentage Length of Reference Sequence	ID	Model_ID	Nudged	Note	Hit_Start	Hit_End	Antibiotic	AST_Source
k141_142016_6 # 5432 # 8575 # -1 # ID=4268_6;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.475	k141_142016	5432	8575	-	Strict	750	778.5	adeF	43.13	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	98.87	gnl|BL_ORD_ID|133|hsp_num:0	153			6	3144	tetracycline	
k141_212448_6 # 5386 # 5871 # 1 # ID=5106_6;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.370	k141_212448	5386	5871	+	Strict	150	158.7	nimA	53.57	3007104	protein homolog model	n/a	n/a	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	91.48	gnl|BL_ORD_ID|4783|hsp_num:0	5777			0	480	metronidazole	
k141_142913_3 # 1857 # 3617 # -1 # ID=6232_3;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.388	k141_142913	1857	3617	-	Strict	175	206.8	vanT gene in vanG cluster	37.23	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	82.30	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1038	1986	vancomycin	
k141_493951_2 # 543 # 872 # 1 # ID=7339_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.636	k141_493951	543	872	+	Strict	75	94.7	qacG	39.62	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	101.87	gnl|BL_ORD_ID|4662|hsp_num:0	5731			0	318	benzalkonium chloride	
k141_424605_4 # 1424 # 1759 # 1 # ID=8809_4;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.670	k141_424605	1424	1759	+	Strict	200	222.2	RbpA	94.59	3000245	protein homolog model	n/a	n/a	rifamycin antibiotic	antibiotic target protection	RbpA bacterial RNA polymerase-binding protein	97.37	gnl|BL_ORD_ID|1308|hsp_num:0	1425			0	333	rifampin; rifaximin; rifabutin; rifapentine	
k141_213984_46 # 48729 # 49835 # -1 # ID=8829_46;partial=00;start_type=ATG;rbs_motif=AATAA;rbs_spacer=3bp;gc_cont=0.474	k141_213984	48729	49835	-	Strict	175	178.3	vanT gene in vanG cluster	32.35	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	51.69	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1035	2118	vancomycin	
k141_284690_3 # 1221 # 2384 # 1 # ID=9212_3;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.581	k141_284690	1221	2384	+	Strict	175	188.7	vanT gene in vanG cluster	32.28	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	54.35	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1023	2130	vancomycin	
k141_285134_9 # 11895 # 14357 # -1 # ID=10459_9;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.508	k141_285134	11895	14357	-	Strict	175	191.8	vanT gene in vanG cluster	33.05	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	115.17	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1038	2052	vancomycin	
k141_495722_20 # 20423 # 22888 # -1 # ID=10940_20;partial=00;start_type=ATG;rbs_motif=AAAAA;rbs_spacer=12bp;gc_cont=0.469	k141_495722	20423	22888	-	Strict	175	217.6	vanT gene in vanG cluster	38.34	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	115.31	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1023	2118	vancomycin	
k141_495875_2 # 7902 # 8231 # -1 # ID=11362_2;partial=00;start_type=ATG;rbs_motif=AAA;rbs_spacer=5bp;gc_cont=0.439	k141_495875	7902	8231	-	Strict	75	75.5	qacJ	40.62	3007014	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	101.87	gnl|BL_ORD_ID|4661|hsp_num:0	5730			6	294	benzalkonium chloride	
k141_145517_8 # 9825 # 11714 # -1 # ID=12310_8;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.368	k141_145517	9825	11714	-	Strict	175	184.9	vanT gene in vanG cluster	32.16	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	88.34	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1026	2115	vancomycin	
k141_286022_54 # 54572 # 55717 # -1 # ID=12751_54;partial=00;start_type=GTG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.425	k141_286022	54572	55717	-	Strict	175	252.7	vanT gene in vanG cluster	37.5	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	53.51	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1026	2118	vancomycin	
k141_355855_1 # 69 # 869 # -1 # ID=13200_1;partial=00;start_type=ATG;rbs_motif=AGxAG;rbs_spacer=5-10bp;gc_cont=0.343	k141_355855	69	869	-	Strict	500	526.2	ErmF	98.87	3000498	protein homolog model	n/a	n/a	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	gnl|BL_ORD_ID|569|hsp_num:0	621			0	798	erythromycin; roxithromycin; lincomycin; telithromycin; clarithromycin; clindamycin; tylosin; spiramycin; azithromycin; dirithromycin; pristinamycin IA; quinupristin; virginiamycin M1; madumycin II; griseoviridin; dalfopristin; pristinamycin IB; virginiamycin S2; pristinamycin IC; vernamycin C; patricin A; patricin B; ostreogrycin B3; oleandomycin	
k141_496700_1 # 2 # 2446 # -1 # ID=13388_1;partial=10;start_type=TTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.416	k141_496700	2	2446	-	Strict	175	179.5	vanT gene in vanG cluster	31.42	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	114.47	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1038	2118	vancomycin	
k141_426231_1 # 259 # 1122 # -1 # ID=13527_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.316	k141_426231	259	1122	-	Perfect	500	587.0	aadS	100.0	3004683	protein homolog model	n/a	n/a	aminoglycoside antibiotic	antibiotic inactivation	ANT(6)	100.00	gnl|BL_ORD_ID|2238|hsp_num:0	3382			0	861	streptomycin	
k141_146662_1 # 88 # 573 # 1 # ID=14626_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.599	k141_146662	88	573	+	Strict	150	177.9	nimG	54.04	3007109	protein homolog model	n/a	n/a	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	98.17	gnl|BL_ORD_ID|4787|hsp_num:0	5782			0	480	metronidazole	
k141_76920_4 # 3530 # 5107 # 1 # ID=15585_4;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.600	k141_76920	3530	5107	+	Strict	175	223.4	vanT gene in vanG cluster	33.24	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	73.88	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1029	2115	vancomycin	
k141_147152_4 # 5322 # 6464 # 1 # ID=15630_4;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.555	k141_147152	5322	6464	+	Strict	175	198.0	vanT gene in vanG cluster	34.32	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	53.37	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1029	2118	vancomycin	
k141_6859_8 # 5152 # 7047 # -1 # ID=16424_8;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.564	k141_6859	5152	7047	-	Strict	175	177.6	vanT gene in vanG cluster	30.16	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	88.62	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1026	2115	vancomycin	
k141_217706_1 # 3 # 854 # 1 # ID=16967_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.594	k141_217706	3	854	+	Strict	250	344.4	vanG	58.76	3002909	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	81.09	gnl|BL_ORD_ID|1070|hsp_num:0	1157			222	1044	vancomycin	
k141_498601_1 # 2 # 1453 # -1 # ID=18701_1;partial=10;start_type=ATG;rbs_motif=AATAA;rbs_spacer=6bp;gc_cont=0.448	k141_498601	2	1453	-	Strict	50	74.7	vanW gene in vanI cluster	30.13	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	129.76	gnl|BL_ORD_ID|4747|hsp_num:0	2242			465	918	vancomycin; teicoplanin	
k141_148687_4 # 2945 # 3946 # -1 # ID=18719_4;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.621	k141_148687	2945	3946	-	Strict	50	50.8	vanW gene in vanG cluster	28.07	3002965	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	118.51	gnl|BL_ORD_ID|4742|hsp_num:0	1622			228	567	vancomycin	
k141_498644_5 # 2188 # 2682 # -1 # ID=18813_5;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.354	k141_498644	2188	2682	-	Strict	300	300.1	lnuD	84.15	3002838	protein homolog model	n/a	n/a	lincosamide antibiotic	antibiotic inactivation	lincosamide nucleotidyltransferase (LNU)	100.00	gnl|BL_ORD_ID|1784|hsp_num:0	1934			0	492	lincomycin; clindamycin	
k141_358584_6 # 3861 # 4613 # 1 # ID=19255_6;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.300	k141_358584	3861	4613	+	Strict	300	491.1	tet(44)	99.6	3000556	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	39.22	gnl|BL_ORD_ID|1198|hsp_num:0	1171			0	753	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	
k141_289067_32 # 24637 # 26607 # 1 # ID=19762_32;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.635	k141_289067	24637	26607	+	Strict	175	233.4	vanT gene in vanG cluster	35.42	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	92.13	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1029	2115	vancomycin	
k141_499619_1 # 2 # 1069 # -1 # ID=21515_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.434	k141_499619	2	1069	-	Strict	50	91.3	vanW gene in vanI cluster	33.16	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	95.44	gnl|BL_ORD_ID|4747|hsp_num:0	2242			471	1002	vancomycin; teicoplanin	
k141_500634_2 # 861 # 2807 # -1 # ID=24298_2;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.475	k141_500634	861	2807	-	Strict	175	234.2	vanT gene in vanG cluster	35.69	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	91.01	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1029	2115	vancomycin	
k141_10575_8 # 8745 # 11894 # 1 # ID=24466_8;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.570	k141_10575	8745	11894	+	Strict	750	802.4	adeF	42.82	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	99.06	gnl|BL_ORD_ID|133|hsp_num:0	153			6	3102	tetracycline	
k141_291542_2 # 776 # 1795 # 1 # ID=25448_2;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.640	k141_291542	776	1795	+	Strict	50	68.6	vanW gene in vanI cluster	28.02	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	90.88	gnl|BL_ORD_ID|4747|hsp_num:0	2242			459	978	vancomycin; teicoplanin	
k141_501490_2 # 1200 # 2084 # -1 # ID=26089_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.447	k141_501490	1200	2084	-	Strict	50	100.9	vanY gene in vanG cluster	35.94	3002959	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	105.38	gnl|BL_ORD_ID|4731|hsp_num:0	298			306	819	vancomycin	
k141_222394_1 # 88 # 573 # 1 # ID=27506_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.582	k141_222394	88	573	+	Strict	150	177.9	nimG	54.32	3007109	protein homolog model	n/a	n/a	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	98.17	gnl|BL_ORD_ID|4787|hsp_num:0	5782			0	480	metronidazole	
k141_502245_3 # 455 # 2425 # -1 # ID=27691_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.403	k141_502245	455	2425	-	Strict	300	664.1	tet(O)	51.87	3000190	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	102.66	gnl|BL_ORD_ID|1954|hsp_num:0	2020			0	1911	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	
k141_11912_49 # 51458 # 52564 # -1 # ID=27713_49;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.502	k141_11912	51458	52564	-	Strict	175	192.2	vanT gene in vanG cluster	35.09	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	51.69	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1020	2118	vancomycin	
k141_502496_3 # 2369 # 4327 # 1 # ID=28274_3;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.594	k141_502496	2369	4327	+	Strict	175	226.1	vanT gene in vanG cluster	34.33	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	91.57	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1029	2115	vancomycin	
k141_292802_4 # 1509 # 2618 # 1 # ID=28405_4;partial=00;start_type=GTG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.565	k141_292802	1509	2618	+	Strict	175	215.7	vanT gene in vanG cluster	34.79	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	51.83	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1035	2118	vancomycin	
k141_222947_2 # 710 # 1126 # -1 # ID=28662_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.664	k141_222947	710	1126	-	Strict	100	206.1	FosI	72.52	3007370	protein homolog model	n/a	n/a	phosphonic acid antibiotic	antibiotic inactivation	fosfomycin thiol transferase	102.99	gnl|BL_ORD_ID|4906|hsp_num:0	5898			6	399	fosfomycin	
k141_502643_12 # 9702 # 10844 # -1 # ID=28731_12;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.510	k141_502643	9702	10844	-	Strict	175	188.7	vanT gene in vanG cluster	31.97	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	53.37	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1038	2118	vancomycin	
k141_153252_4 # 3307 # 4689 # -1 # ID=28973_4;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.408	k141_153252	3307	4689	-	Strict	50	98.2	vanY gene in vanM cluster	32.11	3002961	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	197.42	gnl|BL_ORD_ID|1674|hsp_num:0	1713			21	531	vancomycin; teicoplanin	
k141_153289_11 # 10120 # 13293 # 1 # ID=29035_11;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.596	k141_153289	10120	13293	+	Strict	750	885.2	adeF	46.62	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	99.81	gnl|BL_ORD_ID|133|hsp_num:0	153			6	3144	tetracycline	
k141_223757_1 # 93 # 1625 # -1 # ID=30261_1;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.571	k141_223757	93	1625	-	Strict	50	83.6	vanW gene in vanI cluster	26.64	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	136.73	gnl|BL_ORD_ID|4747|hsp_num:0	2242			462	1056	vancomycin; teicoplanin	
k141_293569_45 # 42992 # 44101 # 1 # ID=30589_45;partial=00;start_type=TTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.605	k141_293569	42992	44101	+	Strict	250	251.9	vanG	40.75	3002909	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	105.73	gnl|BL_ORD_ID|1070|hsp_num:0	1157			15	1038	vancomycin	
k141_293720_2 # 271 # 1755 # 1 # ID=31232_2;partial=01;start_type=ATG;rbs_motif=TAA;rbs_spacer=3bp;gc_cont=0.385	k141_293720	271	1755	+	Strict	50	94.0	vanW gene in vanI cluster	31.28	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	132.71	gnl|BL_ORD_ID|4747|hsp_num:0	2242			390	1002	vancomycin; teicoplanin	
k141_434171_12 # 14776 # 15900 # -1 # ID=31416_12;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.501	k141_434171	14776	15900	-	Strict	175	177.2	vanT gene in vanG cluster	36.48	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	52.53	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1119	2025	vancomycin	
k141_84231_7 # 7813 # 8550 # -1 # ID=32778_7;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.259	k141_84231	7813	8550	-	Strict	50	51.2	vanY gene in vanB cluster	27.14	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	91.42	gnl|BL_ORD_ID|603|hsp_num:0	556			360	768	vancomycin	
k141_14352_4 # 1829 # 2935 # -1 # ID=32980_4;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=6bp;gc_cont=0.438	k141_14352	1829	2935	-	Strict	175	192.2	vanT gene in vanG cluster	35.58	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	51.69	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1035	2118	vancomycin	
k141_14503_7 # 9150 # 10289 # 1 # ID=33310_7;partial=00;start_type=ATG;rbs_motif=AAAA;rbs_spacer=13bp;gc_cont=0.545	k141_14503	9150	10289	+	Strict	175	207.6	vanT gene in vanG cluster	34.34	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	53.23	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1044	2121	vancomycin	
k141_225315_1 # 3 # 1574 # 1 # ID=33572_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.392	k141_225315	3	1574	+	Strict	175	188.3	vanT gene in vanG cluster	35.33	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	73.60	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1038	1959	vancomycin	
k141_84744_2 # 924 # 1421 # 1 # ID=34103_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.701	k141_84744	924	1421	+	Strict	50	52.8	vanY gene in vanB cluster	33.88	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	61.57	gnl|BL_ORD_ID|603|hsp_num:0	556			372	726	vancomycin	
k141_84782_3 # 2117 # 2599 # 1 # ID=34180_3;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.708	k141_84782	2117	2599	+	Strict	50	61.6	vanY gene in vanB cluster	33.83	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	59.70	gnl|BL_ORD_ID|603|hsp_num:0	556			348	747	vancomycin	
k141_505601_1 # 2 # 460 # 1 # ID=34508_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.597	k141_505601	2	460	+	Strict	50	82.8	vanY gene in vanF cluster	38.28	3002958	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	51.88	gnl|BL_ORD_ID|1809|hsp_num:0	1899			309	654	vancomycin	
