seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
k141_77509	9651	No terminal repeats	NA	9	11	0.9827	NA	2	11.7425	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_478383	4815	No terminal repeats	NA	7	11	0.9827	NA	2	8.4566	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_560388	4492	No terminal repeats	NA	6	11	0.9827	NA	3	8.3822	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_968922	6202	No terminal repeats	NA	8	11	0.9827	NA	1	9.6847	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_736820	3331	No terminal repeats	NA	5	11	0.9827	NA	1	8.5226	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_746650	8216	No terminal repeats	NA	7	11	0.9827	NA	4	8.3081	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_912496	2978	No terminal repeats	NA	7	11	0.9827	NA	1	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_636283	13569	No terminal repeats	NA	16	11	0.9826	NA	5	25.0388	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_612192	6769	No terminal repeats	NA	7	11	0.9826	NA	3	12.0102	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_410786	3594	No terminal repeats	NA	4	11	0.9826	NA	0	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_37275	2540	No terminal repeats	NA	4	11	0.9826	NA	1	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_220446	2156	No terminal repeats	NA	3	11	0.9825	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Straboviridae
k141_1128958	1594	No terminal repeats	NA	4	15	0.9825	NA	1	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_355910	2881	No terminal repeats	NA	8	11	0.9825	NA	0	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_691078	2588	No terminal repeats	NA	5	11	0.9825	NA	1	6.6339	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1031515	1760	No terminal repeats	NA	3	11	0.9825	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_891336	3288	No terminal repeats	NA	5	11	0.9825	NA	3	8.5324	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_119933	5750	No terminal repeats	NA	7	11	0.9825	NA	2	11.3915	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1136840	3026	No terminal repeats	NA	5	11	0.9825	NA	4	6.8704	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Chaseviridae
k141_478033	1529	No terminal repeats	NA	4	11	0.9825	NA	3	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_159667	3287	No terminal repeats	NA	4	11	0.9825	NA	1	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Schitoviridae
k141_884409	5008	No terminal repeats	NA	6	11	0.9825	NA	0	7.9456	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_735291	5972	No terminal repeats	NA	6	11	0.9824	NA	2	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_598040	16834	No terminal repeats	NA	16	11	0.9824	NA	3	19.5614	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_441554	9087	No terminal repeats	NA	13	11	0.9824	NA	1	14.0861	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_318249	6194	No terminal repeats	NA	11	11	0.9824	NA	0	12.0875	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1053308	6936	No terminal repeats	NA	10	11	0.9824	NA	1	11.5415	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_666445	2731	No terminal repeats	NA	6	11	0.9824	NA	1	8.0570	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Casjensviridae
k141_756577	6771	No terminal repeats	NA	9	11	0.9824	NA	2	8.5751	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_919278	5590	No terminal repeats	NA	8	11	0.9824	NA	4	11.6383	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1146549	5937	No terminal repeats	NA	4	11	0.9824	NA	2	6.2934	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_646722	2126	No terminal repeats	NA	4	11	0.9824	NA	1	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Straboviridae
k141_470480	9048	No terminal repeats	NA	11	11	0.9824	NA	0	9.7344	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_209060	4080	No terminal repeats	NA	5	11	0.9824	NA	3	6.6713	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_651991	2778	No terminal repeats	NA	4	11	0.9823	NA	0	6.5519	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_963436	1446	No terminal repeats	NA	4	11	0.9823	NA	1	6.5159	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_626537	3135	No terminal repeats	NA	6	11	0.9823	NA	3	7.6941	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1072103	16694	No terminal repeats	NA	22	11	0.9823	NA	9	34.7844	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_160298	6483	No terminal repeats	NA	7	11	0.9823	NA	3	10.3028	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_455048	9774	No terminal repeats	NA	12	11	0.9823	NA	7	19.4045	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_619266	6653	No terminal repeats	NA	5	11	0.9823	NA	0	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1080143	1309	No terminal repeats	NA	3	11	0.9823	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Zobellviridae
k141_1151454	2982	No terminal repeats	NA	3	11	0.9823	NA	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_311497	3457	No terminal repeats	NA	5	11	0.9823	NA	2	8.2707	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_95356	3906	No terminal repeats	NA	7	11	0.9823	NA	1	8.5604	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_168922	57287	No terminal repeats	NA	40	11	0.9823	NA	5	35.0936	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_115876	6976	No terminal repeats	NA	7	11	0.9822	NA	5	11.5397	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_904905	6955	No terminal repeats	NA	5	11	0.9822	NA	0	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Schitoviridae
k141_439445	5825	No terminal repeats	NA	7	11	0.9822	NA	3	10.2565	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_448151	1088	No terminal repeats	NA	4	11	0.9822	NA	1	6.8136	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_490083	5258	No terminal repeats	NA	5	11	0.9822	NA	1	6.8722	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_551221	3632	No terminal repeats	NA	4	11	0.9822	NA	2	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1164201	3729	No terminal repeats	NA	4	11	0.9822	NA	2	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Autographiviridae
k141_328509	6860	No terminal repeats	NA	12	11	0.9822	NA	0	11.7858	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_461381	5524	No terminal repeats	NA	12	11	0.9822	NA	3	15.7691	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_238101	2055	No terminal repeats	NA	3	11	0.9822	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Zobellviridae
k141_755305	4264	No terminal repeats	NA	7	11	0.9822	NA	5	11.4943	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1062202	11166	No terminal repeats	NA	15	11	0.9822	NA	9	20.3927	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_182090	31976	No terminal repeats	NA	21	11	0.9822	NA	4	25.8307	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Schitoviridae
k141_1106701	5229	No terminal repeats	NA	10	11	0.9822	NA	4	12.7553	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_852732	3140	No terminal repeats	NA	5	11	0.9822	NA	0	6.5014	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_920549	5406	No terminal repeats	NA	3	11	0.9822	NA	3	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_485401	4889	No terminal repeats	NA	6	11	0.9821	NA	0	7.4941	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Schitoviridae
k141_518151	4048	No terminal repeats	NA	7	11	0.9821	NA	4	9.5526	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_876054	4273	No terminal repeats	NA	5	11	0.9821	NA	1	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Zobellviridae
k141_647836	4275	No terminal repeats	NA	6	11	0.9821	NA	1	10.1124	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_145624	6816	No terminal repeats	NA	7	11	0.9821	NA	4	9.4744	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1152222	3466	No terminal repeats	NA	3	11	0.9821	NA	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_270517	4389	No terminal repeats	NA	12	11	0.9821	NA	2	15.3289	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Straboviridae
k141_1048022	3575	No terminal repeats	NA	6	11	0.9820	NA	2	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Autographiviridae
k141_184691	6547	No terminal repeats	NA	13	11	0.9820	NA	1	12.2711	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_25995	4146	No terminal repeats	NA	4	11	0.9820	NA	2	6.5173	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_323403	2502	No terminal repeats	NA	4	11	0.9820	NA	0	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_741705	19000	No terminal repeats	NA	19	11	0.9820	NA	1	12.9907	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_636970	4693	No terminal repeats	NA	8	11	0.9820	NA	1	8.3822	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_930420	2095	No terminal repeats	NA	3	11	0.9820	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_491100	5365	No terminal repeats	NA	3	11	0.9820	NA	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_310847	6241	No terminal repeats	NA	10	11	0.9820	NA	1	13.4853	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_762062	16007	No terminal repeats	NA	23	11	0.9820	NA	3	32.0734	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_140876	1737	No terminal repeats	NA	4	11	0.9820	NA	1	4.3871	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_450569	4785	No terminal repeats	NA	7	11	0.9820	NA	1	10.1573	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_680528	7851	No terminal repeats	NA	7	11	0.9820	NA	1	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_281236	7883	No terminal repeats	NA	12	11	0.9820	NA	2	9.8564	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Schitoviridae
k141_1028646	7709	No terminal repeats	NA	13	11	0.9820	NA	0	9.8107	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_440791	5490	No terminal repeats	NA	4	11	0.9820	NA	2	6.0319	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_455520	2676	No terminal repeats	NA	4	11	0.9820	NA	3	6.1802	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_68059	3802	No terminal repeats	NA	5	11	0.9819	NA	1	6.7255	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_154288	1949	No terminal repeats	NA	3	11	0.9819	NA	1	4.4160	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_972419	5554	No terminal repeats	NA	9	11	0.9819	NA	0	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_58785	2430	No terminal repeats	NA	4	11	0.9819	NA	2	6.3387	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Casjensviridae
k141_578757	1946	No terminal repeats	NA	5	11	0.9819	NA	5	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_614789	1845	No terminal repeats	NA	3	11	0.9819	NA	2	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Demerecviridae
k141_457513	3991	No terminal repeats	NA	5	11	0.9819	NA	0	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Intestiviridae
k141_602623	3396	No terminal repeats	NA	4	11	0.9819	NA	2	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Schitoviridae
k141_26740	2955	No terminal repeats	NA	8	11	0.9819	NA	0	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Intestiviridae
k141_500358	3251	No terminal repeats	NA	8	11	0.9819	NA	0	8.2795	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_741527	2919	No terminal repeats	NA	6	11	0.9819	NA	1	10.3069	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_204930	3519	No terminal repeats	NA	4	11	0.9818	NA	1	6.7677	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Straboviridae
k141_1121590	1385	No terminal repeats	NA	3	11	0.9818	NA	3	4.9702	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_519727	8416	No terminal repeats	NA	11	11	0.9818	NA	4	16.3466	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_450205	4864	No terminal repeats	NA	7	11	0.9818	NA	0	7.7135	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_329185	4612	No terminal repeats	NA	9	11	0.9818	NA	4	14.2485	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_587645	4408	No terminal repeats	NA	4	11	0.9818	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Chaseviridae
k141_927411	9692	No terminal repeats	NA	13	11	0.9818	NA	0	13.2028	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Autographiviridae
k141_217946	2445	No terminal repeats	NA	3	11	0.9818	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1022001	12960	No terminal repeats	NA	13	11	0.9818	NA	2	16.2596	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Schitoviridae
k141_774922	2625	No terminal repeats	NA	5	11	0.9818	NA	1	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_737257	2737	No terminal repeats	NA	6	11	0.9818	NA	1	9.6814	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_706483	12510	No terminal repeats	NA	16	11	0.9818	NA	6	12.8736	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_246284	5364	No terminal repeats	NA	4	11	0.9818	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1054908	2761	No terminal repeats	NA	4	11	0.9818	NA	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_749375	2777	No terminal repeats	NA	5	11	0.9817	NA	2	6.4862	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_678705	8528	No terminal repeats	NA	6	11	0.9817	NA	2	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1027702	14326	No terminal repeats	NA	18	11	0.9817	NA	2	28.5701	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_900599	24838	No terminal repeats	NA	18	11	0.9817	NA	3	19.4247	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Schitoviridae
k141_340931	4208	No terminal repeats	NA	5	11	0.9817	NA	4	7.5316	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1124108	6133	No terminal repeats	NA	8	11	0.9817	NA	1	6.4668	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_86953	4420	No terminal repeats	NA	8	11	0.9817	NA	5	13.7463	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_916072	5882	No terminal repeats	NA	7	11	0.9817	NA	2	9.7892	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Schitoviridae
k141_193780	5094	No terminal repeats	NA	3	11	0.9817	NA	1	4.8477	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_807561	4106	No terminal repeats	NA	6	11	0.9817	NA	5	9.3160	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_306600	4503	No terminal repeats	NA	8	11	0.9817	NA	1	8.5046	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
