ORF_ID	Contig	Start	Stop	Orientation	Cut_Off	Pass_Bitscore	Best_Hit_Bitscore	Best_Hit_ARO	Best_Identities	ARO	Model_type	SNPs_in_Best_Hit_ARO	Other_SNPs	Drug Class	Resistance Mechanism	AMR Gene Family	Percentage Length of Reference Sequence	ID	Model_ID	Nudged	Note	Hit_Start	Hit_End	Antibiotic	AST_Source
k141_87035_1 # 1 # 984 # -1 # ID=2859_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.601	k141_87035	1	984	-	Strict	50	110.9	vanW gene in vanI cluster	41.3	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	87.94	gnl|BL_ORD_ID|4747|hsp_num:0	2242			582	987	vancomycin; teicoplanin	
k141_260560_2 # 183 # 1835 # -1 # ID=4094_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.510	k141_260560	183	1835	-	Strict	400	739.6	ArnT	63.7	3005053	protein homolog model	n/a	n/a	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	99.82	gnl|BL_ORD_ID|2784|hsp_num:0	3795			0	1653	colistin A; colistin B	
k141_432751_2 # 347 # 1069 # -1 # ID=4466_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.296	k141_432751	347	1069	-	Strict	50	141.4	vanW gene in vanG cluster	36.46	3002965	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	85.41	gnl|BL_ORD_ID|4742|hsp_num:0	1622			126	666	vancomycin	
k141_176232_1 # 3 # 1001 # -1 # ID=6272_1;partial=10;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.527	k141_176232	3	1001	-	Strict	175	186.4	vanT gene in vanG cluster	33.84	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	46.77	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1029	1986	vancomycin	
k141_262386_1 # 1 # 501 # 1 # ID=6659_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.483	k141_262386	1	501	+	Strict	50	120.6	vanY gene in vanB cluster	43.05	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	61.94	gnl|BL_ORD_ID|603|hsp_num:0	556			351	789	vancomycin	
k141_176552_6 # 4597 # 5727 # -1 # ID=6788_6;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.460	k141_176552	4597	5727	-	Strict	175	227.3	vanT gene in vanG cluster	37.18	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	52.81	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1026	2067	vancomycin	
k141_89343_1 # 2 # 991 # -1 # ID=8128_1;partial=10;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.349	k141_89343	2	991	-	Strict	250	285.4	vanG	42.56	3002909	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	94.56	gnl|BL_ORD_ID|1070|hsp_num:0	1157			0	1002	vancomycin	
k141_177591_2 # 296 # 1156 # -1 # ID=8287_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.318	k141_177591	296	1156	-	Strict	50	109.4	vanW gene in vanI cluster	32.41	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	76.68	gnl|BL_ORD_ID|4747|hsp_num:0	2242			447	1083	vancomycin; teicoplanin	
k141_607541_3 # 459 # 1508 # 1 # ID=8537_3;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.333	k141_607541	459	1508	+	Strict	200	200.3	vanH gene in vanB cluster	37.38	3002943	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanH; glycopeptide resistance gene cluster	108.05	gnl|BL_ORD_ID|4674|hsp_num:0	626			12	954	vancomycin	
k141_178432_5 # 4319 # 4813 # -1 # ID=9635_5;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.347	k141_178432	4319	4813	-	Strict	300	344.7	lnuD	99.39	3002838	protein homolog model	n/a	n/a	lincosamide antibiotic	antibiotic inactivation	lincosamide nucleotidyltransferase (LNU)	100.00	gnl|BL_ORD_ID|1784|hsp_num:0	1934			0	492	lincomycin; clindamycin	
k141_178699_1 # 462 # 1619 # 1 # ID=9979_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.522	k141_178699	462	1619	+	Perfect	675	735.3	AcrE	100.0	3000499	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; cephalosporin; cephamycin; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|1355|hsp_num:0	1445			0	1155	ciprofloxacin	
k141_265199_3 # 2355 # 3149 # -1 # ID=10812_3;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.636	k141_265199	2355	3149	-	Strict	500	537.3	OXA-504	98.86	3005734	protein homolog model	n/a	n/a	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	100.00	gnl|BL_ORD_ID|3770|hsp_num:0	4839			0	792	cloxacillin; oxacillin; cefalotin	
k141_351443_6 # 3092 # 3493 # -1 # ID=11307_6;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.597	k141_351443	3092	3493	-	Strict	175	179.1	FosG	57.25	3007368	protein homolog model	n/a	n/a	phosphonic acid antibiotic	antibiotic inactivation	fosfomycin thiol transferase	100.76	gnl|BL_ORD_ID|4904|hsp_num:0	5896			0	393	fosfomycin	
k141_7358_2 # 536 # 1420 # 1 # ID=11546_2;partial=00;start_type=ATG;rbs_motif=AAAAA;rbs_spacer=11bp;gc_cont=0.367	k141_7358	536	1420	+	Strict	500	591.3	mphG	99.66	3003742	protein homolog model	n/a	n/a	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	100.00	gnl|BL_ORD_ID|2042|hsp_num:0	2259			0	882	erythromycin; clarithromycin; azithromycin	
k141_7787_1 # 104 # 829 # 1 # ID=12342_1;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.325	k141_7787	104	829	+	Strict	50	223.8	vanY gene in vanB cluster	46.77	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	89.93	gnl|BL_ORD_ID|603|hsp_num:0	556			63	804	vancomycin	
k141_352876_1 # 1 # 1446 # 1 # ID=13518_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.447	k141_352876	1	1446	+	Strict	50	123.6	vanW gene in vanI cluster	28.93	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	128.95	gnl|BL_ORD_ID|4747|hsp_num:0	2242			126	1023	vancomycin; teicoplanin	
k141_91646_1 # 72 # 902 # 1 # ID=13678_1;partial=00;start_type=ATG;rbs_motif=ATA;rbs_spacer=6bp;gc_cont=0.345	k141_91646	72	902	+	Perfect	500	546.6	OXA-4	100.0	3001399	protein homolog model	n/a	n/a	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	100.00	gnl|BL_ORD_ID|424|hsp_num:0	470			0	828	cloxacillin; oxacillin; cefalotin	
k141_8853_2 # 611 # 1711 # 1 # ID=13809_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.503	k141_8853	611	1711	+	Strict	250	256.9	vanG	38.2	3002909	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	104.87	gnl|BL_ORD_ID|1070|hsp_num:0	1157			0	1047	vancomycin	
k141_91978_1 # 337 # 993 # -1 # ID=14330_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.371	k141_91978	337	993	-	Perfect	400	461.8	QnrVC1	100.0	3002799	protein homolog model	n/a	n/a	fluoroquinolone antibiotic	antibiotic target protection	quinolone resistance protein (qnr)	100.00	gnl|BL_ORD_ID|1240|hsp_num:0	1351			0	654	ciprofloxacin; levofloxacin; moxifloxacin; gatifloxacin; nalidixic acid; norfloxacin; sparfloxacin	
k141_91978_3 # 2712 # 3185 # -1 # ID=14330_3;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=3-4bp;gc_cont=0.390	k141_91978	2712	3185	-	Strict	300	318.2	dfrA6	98.73	3004547	protein homolog model	n/a	n/a	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	100.00	gnl|BL_ORD_ID|2703|hsp_num:0	3255			0	471	trimethoprim	
k141_9422_2 # 2034 # 3506 # -1 # ID=14663_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.485	k141_9422	2034	3506	-	Strict	50	127.9	vanW gene in vanI cluster	31.82	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	131.37	gnl|BL_ORD_ID|4747|hsp_num:0	2242			51	978	vancomycin; teicoplanin	
k141_612519_1 # 2 # 1123 # -1 # ID=15730_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.676	k141_612519	2	1123	-	Strict	175	359.8	vanT gene in vanG cluster	53.17	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	52.53	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1017	2106	vancomycin	
k141_269255_1 # 2 # 877 # 1 # ID=16475_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.596	k141_269255	2	877	+	Strict	50	100.9	vanY gene in vanB cluster	35.98	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	108.58	gnl|BL_ORD_ID|603|hsp_num:0	556			270	789	vancomycin	
k141_614270_2 # 321 # 1085 # -1 # ID=18278_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.357	k141_614270	321	1085	-	Strict	50	58.5	vanY gene in vanM cluster	26.06	3002961	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	109.01	gnl|BL_ORD_ID|1674|hsp_num:0	1713			102	528	vancomycin; teicoplanin	
k141_184561_1 # 82 # 429 # 1 # ID=18350_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.500	k141_184561	82	429	+	Perfect	190	224.9	qacEdelta1	100.0	3005010	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|2745|hsp_num:0	3755			0	345		
k141_184561_2 # 423 # 1262 # 1 # ID=18350_2;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.617	k141_184561	423	1262	+	Perfect	500	549.7	sul1	100.0	3000410	protein homolog model	n/a	n/a	sulfonamide antibiotic	antibiotic target replacement	sulfonamide resistant sul	100.00	gnl|BL_ORD_ID|980|hsp_num:0	1070			0	837	sulfadiazine; sulfadimidine; sulfadoxine; sulfamethoxazole; sulfisoxazole; sulfacetamide; mafenide; sulfasalazine; sulfamethizole	
k141_523731_2 # 766 # 1296 # -1 # ID=18631_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.524	k141_523731	766	1296	-	Strict	280	329.7	emrR	92.57	3000516	protein homolog model	n/a	n/a	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|1226|hsp_num:0	1330			0	525	nalidixic acid	
k141_93775_2 # 866 # 1648 # -1 # ID=18895_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.300	k141_93775	866	1648	-	Perfect	400	519.2	LnuH	100.0	3004600	protein homolog model	n/a	n/a	lincosamide antibiotic	antibiotic inactivation	lincosamide nucleotidyltransferase (LNU)	100.00	gnl|BL_ORD_ID|4923|hsp_num:0	5916			0	780		
k141_271373_10 # 7146 # 7358 # -1 # ID=19474_10;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.404	k141_271373	7146	7358	-	Strict	100	114.0	vanU gene in vanG cluster	80.6	3004253	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanU	93.33	gnl|BL_ORD_ID|4737|hsp_num:0	943			0	201	vancomycin	
k141_615100_1 # 2 # 805 # 1 # ID=19490_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.350	k141_615100	2	805	+	Strict	50	102.8	vanY gene in vanB cluster	36.07	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	99.63	gnl|BL_ORD_ID|603|hsp_num:0	556			273	789	vancomycin	
k141_443131_2 # 523 # 2319 # 1 # ID=19675_2;partial=00;start_type=ATG;rbs_motif=TAAAA;rbs_spacer=4bp;gc_cont=0.489	k141_443131	523	2319	+	Strict	750	785.0	patB	68.39	3000025	protein homolog model	n/a	n/a	fluoroquinolone antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	101.70	gnl|BL_ORD_ID|1912|hsp_num:0	2112			0	1764	ciprofloxacin; norfloxacin	
k141_615273_4 # 2293 # 4218 # 1 # ID=19699_4;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=5bp;gc_cont=0.398	k141_615273	2293	4218	+	Strict	300	1234.6	tet(Q)	96.41	3000191	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	97.56	gnl|BL_ORD_ID|1220|hsp_num:0	1183			48	1971	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	
k141_12937_3 # 800 # 2719 # 1 # ID=19717_3;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.406	k141_12937	800	2719	+	Strict	300	1260.7	tet(O)	98.75	3000190	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	100.00	gnl|BL_ORD_ID|1954|hsp_num:0	2020			0	1917	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	
k141_94324_1 # 251 # 583 # 1 # ID=20292_1;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.502	k141_94324	251	583	+	Strict	180	208.8	qacL	99.09	3005098	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|2815|hsp_num:0	3830			0	330		
k141_186305_21 # 20883 # 21215 # 1 # ID=20900_21;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.381	k141_186305	20883	21215	+	Strict	75	94.4	qacG	42.31	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	102.80	gnl|BL_ORD_ID|4662|hsp_num:0	5731			6	318	benzalkonium chloride	
k141_444129_5 # 3914 # 4801 # -1 # ID=20968_5;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.447	k141_444129	3914	4801	-	Strict	50	61.6	vanY gene in vanM cluster	31.33	3002961	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	126.61	gnl|BL_ORD_ID|1674|hsp_num:0	1713			81	501	vancomycin; teicoplanin	
k141_524865_2 # 556 # 2475 # 1 # ID=21541_2;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.412	k141_524865	556	2475	+	Strict	300	1279.6	tet(32)	99.84	3000196	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	100.00	gnl|BL_ORD_ID|1221|hsp_num:0	1233			0	1917	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	
k141_94782_33 # 33803 # 34873 # -1 # ID=21699_33;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.345	k141_94782	33803	34873	-	Strict	175	194.1	vanT gene in vanG cluster	33.24	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	50.00	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1029	2127	vancomycin	
k141_445082_1 # 1 # 1362 # -1 # ID=22099_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.607	k141_445082	1	1362	-	Strict	50	88.6	vanW gene in vanI cluster	35.12	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	121.72	gnl|BL_ORD_ID|4747|hsp_num:0	2242			543	1023	vancomycin; teicoplanin	
k141_445107_2 # 447 # 1673 # 1 # ID=22122_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.306	k141_445107	447	1673	+	Strict	400	810.1	EreD	98.77	3004608	protein homolog model	n/a	n/a	macrolide antibiotic	antibiotic inactivation	macrolide esterase	100.00	gnl|BL_ORD_ID|1194|hsp_num:0	3305			0	1224	erythromycin	
k141_273343_2 # 285 # 3461 # 1 # ID=22186_2;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.659	k141_273343	285	3461	+	Strict	750	1225.3	adeF	61.11	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	99.91	gnl|BL_ORD_ID|133|hsp_num:0	153			0	3138	tetracycline	
k141_187089_17 # 14152 # 15255 # 1 # ID=22304_17;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.334	k141_187089	14152	15255	+	Strict	175	180.6	vanT gene in vanG cluster	29.35	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	51.54	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1038	2127	vancomycin	
k141_359535_2 # 426 # 1601 # 1 # ID=23066_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.636	k141_359535	426	1601	+	Perfect	700	687.6	cmx	100.0	3002703	protein homolog model	n/a	n/a	phenicol antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|1253|hsp_num:0	1366			0	1173	chloramphenicol	
k141_16140_3 # 2046 # 2834 # 1 # ID=24341_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.440	k141_16140	2046	2834	+	Strict	400	513.8	aadA27	99.24	3004682	protein homolog model	n/a	n/a	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	100.00	gnl|BL_ORD_ID|2242|hsp_num:0	3381			0	786	spectinomycin; streptomycin	
k141_618678_1 # 31 # 1164 # -1 # ID=24516_1;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.505	k141_618678	31	1164	-	Strict	725	771.2	EC-15	98.67	3006876	protein homolog model	n/a	n/a	cephalosporin	antibiotic inactivation	EC beta-lactamase	100.00	gnl|BL_ORD_ID|3522|hsp_num:0	4590			0	1131		
k141_361439_1 # 82 # 2559 # 1 # ID=25825_1;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=11bp;gc_cont=0.520	k141_361439	82	2559	+	Strict	175	197.2	vanT gene in vanG cluster	35.5	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	115.87	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1038	2118	vancomycin	
k141_17387_3 # 524 # 1357 # -1 # ID=26192_3;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.622	k141_17387	524	1357	-	Strict	400	555.8	ArnT	98.92	3005053	protein homolog model	n/a	n/a	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	50.27	gnl|BL_ORD_ID|2784|hsp_num:0	3795			822	1653	colistin A; colistin B	
k141_361827_2 # 426 # 770 # -1 # ID=26328_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.394	k141_361827	426	770	-	Strict	75	95.9	qacJ	44.34	3007014	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	106.54	gnl|BL_ORD_ID|4661|hsp_num:0	5730			0	318	benzalkonium chloride	
k141_276218_2 # 192 # 926 # 1 # ID=26524_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.264	k141_276218	192	926	+	Strict	400	478.8	ErmG	98.77	3000522	protein homolog model	n/a	n/a	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	gnl|BL_ORD_ID|916|hsp_num:0	989			0	732	erythromycin; roxithromycin; lincomycin; telithromycin; clarithromycin; clindamycin; tylosin; spiramycin; azithromycin; dirithromycin; pristinamycin IA; quinupristin; virginiamycin M1; madumycin II; griseoviridin; dalfopristin; pristinamycin IB; virginiamycin S2; pristinamycin IC; vernamycin C; patricin A; patricin B; ostreogrycin B3; oleandomycin	
