ORF_ID	Contig	Start	Stop	Orientation	Cut_Off	Pass_Bitscore	Best_Hit_Bitscore	Best_Hit_ARO	Best_Identities	ARO	Model_type	SNPs_in_Best_Hit_ARO	Other_SNPs	Drug Class	Resistance Mechanism	AMR Gene Family	Percentage Length of Reference Sequence	ID	Model_ID	Nudged	Note	Hit_Start	Hit_End	Antibiotic	AST_Source
k141_631556_3 # 1763 # 2827 # -1 # ID=9033_3;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.542	k141_631556	1763	2827	-	Strict	50	82.4	vanW gene in vanI cluster	35.57	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	94.91	gnl|BL_ORD_ID|4747|hsp_num:0	2242			471	993	vancomycin; teicoplanin	
k141_363757_11 # 9382 # 10491 # 1 # ID=9303_11;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.607	k141_363757	9382	10491	+	Strict	175	220.7	vanT gene in vanG cluster	36.31	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	51.83	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1041	2133	vancomycin	
k141_631967_8 # 5636 # 6460 # 1 # ID=9725_8;partial=00;start_type=GTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.347	k141_631967	5636	6460	+	Strict	50	161.0	vanW gene in vanG cluster	34.18	3002965	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	97.51	gnl|BL_ORD_ID|4742|hsp_num:0	1622			18	840	vancomycin	
k141_453512_4 # 5297 # 5629 # 1 # ID=10062_4;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.541	k141_453512	5297	5629	+	Strict	75	89.4	qacG	40.38	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	102.80	gnl|BL_ORD_ID|4662|hsp_num:0	5731			6	318	benzalkonium chloride	
k141_364675_1 # 1 # 3117 # -1 # ID=10567_1;partial=10;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.498	k141_364675	1	3117	-	Strict	750	830.5	adeF	44.49	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	98.11	gnl|BL_ORD_ID|133|hsp_num:0	153			6	3126	tetracycline	
k141_7271_2 # 355 # 2436 # -1 # ID=11086_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.606	k141_7271	355	2436	-	Strict	175	595.1	vanT gene in vanG cluster	45.9	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	97.33	gnl|BL_ORD_ID|1523|hsp_num:0	1561			3	2127	vancomycin	
k141_7271_3 # 2423 # 3175 # -1 # ID=11086_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.625	k141_7271	2423	3175	-	Strict	125	249.6	vanXY gene in vanG cluster	47.83	3003069	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanXY	98.43	gnl|BL_ORD_ID|305|hsp_num:0	253			3	762	vancomycin	
k141_544080_2 # 1151 # 1936 # -1 # ID=12071_2;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.506	k141_544080	1151	1936	-	Strict	450	515.0	aadA14	99.62	3002614	protein homolog model	n/a	n/a	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	100.00	gnl|BL_ORD_ID|1699|hsp_num:0	1839			0	783	spectinomycin; streptomycin	
k141_544080_5 # 3310 # 4194 # -1 # ID=12071_5;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=12bp;gc_cont=0.365	k141_544080	3310	4194	-	Perfect	500	587.8	mphE	100.0	3003741	protein homolog model	n/a	n/a	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	100.00	gnl|BL_ORD_ID|2688|hsp_num:0	2614			0	882	erythromycin	
k141_544080_6 # 4250 # 5725 # -1 # ID=12071_6;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=5bp;gc_cont=0.399	k141_544080	4250	5725	-	Perfect	950	941.4	msrE	100.0	3003109	protein homolog model	n/a	n/a	macrolide antibiotic; streptogramin antibiotic	antibiotic target protection	msr-type ABC-F protein	100.00	gnl|BL_ORD_ID|28|hsp_num:0	33			0	1473	erythromycin	
k141_366110_10 # 8815 # 9921 # -1 # ID=12593_10;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.546	k141_366110	8815	9921	-	Strict	175	196.4	vanT gene in vanG cluster	33.06	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	51.69	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1035	2118	vancomycin	
k141_634594_2 # 1950 # 2849 # -1 # ID=13779_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.313	k141_634594	1950	2849	-	Perfect	550	588.2	VEB-3	100.0	3002372	protein homolog model	n/a	n/a	monobactam; cephalosporin	antibiotic inactivation	VEB beta-lactamase	100.00	gnl|BL_ORD_ID|22|hsp_num:0	26			0	897		
k141_456948_5 # 3874 # 7011 # -1 # ID=14803_5;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.603	k141_456948	3874	7011	-	Strict	750	827.4	adeF	45.27	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	98.68	gnl|BL_ORD_ID|133|hsp_num:0	153			6	3102	tetracycline	
k141_188921_14 # 10979 # 12616 # 1 # ID=15124_14;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.572	k141_188921	10979	12616	+	Strict	50	103.2	vanW gene in vanI cluster	33.64	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	146.11	gnl|BL_ORD_ID|4747|hsp_num:0	2242			405	1008	vancomycin; teicoplanin	
k141_457588_2 # 1036 # 1356 # -1 # ID=15681_2;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.312	k141_457588	1036	1356	-	Strict	75	84.3	qacG	46.0	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	99.07	gnl|BL_ORD_ID|4662|hsp_num:0	5731			6	306	benzalkonium chloride	
k141_10106_3 # 1578 # 2648 # -1 # ID=15716_3;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.516	k141_10106	1578	2648	-	Strict	50	113.6	vanY gene in vanB cluster	43.17	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	132.84	gnl|BL_ORD_ID|603|hsp_num:0	556			381	789	vancomycin	
k141_457903_1 # 1 # 180 # 1 # ID=16096_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.411	k141_457903	1	180	+	Strict	50	71.6	vanY gene in vanM cluster	55.77	3002961	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	25.32	gnl|BL_ORD_ID|1674|hsp_num:0	1713			375	531	vancomycin; teicoplanin	
k141_458722_21 # 18543 # 19655 # 1 # ID=17317_21;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.599	k141_458722	18543	19655	+	Strict	175	200.3	vanT gene in vanG cluster	35.26	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	51.97	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1044	2118	vancomycin	
k141_101864_8 # 5714 # 8848 # 1 # ID=19408_8;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.547	k141_101864	5714	8848	+	Strict	750	823.9	adeF	44.54	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	98.58	gnl|BL_ORD_ID|133|hsp_num:0	153			6	3129	tetracycline	
k141_460328_1 # 3 # 1175 # 1 # ID=19768_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.546	k141_460328	3	1175	+	Strict	50	90.5	vanW gene in vanI cluster	32.0	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	104.56	gnl|BL_ORD_ID|4747|hsp_num:0	2242			405	1023	vancomycin; teicoplanin	
k141_638656_21 # 19785 # 22961 # -1 # ID=20129_21;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=3-4bp;gc_cont=0.687	k141_638656	19785	22961	-	Strict	750	797.7	adeF	43.24	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	99.91	gnl|BL_ORD_ID|133|hsp_num:0	153			9	3153	tetracycline	
k141_549818_2 # 65 # 412 # -1 # ID=21282_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.497	k141_549818	65	412	-	Perfect	190	224.9	qacEdelta1	100.0	3005010	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|2745|hsp_num:0	3755			0	345		
k141_549818_3 # 576 # 1373 # -1 # ID=21282_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.549	k141_549818	576	1373	-	Strict	450	512.3	aadA7	98.87	3002607	protein homolog model	n/a	n/a	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	100.00	gnl|BL_ORD_ID|1342|hsp_num:0	1464			0	795	spectinomycin; streptomycin	
k141_103433_1 # 148 # 828 # -1 # ID=21739_1;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.470	k141_103433	148	828	-	Strict	400	460.7	QnrB10	99.12	3002724	protein homolog model	n/a	n/a	fluoroquinolone antibiotic	antibiotic target protection	quinolone resistance protein (qnr)	100.00	gnl|BL_ORD_ID|121|hsp_num:0	139			0	678	ciprofloxacin; levofloxacin; moxifloxacin; gatifloxacin; nalidixic acid; norfloxacin; sparfloxacin	
k141_14099_2 # 1163 # 1657 # 1 # ID=21808_2;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.343	k141_14099	1163	1657	+	Strict	300	312.4	lnuD	88.41	3002838	protein homolog model	n/a	n/a	lincosamide antibiotic	antibiotic inactivation	lincosamide nucleotidyltransferase (LNU)	100.00	gnl|BL_ORD_ID|1784|hsp_num:0	1934			0	492	lincomycin; clindamycin	
k141_462122_12 # 16592 # 19723 # -1 # ID=22626_12;partial=00;start_type=GTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.385	k141_462122	16592	19723	-	Strict	750	793.9	adeF	43.04	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	98.49	gnl|BL_ORD_ID|133|hsp_num:0	153			6	3120	tetracycline	
k141_462340_24 # 24745 # 27204 # -1 # ID=23066_24;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.479	k141_462340	24745	27204	-	Strict	175	189.9	vanT gene in vanG cluster	33.6	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	115.03	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1038	2118	vancomycin	
k141_462603_5 # 1549 # 2085 # 1 # ID=23573_5;partial=01;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.371	k141_462603	1549	2085	+	Strict	350	369.8	Campylobacter coli chloramphenicol acetyltransferase	94.97	3004454	protein homolog model	n/a	n/a	phenicol antibiotic	antibiotic inactivation	chloramphenicol acetyltransferase (CAT)	86.47	gnl|BL_ORD_ID|2502|hsp_num:0	2893			0	537	chloramphenicol	
k141_195346_3 # 4810 # 5598 # -1 # ID=24928_3;partial=00;start_type=GTG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.695	k141_195346	4810	5598	-	Strict	50	92.4	vanY gene in vanM cluster	39.31	3002961	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	112.45	gnl|BL_ORD_ID|1674|hsp_num:0	1713			138	534	vancomycin; teicoplanin	
k141_552496_4 # 4554 # 7016 # 1 # ID=24970_4;partial=00;start_type=GTG;rbs_motif=TAAA;rbs_spacer=9bp;gc_cont=0.340	k141_552496	4554	7016	+	Strict	175	200.7	vanT gene in vanG cluster	35.89	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	115.17	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1038	1986	vancomycin	
k141_16342_4 # 1686 # 2507 # -1 # ID=25134_4;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.510	k141_16342	1686	2507	-	Strict	500	555.8	linG	99.27	3002879	protein homolog model	n/a	n/a	lincosamide antibiotic	antibiotic inactivation	lincosamide nucleotidyltransferase (LNU)	100.00	gnl|BL_ORD_ID|1731|hsp_num:0	1873			0	819	lincomycin	
k141_552848_2 # 544 # 1368 # -1 # ID=25461_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.408	k141_552848	544	1368	-	Strict	450	531.9	gadX	98.54	3000508	protein homolog model	n/a	n/a	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|79|hsp_num:0	91			0	822	erythromycin; cloxacillin; oxacillin; norfloxacin	
k141_374556_2 # 875 # 1240 # 1 # ID=25800_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.426	k141_374556	875	1240	+	Strict	150	176.4	Klebsiella pneumoniae KpnE	82.2	3004580	protein homolog model	n/a	n/a	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.83	gnl|BL_ORD_ID|2720|hsp_num:0	3283			6	360	erythromycin; streptomycin; tetracycline; cefepime; ceftriaxone; rifampin; colistin A; colistin B; triclosan; benzalkonium chloride; chlorhexidine	
k141_374556_3 # 1227 # 1556 # 1 # ID=25800_3;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.518	k141_374556	1227	1556	+	Strict	150	189.5	Klebsiella pneumoniae KpnF	84.4	3004583	protein homolog model	n/a	n/a	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|2722|hsp_num:0	3286			0	327	erythromycin; streptomycin; tetracycline; cefepime; ceftriaxone; rifampin; colistin A; colistin B; triclosan; benzalkonium chloride; chlorhexidine	
k141_17110_2 # 1269 # 3281 # -1 # ID=26215_2;partial=00;start_type=TTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.393	k141_17110	1269	3281	-	Strict	300	1239.6	tet(Q)	96.58	3000191	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	101.98	gnl|BL_ORD_ID|1220|hsp_num:0	1183			39	1971	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	
k141_196165_2 # 1329 # 2132 # 1 # ID=26241_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.311	k141_196165	1329	2132	+	Strict	500	524.6	lnuB	99.63	3002836	protein homolog model	n/a	n/a	lincosamide antibiotic	antibiotic inactivation	lincosamide nucleotidyltransferase (LNU)	100.00	gnl|BL_ORD_ID|742|hsp_num:0	809			0	801	lincomycin; clindamycin	
k141_287317_2 # 130 # 1005 # 1 # ID=27719_2;partial=00;start_type=GTG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.541	k141_287317	130	1005	+	Strict	50	107.1	vanY gene in vanM cluster	35.08	3002961	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	124.89	gnl|BL_ORD_ID|1674|hsp_num:0	1713			9	534	vancomycin; teicoplanin	
k141_18224_1 # 3 # 689 # -1 # ID=28036_1;partial=10;start_type=TTG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.360	k141_18224	3	689	-	Strict	300	426.8	tet(M)	93.89	3000186	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	35.84	gnl|BL_ORD_ID|1675|hsp_num:0	1692			555	1242	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	
k141_376029_1 # 1 # 990 # 1 # ID=28054_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.433	k141_376029	1	990	+	Strict	50	93.6	vanW gene in vanI cluster	29.13	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	88.20	gnl|BL_ORD_ID|4747|hsp_num:0	2242			357	1083	vancomycin; teicoplanin	
k141_109269_6 # 5320 # 8448 # -1 # ID=30491_6;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.297	k141_109269	5320	8448	-	Strict	750	839.0	adeF	45.44	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	98.39	gnl|BL_ORD_ID|133|hsp_num:0	153			9	3120	tetracycline	
k141_378355_34 # 39310 # 42438 # 1 # ID=31583_34;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.419	k141_378355	39310	42438	+	Strict	750	802.7	adeF	43.42	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	98.39	gnl|BL_ORD_ID|133|hsp_num:0	153			9	3120	tetracycline	
k141_20982_2 # 1843 # 2328 # 1 # ID=32297_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.352	k141_20982	1843	2328	+	Strict	150	165.2	nimE	53.7	3007107	protein homolog model	n/a	n/a	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	94.71	gnl|BL_ORD_ID|4785|hsp_num:0	5780			0	483	metronidazole	
k141_110943_3 # 2074 # 2871 # -1 # ID=33014_3;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.387	k141_110943	2074	2871	-	Strict	500	500.4	RSD2-2	99.21	3006983	protein homolog model	n/a	n/a	carbapenem; cephalosporin	antibiotic inactivation	RSD2 beta-lactamase	105.16	gnl|BL_ORD_ID|4571|hsp_num:0	5640			0	756		
