seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k141_311219	3725	No terminal repeats	4	11	0.9859	NA	0	2.7914	NA	NA
k141_452045	3802	No terminal repeats	3	11	0.9856	NA	0	1.2604	NA	NA
k141_279309	2804	No terminal repeats	3	11	0.9855	NA	3	3.5970	F_traV;virb4	NA
k141_487226	1065	No terminal repeats	1	11	0.9855	NA	1	1.0615	NA	NA
k141_180459	1659	No terminal repeats	4	11	0.9855	NA	2	4.0882	F_traF;F_trbC	NA
k141_478387	2441	No terminal repeats	3	11	0.9855	NA	2	4.5954	F_traE;F_traE	NA
k141_205008	1843	No terminal repeats	4	11	0.9852	NA	1	1.7114	NA	NA
k141_547560	1419	No terminal repeats	3	11	0.9852	NA	1	2.6481	NA	NA
k141_391215	11700	No terminal repeats	13	11	0.9847	NA	0	3.4096	NA	NA
k141_274638	8184	No terminal repeats	11	11	0.9845	NA	0	4.0696	NA	NA
k141_340692	6001	No terminal repeats	8	11	0.9843	NA	0	1.7183	NA	NA
k141_109400	15730	No terminal repeats	21	11	0.9838	NA	0	6.0209	NA	NA
k141_363395	1792	No terminal repeats	4	11	0.9838	NA	1	1.9662	NA	NA
k141_357227	1102	No terminal repeats	1	11	0.9837	NA	1	0.8718	NA	NA
k141_336123	10569	No terminal repeats	10	11	0.9837	NA	2	3.2240	MOBP1	NA
k141_370875	5120	No terminal repeats	9	11	0.9833	NA	4	5.4024	T_virB5;T_virB6;T_virB8;T_virB9	NA
k141_488340	5869	No terminal repeats	9	11	0.9827	NA	0	2.3829	NA	NA
k141_560341	1968	DTR	4	11	0.9824	NA	2	1.7492	NA	NA
k141_8733	6007	No terminal repeats	6	11	0.9824	NA	0	1.4906	NA	NA
k141_379864	1292	No terminal repeats	2	11	0.9823	NA	1	3.1318	F_traE	NA
k141_419133	4505	No terminal repeats	6	11	0.9823	NA	2	4.1371	F_traH;F_traF	NA
k141_370481	2776	No terminal repeats	3	11	0.9820	NA	0	2.0698	NA	NA
k141_247189	4113	No terminal repeats	5	11	0.9818	NA	0	3.4366	NA	NA
k141_165410	1995	No terminal repeats	4	11	0.9808	NA	1	1.2929	MOBV	NA
k141_177884	1425	No terminal repeats	2	11	0.9806	NA	2	2.7797	T_virB6;T_virB5	NA
k141_505473	3266	No terminal repeats	4	11	0.9805	NA	3	4.2373	F_traV;F_traB	NA
k141_189	16108	No terminal repeats	11	11	0.9805	NA	0	7.7491	NA	NA
k141_485501	4072	No terminal repeats	8	11	0.9803	NA	0	3.2643	NA	NA
k141_382404	1608	No terminal repeats	1	11	0.9799	NA	1	0.6738	MOBP1	NA
k141_546617	1703	No terminal repeats	3	11	0.9799	NA	2	3.0804	F_traB;F_traV	NA
k141_319819	6800	No terminal repeats	8	11	0.9799	NA	0	1.5218	NA	NA
k141_223379	3967	No terminal repeats	4	11	0.9798	NA	0	0.5941	NA	NA
k141_511156	3124	No terminal repeats	4	11	0.9798	NA	0	3.1230	NA	NA
k141_273198	5726	No terminal repeats	9	11	0.9798	NA	0	2.1030	NA	NA
k141_544112	2884	No terminal repeats	5	11	0.9797	NA	0	1.5059	NA	NF000261
k141_536432	3551	No terminal repeats	5	11	0.9794	NA	1	2.9428	NA	NA
k141_244626	2822	No terminal repeats	3	11	0.9794	NA	0	1.2113	NA	NA
k141_467432	2594	No terminal repeats	5	11	0.9794	NA	0	1.7183	NA	NA
k141_297777	1001	No terminal repeats	1	4	0.9792	NA	1	1.3692	NA	NA
k141_361071	1741	No terminal repeats	2	11	0.9792	NA	1	1.7166	NA	NA
k141_16763	1443	No terminal repeats	2	11	0.9788	NA	2	2.5188	T_virB5;virb4	NA
k141_87938	1056	No terminal repeats	2	11	0.9786	NA	1	1.2929	MOBV	NA
k141_149962	4625	No terminal repeats	6	11	0.9784	NA	0	2.5067	NA	NA
k141_232258	4172	No terminal repeats	7	11	0.9783	NA	0	1.4416	NA	NA
k141_426049	1104	No terminal repeats	2	11	0.9780	NA	1	2.6796	G_tfc3	NA
k141_192437	4633	No terminal repeats	5	11	0.9774	NA	0	1.7183	NA	NA
k141_213224	8731	No terminal repeats	7	11	0.9767	NA	3	4.0506	T_virB8;T_virB9;T_virB10	NA
k141_101145	8614	No terminal repeats	10	11	0.9764	NA	1	6.4288	NA	NA
k141_312428	8191	No terminal repeats	10	11	0.9764	NA	0	4.4825	NA	NA
k141_524234	5519	No terminal repeats	4	11	0.9760	NA	0	3.4021	NA	NA
k141_196084	1987	No terminal repeats	5	11	0.9759	NA	2	3.2784	T_virB3;T_virB2	NA
k141_528732	3055	No terminal repeats	5	11	0.9756	NA	0	1.2024	NA	NA
k141_89487	4433	No terminal repeats	8	11	0.9753	NA	0	0.7552	NA	NA
k141_353975	2248	No terminal repeats	3	11	0.9749	NA	1	1.2722	MOBQ	NA
k141_292821	7067	No terminal repeats	9	11	0.9743	NA	1	0.3664	NA	NA
k141_473844	2286	No terminal repeats	5	11	0.9739	NA	1	0.9293	NA	NA
k141_161479	1697	No terminal repeats	2	11	0.9739	NA	1	0.9502	NA	NA
k141_455567	1072	No terminal repeats	3	11	0.9737	NA	2	2.8983	T_virB3	NA
k141_176644	19777	No terminal repeats	21	11	0.9737	NA	0	9.5354	NA	NA
k141_523879	2226	No terminal repeats	5	11	0.9721	NA	1	3.7877	NA	NA
k141_173540	8815	DTR	11	11	0.9718	NA	1	2.6779	NA	NA
k141_166300	13126	No terminal repeats	14	11	0.9717	NA	0	5.3702	NA	NA
k141_227685	2717	No terminal repeats	3	11	0.9713	NA	0	1.5111	NA	NA
k141_510949	3695	No terminal repeats	5	11	0.9711	NA	0	1.1494	NA	NA
k141_241394	2749	No terminal repeats	5	11	0.9705	NA	0	1.5798	NA	NA
k141_180319	2057	No terminal repeats	3	11	0.9705	NA	3	3.6153	T_virB6;T_virB8;T_virB9	NA
k141_27825	14151	No terminal repeats	21	11	0.9703	NA	0	1.8545	NA	NA
k141_75317	1891	No terminal repeats	4	11	0.9701	NA	3	4.2284	F_traL;F_traE;F_traK	NA
k141_39402	1429	No terminal repeats	2	11	0.9697	NA	1	1.4963	NA	NA
k141_169426	1084	No terminal repeats	1	11	0.9695	NA	1	1.4894	MOBQ	NA
k141_212996	42059	No terminal repeats	37	11	0.9689	NA	0	2.1657	NA	NA
k141_209960	3223	No terminal repeats	4	11	0.9689	NA	0	1.6793	NA	NA
k141_160588	10990	No terminal repeats	8	11	0.9685	NA	0	1.5497	NA	NA
k141_73238	7759	No terminal repeats	10	11	0.9682	NA	0	1.5268	NA	NA
k141_161052	4378	No terminal repeats	2	11	0.9679	NA	0	1.6870	NA	NA
k141_485696	1007	No terminal repeats	1	11	0.9676	NA	1	1.7114	NA	NA
k141_140203	6674	No terminal repeats	8	11	0.9673	NA	1	2.5563	NA	NA
k141_211846	2646	No terminal repeats	3	11	0.9666	NA	1	1.4416	NA	NA
k141_259905	2556	No terminal repeats	4	11	0.9663	NA	1	3.0211	NA	NA
k141_50568	4021	No terminal repeats	4	11	0.9659	NA	1	0.8996	NA	NA
k141_560380	2219	DTR	4	11	0.9654	NA	1	1.9759	NA	NA
k141_147090	6050	No terminal repeats	6	11	0.9654	NA	0	1.2146	NA	NA
k141_444480	4036	No terminal repeats	3	11	0.9651	NA	0	2.7763	NA	NA
k141_369806	3592	No terminal repeats	4	11	0.9651	NA	0	1.7160	NA	NA
k141_420103	2532	No terminal repeats	4	11	0.9650	NA	0	2.5362	NA	NA
k141_299132	4840	No terminal repeats	6	11	0.9648	NA	0	3.4053	NA	NA
k141_235312	4387	No terminal repeats	5	11	0.9647	NA	0	1.5198	NA	NA
k141_276181	26919	No terminal repeats	14	11	0.9640	NA	0	2.9862	NA	NA
k141_40192	3072	No terminal repeats	3	11	0.9638	NA	0	0.9977	NA	NA
k141_523575	1061	No terminal repeats	1	11	0.9637	NA	1	1.3753	NA	NA
k141_109207	3994	No terminal repeats	4	11	0.9637	NA	0	1.6069	NA	NA
k141_48882	7119	No terminal repeats	5	11	0.9634	NA	0	1.7183	NA	NA
k141_375646	5820	No terminal repeats	8	11	0.9632	NA	0	2.4726	NA	NA
k141_162125	1338	No terminal repeats	2	11	0.9624	NA	1	1.4636	F_traE	NA
k141_230050	2134	No terminal repeats	4	11	0.9623	NA	1	2.3741	F_trbC	NA
k141_72106	2641	No terminal repeats	3	11	0.9619	NA	0	0.5910	NA	NA
k141_551076	3238	No terminal repeats	5	11	0.9613	NA	0	1.1681	NA	NA
k141_553492	3563	No terminal repeats	6	11	0.9609	NA	2	2.7656	virb4;T_virB3	NA
k141_458064	3710	No terminal repeats	3	11	0.9609	NA	0	3.0107	NA	NA
k141_143329	2134	No terminal repeats	4	11	0.9604	NA	1	3.2409	NA	NA
k141_227744	3136	No terminal repeats	6	11	0.9603	NA	0	2.3829	NA	NA
k141_76495	3107	No terminal repeats	5	11	0.9602	NA	0	0.3009	NA	NA
k141_83217	2919	No terminal repeats	3	11	0.9598	NA	0	1.1749	NA	NA
k141_341106	1380	No terminal repeats	2	11	0.9591	NA	2	2.2372	G_tfc7;t4cp1	NA
k141_34086	3493	No terminal repeats	8	11	0.9590	NA	0	1.0827	NA	NA
k141_552530	1359	No terminal repeats	2	11	0.9588	NA	2	2.5240	F_traE;F_traK	NA
k141_65163	5105	No terminal repeats	7	11	0.9581	NA	0	3.4366	NA	NA
k141_269869	4079	No terminal repeats	4	11	0.9580	NA	0	3.4888	NA	NA
k141_311571	1084	No terminal repeats	1	11	0.9579	NA	1	1.4636	F_traE	NA
k141_494081	1742	No terminal repeats	2	11	0.9571	NA	1	1.7088	NA	NA
k141_256713	3456	No terminal repeats	6	11	0.9565	NA	0	1.1706	NA	NA
k141_474552	2629	No terminal repeats	3	11	0.9564	NA	0	0.5941	NA	NA
k141_66853	1481	No terminal repeats	3	11	0.9561	NA	2	2.1795	T_virB9;T_virB8	NA
k141_79800	1263	No terminal repeats	3	11	0.9560	NA	2	2.5290	T_virB9;T_virB8	NA
k141_12375	6320	No terminal repeats	6	11	0.9557	NA	0	1.1336	NA	NA
k141_171918	5656	No terminal repeats	8	11	0.9544	NA	1	1.7396	MOBB	NA
k141_350601	4497	No terminal repeats	6	11	0.9537	NA	1	4.4834	NA	NA
k141_43644	1385	No terminal repeats	3	11	0.9533	NA	1	1.5384	B_traF	NA
k141_316122	1539	No terminal repeats	2	11	0.9532	NA	1	1.1340	NA	NA
k141_479877	6973	No terminal repeats	8	11	0.9532	NA	1	0.9975	NA	NA
k141_11310	1973	No terminal repeats	4	11	0.9517	NA	1	1.6611	NA	NA
k141_58598	2519	No terminal repeats	4	11	0.9516	NA	0	1.1858	NA	NA
k141_215027	2412	No terminal repeats	3	11	0.9514	NA	1	2.5972	F_traE	NA
k141_142202	2991	No terminal repeats	3	11	0.9512	NA	0	3.2370	NA	NA
k141_486650	1449	No terminal repeats	2	11	0.9511	NA	2	2.3954	virb4;F_traV	NA
k141_51278	5775	No terminal repeats	6	11	0.9510	NA	0	0.9302	NA	NA
k141_464728	2601	No terminal repeats	4	11	0.9498	NA	0	2.1827	NA	NA
k141_252264	4061	No terminal repeats	4	11	0.9487	NA	0	1.5838	NA	NA
k141_37012	1164	No terminal repeats	2	11	0.9486	NA	1	0.9963	NA	NA
k141_533495	9564	No terminal repeats	13	11	0.9486	NA	3	8.5607	MOBP1	NA
k141_321273	3226	No terminal repeats	3	11	0.9478	NA	0	1.4114	NA	NA
k141_198513	1101	No terminal repeats	2	11	0.9475	NA	1	1.2513	NA	NA
k141_503894	2620	No terminal repeats	5	11	0.9472	NA	0	0.5917	I_traV	NA
k141_133124	4555	No terminal repeats	2	11	0.9470	NA	0	1.4662	NA	NA
k141_58582	1256	No terminal repeats	2	11	0.9459	NA	2	2.3303	F_traW;F_traU	NA
k141_190023	5240	No terminal repeats	6	11	0.9454	NA	0	0.8828	NA	NF000027
k141_316087	3618	No terminal repeats	4	11	0.9450	NA	0	1.2206	NA	NA
k141_276356	1117	No terminal repeats	1	11	0.9448	NA	1	1.2929	MOBV	NA
k141_260444	13091	No terminal repeats	10	11	0.9446	NA	1	1.7114	NA	NA
k141_402806	2984	No terminal repeats	6	11	0.9424	NA	0	1.5332	NA	NA
k141_308802	1178	No terminal repeats	2	11	0.9417	NA	1	2.1825	NA	NA
k141_517066	2533	No terminal repeats	4	11	0.9415	NA	1	1.1426	NA	NA
k141_26789	3181	No terminal repeats	2	11	0.9414	NA	2	2.5159	virb4	NA
k141_163982	2512	No terminal repeats	5	11	0.9399	NA	0	2.5797	NA	NA
k141_96693	6441	No terminal repeats	7	11	0.9393	NA	0	0.9784	NA	NA
k141_480008	4344	No terminal repeats	9	11	0.9387	NA	0	0.6240	NA	NA
k141_294009	3246	No terminal repeats	5	11	0.9383	NA	0	1.0567	NA	NA
k141_88983	3444	No terminal repeats	3	11	0.9377	NA	0	2.5337	NA	NA
k141_309461	1092	No terminal repeats	3	11	0.9375	NA	1	0.9975	NA	NA
k141_68264	10062	No terminal repeats	14	11	0.9355	NA	1	0.5909	NA	NA
k141_182491	4738	No terminal repeats	3	11	0.9352	NA	0	1.1578	NA	NA
k141_383396	9942	No terminal repeats	12	11	0.9343	NA	0	0.2737	NA	NA
k141_475245	1389	No terminal repeats	2	11	0.9342	NA	1	1.7134	NA	NA
k141_153342	3448	No terminal repeats	6	11	0.9341	NA	1	3.2409	NA	NA
k141_288528	1579	No terminal repeats	2	11	0.9340	NA	1	1.4640	MOBP1	NA
k141_458551	3378	No terminal repeats	4	11	0.9332	NA	0	1.7183	NA	NA
k141_548733	2783	No terminal repeats	3	11	0.9326	NA	0	3.7978	NA	NA
k141_62130	6462	No terminal repeats	9	11	0.9326	NA	0	0.4405	NA	NA
k141_232636	2962	No terminal repeats	5	11	0.9316	NA	0	3.4928	NA	NA
k141_361790	6587	No terminal repeats	7	11	0.9312	NA	0	1.4564	NA	NA
k141_48915	2904	No terminal repeats	7	11	0.9310	NA	0	1.3921	NA	NA
k141_308816	1299	No terminal repeats	2	11	0.9301	NA	1	1.3112	MOBP1	NA
k141_500402	5563	No terminal repeats	8	11	0.9297	NA	0	1.6884	NA	NA
k141_326040	2506	No terminal repeats	5	11	0.9296	NA	0	1.0354	NA	NA
k141_143834	2608	No terminal repeats	5	11	0.9295	NA	0	0.4938	NA	NA
k141_202568	3022	No terminal repeats	2	11	0.9286	NA	1	1.5023	NA	NA
k141_198640	4257	No terminal repeats	7	11	0.9284	NA	0	1.0630	NA	NA
k141_492807	3062	No terminal repeats	3	11	0.9284	NA	0	1.5654	NA	NA
k141_101680	4455	No terminal repeats	6	11	0.9274	NA	0	1.0812	NA	NA
k141_129365	11365	No terminal repeats	8	11	0.9270	NA	0	0.5832	NA	NA
k141_108708	5254	No terminal repeats	4	11	0.9244	NA	0	1.1964	NA	NA
k141_183154	7029	No terminal repeats	7	11	0.9242	NA	0	3.8373	NA	NA
k141_453610	3410	No terminal repeats	5	11	0.9242	NA	0	1.4026	NA	NA
k141_305468	1093	No terminal repeats	4	11	0.9240	NA	1	1.7183	T_virB3	NA
k141_387647	4703	No terminal repeats	6	11	0.9224	NA	2	0.5794	F_traK;F_traE	NA
k141_93345	60264	No terminal repeats	79	11	0.9212	NA	7	5.3407	t4cp1;F_traL;F_traE;F_traK;F_traV;virb4	NA
k141_252616	1198	No terminal repeats	2	11	0.9211	NA	1	1.6142	NA	NA
k141_128592	2557	No terminal repeats	5	11	0.9211	NA	0	0.9600	NA	NA
k141_527672	2855	No terminal repeats	3	11	0.9210	NA	0	1.2568	NA	NA
k141_447518	3355	No terminal repeats	6	11	0.9206	NA	0	3.8006	NA	NA
k141_20600	1158	No terminal repeats	2	11	0.9206	NA	1	0.9975	NA	NA
k141_125050	3997	No terminal repeats	3	11	0.9185	NA	0	1.4440	NA	NA
k141_361354	6401	No terminal repeats	7	11	0.9183	NA	0	1.0036	NA	NA
k141_116377	1143	No terminal repeats	3	11	0.9182	NA	1	1.9844	NA	NA
k141_28757	8174	No terminal repeats	11	11	0.9176	NA	0	1.3559	NA	NA
k141_270244	3722	No terminal repeats	4	11	0.9167	NA	1	2.4875	NA	NA
k141_349954	34670	No terminal repeats	32	11	0.9158	NA	0	0.6802	NA	NA
k141_384556	1421	No terminal repeats	1	11	0.9158	NA	1	1.0578	NA	NA
k141_214347	2785	No terminal repeats	4	11	0.9153	NA	0	0.9898	NA	NA
k141_189814	1734	No terminal repeats	2	11	0.9147	NA	1	1.4636	F_traE	NA
k141_102542	4242	No terminal repeats	6	11	0.9136	NA	0	2.3111	NA	NA
k141_123402	1855	No terminal repeats	2	11	0.9126	NA	1	1.0578	NA	NA
k141_413789	3555	No terminal repeats	3	11	0.9117	NA	1	1.2668	NA	NA
k141_473535	2544	No terminal repeats	2	11	0.9117	NA	0	1.2570	NA	NA
k141_18358	2691	No terminal repeats	7	11	0.9116	NA	0	0.9397	NA	NA
k141_207255	2931	No terminal repeats	5	11	0.9116	NA	1	1.8536	NA	NA
k141_12991	2590	No terminal repeats	4	11	0.9106	NA	0	1.0812	NA	NA
k141_234175	12414	No terminal repeats	16	11	0.9105	NA	0	3.3706	NA	NA
k141_498645	2585	No terminal repeats	3	11	0.9096	NA	1	1.7071	NA	NA
k141_285689	3694	No terminal repeats	6	11	0.9094	NA	0	1.6910	NA	NA
k141_222960	1487	No terminal repeats	2	11	0.9094	NA	1	1.5023	NA	NA
k141_244941	2718	No terminal repeats	2	11	0.9077	NA	0	0.9943	NA	NA
k141_304288	2348	No terminal repeats	3	11	0.9075	NA	1	1.6557	NA	NA
k141_224450	2549	No terminal repeats	5	11	0.9066	NA	0	0.7155	NA	NA
k141_309531	4178	No terminal repeats	3	11	0.9056	NA	0	1.4200	NA	NA
k141_465833	5646	No terminal repeats	10	11	0.9049	NA	3	5.4878	F_traK;F_traE;F_traL	NA
k141_237776	2852	No terminal repeats	5	11	0.9048	NA	0	0.6210	NA	NA
k141_406750	3986	No terminal repeats	5	11	0.9047	NA	0	1.6167	NA	NA
k141_387283	5612	No terminal repeats	5	11	0.9033	NA	1	2.4522	NA	NA
k141_26566	12497	No terminal repeats	15	11	0.9011	NA	0	2.2431	NA	NF033088
k141_228457	1015	No terminal repeats	2	11	0.9006	NA	1	0.9975	NA	NA
k141_80414	7828	No terminal repeats	8	11	0.9006	NA	0	0.7406	NA	NA
k141_295946	2492	No terminal repeats	4	11	0.8992	NA	1	1.9436	NA	NA
k141_496538	2651	No terminal repeats	3	11	0.8962	NA	1	1.4240	NA	NA
k141_470950	5380	No terminal repeats	7	11	0.8959	NA	0	0.4480	NA	NA
k141_560127	5207	No terminal repeats	6	11	0.8954	NA	2	2.5574	MOBP1	NA
k141_376787	3005	No terminal repeats	4	11	0.8950	NA	0	2.4227	NA	NA
k141_40105	1258	No terminal repeats	2	11	0.8949	NA	2	2.1047	G_tfc5;t4cp1	NA
k141_275055	1064	No terminal repeats	2	11	0.8943	NA	1	1.2770	T_virB8	NA
k141_364905	4146	No terminal repeats	5	11	0.8929	NA	0	1.4013	NA	NA
k141_20252	2966	No terminal repeats	7	11	0.8922	NA	0	0.3988	NA	NA
k141_86820	43891	No terminal repeats	36	11	0.8892	NA	0	0.3486	NA	NA
k141_362791	2963	No terminal repeats	6	11	0.8881	NA	0	1.2725	NA	NA
k141_92518	3060	No terminal repeats	5	11	0.8858	NA	0	0.7406	NA	NA
k141_532116	1831	No terminal repeats	6	11	0.8847	NA	1	1.3801	NA	NA
k141_11803	6977	No terminal repeats	9	11	0.8846	NA	0	1.1582	NA	NA
k141_271212	1261	No terminal repeats	2	11	0.8839	NA	1	1.2286	G_tfc2	NA
k141_145979	4418	No terminal repeats	6	11	0.8831	NA	0	1.5528	NA	NA
k141_285276	10282	No terminal repeats	12	11	0.8827	NA	6	9.0848	F_traL;F_traE;F_traK;F_traV;virb4	NA
k141_304091	4084	No terminal repeats	6	11	0.8821	NA	0	0.7101	NA	NA
k141_257284	9629	No terminal repeats	11	11	0.8819	NA	0	0.6036	NA	NA
k141_244245	36346	No terminal repeats	45	11	0.8817	NA	8	11.4193	virb4;F_traV;F_traK;F_traE;F_traL;t4cp1	NA
k141_419295	3086	No terminal repeats	4	11	0.8816	NA	0	2.0729	NA	NF033135
