seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
k141_273236	15803	No terminal repeats	NA	17	11	0.9826	NA	4	21.6886	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_739730	5103	No terminal repeats	NA	7	11	0.9826	NA	3	8.5797	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_571038	4653	No terminal repeats	NA	6	11	0.9824	NA	0	8.0647	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_612605	14775	No terminal repeats	NA	13	11	0.9824	NA	2	16.1276	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_586565	7040	No terminal repeats	NA	7	11	0.9824	NA	2	11.9544	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_249442	3739	No terminal repeats	NA	4	11	0.9823	NA	1	6.5986	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_580190	3962	No terminal repeats	NA	5	11	0.9823	NA	2	8.1522	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_23483	8401	No terminal repeats	NA	11	11	0.9823	NA	8	13.5740	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_463744	10897	No terminal repeats	NA	13	11	0.9822	NA	2	19.4322	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_237102	5374	No terminal repeats	NA	8	11	0.9822	NA	5	13.2084	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_158271	4149	No terminal repeats	NA	4	11	0.9822	NA	2	6.0513	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_850667	6114	No terminal repeats	NA	11	11	0.9821	NA	4	9.6832	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_110419	5086	No terminal repeats	NA	6	11	0.9820	NA	2	10.2317	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_31314	5084	No terminal repeats	NA	8	11	0.9820	NA	6	12.8867	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_82928	6856	No terminal repeats	NA	11	11	0.9819	NA	6	13.7416	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_64016	4070	No terminal repeats	NA	6	11	0.9819	NA	2	6.8447	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_110423	3920	No terminal repeats	NA	5	11	0.9819	NA	3	7.4052	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_31100	5737	No terminal repeats	NA	9	11	0.9819	NA	4	10.7536	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_631496	9181	No terminal repeats	NA	5	11	0.9819	NA	1	6.9392	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_725152	4910	No terminal repeats	NA	4	15	0.9818	NA	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_762116	14199	No terminal repeats	NA	6	11	0.9817	NA	2	6.5861	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_445588	3733	No terminal repeats	NA	3	11	0.9817	NA	1	4.5395	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_434926	6780	No terminal repeats	NA	10	11	0.9817	NA	4	14.3439	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_870949	7283	No terminal repeats	NA	16	11	0.9817	NA	3	12.3524	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_48245	6189	No terminal repeats	NA	8	11	0.9817	NA	2	8.3853	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_191690	3485	No terminal repeats	NA	5	11	0.9817	NA	2	6.4500	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_456240	4982	No terminal repeats	NA	7	11	0.9817	NA	0	6.2473	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_113044	6353	No terminal repeats	NA	7	11	0.9816	NA	1	6.0372	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_635861	6803	No terminal repeats	NA	8	11	0.9816	NA	0	8.2839	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_918333	2260	No terminal repeats	NA	5	11	0.9816	NA	1	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_668007	2657	No terminal repeats	NA	4	11	0.9816	NA	1	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_647673	4207	No terminal repeats	NA	5	11	0.9815	NA	2	7.1284	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_357811	4298	No terminal repeats	NA	3	11	0.9815	NA	1	4.4312	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_61699	6354	No terminal repeats	NA	8	11	0.9815	NA	1	10.1649	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_749669	4889	No terminal repeats	NA	6	11	0.9815	NA	1	9.4430	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_18996	2352	No terminal repeats	NA	4	11	0.9815	NA	1	6.6443	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_899408	6008	No terminal repeats	NA	9	11	0.9814	NA	4	12.8930	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_842135	3931	No terminal repeats	NA	5	11	0.9814	NA	0	6.5304	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_725643	3102	No terminal repeats	NA	3	11	0.9814	NA	2	4.8715	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_8957	3599	No terminal repeats	NA	6	11	0.9814	NA	0	6.1987	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_543610	4024	No terminal repeats	NA	7	11	0.9813	NA	0	8.5836	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_491311	8156	No terminal repeats	NA	11	11	0.9813	NA	1	7.9881	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_208192	2098	No terminal repeats	NA	4	11	0.9813	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_895867	5113	No terminal repeats	NA	9	11	0.9813	NA	2	7.7524	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_89093	4326	No terminal repeats	NA	6	11	0.9812	NA	0	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_665926	4324	No terminal repeats	NA	4	11	0.9812	NA	2	6.2981	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_294644	14430	No terminal repeats	NA	30	11	0.9812	NA	0	39.5205	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_678324	7352	No terminal repeats	NA	12	11	0.9811	NA	4	14.5999	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_563492	11981	No terminal repeats	NA	15	11	0.9811	NA	3	18.0804	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_236924	7764	No terminal repeats	NA	10	11	0.9811	NA	2	10.1432	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_642089	4492	No terminal repeats	NA	5	11	0.9811	NA	0	6.2949	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_309304	6377	No terminal repeats	NA	9	11	0.9811	NA	3	11.2152	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_691163	4251	No terminal repeats	NA	7	11	0.9811	NA	0	6.7907	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_62980	5355	No terminal repeats	NA	7	11	0.9811	NA	3	7.7613	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_116019	11010	No terminal repeats	NA	12	11	0.9811	NA	3	11.7758	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_626723	3870	No terminal repeats	NA	10	11	0.9811	NA	1	8.4390	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_398144	5765	No terminal repeats	NA	7	11	0.9811	NA	2	6.4224	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Casjensviridae
k141_20720	5085	No terminal repeats	NA	10	11	0.9811	NA	5	8.9663	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_738742	6514	No terminal repeats	NA	11	11	0.9810	NA	6	10.6017	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_179318	3780	No terminal repeats	NA	7	11	0.9810	NA	1	10.0065	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_602526	6738	No terminal repeats	NA	4	11	0.9810	NA	2	6.3670	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_236696	8295	No terminal repeats	NA	10	11	0.9810	NA	4	13.2884	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_370091	9928	No terminal repeats	NA	12	11	0.9810	NA	7	16.5570	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_739557	10061	No terminal repeats	NA	10	11	0.9809	NA	3	7.3857	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_350853	4260	No terminal repeats	NA	5	11	0.9809	NA	3	5.6179	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_354428	4357	No terminal repeats	NA	7	11	0.9809	NA	2	6.4250	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_71368	2287	No terminal repeats	NA	3	11	0.9809	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_138267	4832	No terminal repeats	NA	10	11	0.9809	NA	0	6.9894	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_448314	2870	No terminal repeats	NA	3	11	0.9809	NA	3	4.6417	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_159010	3910	No terminal repeats	NA	7	11	0.9809	NA	0	8.3513	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_459057	3690	No terminal repeats	NA	9	11	0.9808	NA	1	6.4876	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_921898	7216	No terminal repeats	NA	10	11	0.9808	NA	8	15.4447	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_265272	6444	No terminal repeats	NA	9	11	0.9808	NA	2	13.7596	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_532597	7008	No terminal repeats	NA	9	11	0.9808	NA	0	9.0649	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_597311	10221	No terminal repeats	NA	10	11	0.9808	NA	4	9.3967	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_431301	5839	No terminal repeats	NA	10	11	0.9808	NA	1	9.3623	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_219300	6344	No terminal repeats	NA	6	11	0.9808	NA	1	7.2900	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_716667	6119	No terminal repeats	NA	5	11	0.9808	NA	2	8.2644	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_902009	3718	No terminal repeats	NA	5	11	0.9808	NA	1	6.4946	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_589064	9437	No terminal repeats	NA	14	11	0.9807	NA	5	18.7487	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_83631	7278	No terminal repeats	NA	10	11	0.9807	NA	3	8.2988	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_172064	4166	No terminal repeats	NA	5	11	0.9807	NA	0	5.1526	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_829305	10186	No terminal repeats	NA	19	11	0.9807	NA	2	14.9666	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_784739	2831	No terminal repeats	NA	4	11	0.9807	NA	1	5.6691	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_368232	2653	No terminal repeats	NA	4	11	0.9807	NA	2	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_125371	5224	No terminal repeats	NA	11	11	0.9806	NA	1	6.8217	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_138954	22773	No terminal repeats	NA	20	11	0.9806	NA	8	28.0713	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_774622	4164	No terminal repeats	NA	6	11	0.9806	NA	4	7.8404	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_365654	3468	No terminal repeats	NA	4	11	0.9806	NA	3	6.2084	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_101302	1476	No terminal repeats	NA	4	11	0.9805	NA	2	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_759056	3947	No terminal repeats	NA	5	11	0.9805	NA	2	6.2828	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_319664	3097	No terminal repeats	NA	4	11	0.9805	NA	2	6.6394	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_420490	5284	No terminal repeats	NA	11	11	0.9805	NA	1	8.5907	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_579946	3621	No terminal repeats	NA	4	11	0.9804	NA	1	6.2955	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_99357	4585	No terminal repeats	NA	9	11	0.9804	NA	5	13.3200	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_857274	13744	No terminal repeats	NA	22	11	0.9804	NA	3	12.9850	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_234015	6230	No terminal repeats	NA	10	11	0.9804	NA	2	11.6590	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_30145	11176	No terminal repeats	NA	16	11	0.9804	NA	6	11.2368	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_445817	4559	No terminal repeats	NA	6	11	0.9804	NA	2	8.2284	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_854595	3865	No terminal repeats	NA	6	11	0.9804	NA	1	6.6974	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_28862	2332	No terminal repeats	NA	6	11	0.9803	NA	3	6.0113	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_48817	3938	No terminal repeats	NA	7	11	0.9803	NA	5	7.9867	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_417183	34744	No terminal repeats	NA	52	11	0.9803	NA	16	46.0942	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_205814	11133	No terminal repeats	NA	17	11	0.9803	NA	1	18.9243	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_552178	3161	No terminal repeats	NA	3	11	0.9803	NA	2	4.6984	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_661239	4810	No terminal repeats	NA	7	11	0.9803	NA	1	6.7546	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_495016	5114	No terminal repeats	NA	6	11	0.9803	NA	2	8.2615	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_93823	4293	No terminal repeats	NA	7	11	0.9803	NA	1	10.5438	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_390630	3979	No terminal repeats	NA	4	11	0.9803	NA	3	4.9459	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_894040	30692	No terminal repeats	NA	62	11	0.9803	NA	2	25.2802	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_147059	5685	No terminal repeats	NA	10	11	0.9803	NA	2	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_590933	5842	No terminal repeats	NA	7	11	0.9803	NA	3	7.8956	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_368890	8039	No terminal repeats	NA	9	11	0.9802	NA	0	9.7762	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_112906	4804	No terminal repeats	NA	8	11	0.9802	NA	2	6.4198	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_723249	6630	No terminal repeats	NA	10	11	0.9802	NA	3	12.8951	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_575404	2929	No terminal repeats	NA	6	11	0.9802	NA	3	6.5199	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_566013	3677	No terminal repeats	NA	6	11	0.9802	NA	0	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_251166	4783	No terminal repeats	NA	4	11	0.9801	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_334675	4654	No terminal repeats	NA	5	11	0.9801	NA	2	4.4931	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_197468	1473	No terminal repeats	NA	2	11	0.9801	NA	1	3.1414	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_528491	8191	No terminal repeats	NA	12	11	0.9801	NA	4	12.9690	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_449139	4111	No terminal repeats	NA	6	11	0.9801	NA	4	9.3463	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_125251	2191	No terminal repeats	NA	4	11	0.9800	NA	1	6.5107	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_16753	4580	No terminal repeats	NA	8	11	0.9800	NA	2	7.9224	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_869188	7500	No terminal repeats	NA	8	11	0.9800	NA	1	4.7553	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_279897	2480	No terminal repeats	NA	7	11	0.9800	NA	4	7.7296	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_402340	3911	No terminal repeats	NA	9	11	0.9799	NA	0	5.9398	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_317153	5127	No terminal repeats	NA	4	11	0.9799	NA	3	4.8715	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_626973	1887	No terminal repeats	NA	3	11	0.9799	NA	1	5.1142	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_373266	8487	No terminal repeats	NA	11	11	0.9798	NA	3	13.6178	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_494020	7154	No terminal repeats	NA	12	11	0.9798	NA	0	5.3629	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_276195	6564	No terminal repeats	NA	10	11	0.9798	NA	1	7.1474	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_208145	6115	No terminal repeats	NA	11	11	0.9798	NA	5	11.5110	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_145718	2005	No terminal repeats	NA	3	11	0.9798	NA	3	4.7193	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_102994	2421	No terminal repeats	NA	3	11	0.9798	NA	2	5.1520	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_350772	4302	No terminal repeats	NA	7	11	0.9798	NA	0	7.7285	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_634791	3839	No terminal repeats	NA	5	11	0.9798	NA	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_538042	12336	No terminal repeats	NA	18	11	0.9798	NA	4	20.8091	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_645192	3200	No terminal repeats	NA	7	11	0.9798	NA	0	6.8159	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_253271	2787	No terminal repeats	NA	8	11	0.9798	NA	1	4.8526	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_123994	6228	No terminal repeats	NA	11	11	0.9798	NA	1	6.3467	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_489362	6695	No terminal repeats	NA	10	11	0.9797	NA	1	6.5625	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_425275	15367	No terminal repeats	NA	13	11	0.9797	NA	5	19.2541	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_241433	4064	No terminal repeats	NA	3	11	0.9797	NA	1	4.6172	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_123795	2591	No terminal repeats	NA	8	11	0.9797	NA	1	8.2951	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_60917	8973	No terminal repeats	NA	11	11	0.9797	NA	3	14.5140	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_101538	1093	No terminal repeats	NA	3	11	0.9797	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_491369	5843	No terminal repeats	NA	9	11	0.9797	NA	3	6.8569	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_589565	2296	No terminal repeats	NA	6	11	0.9796	NA	3	8.2228	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_668015	3696	No terminal repeats	NA	3	11	0.9796	NA	0	4.7351	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Kyanoviridae
k141_258958	5781	No terminal repeats	NA	8	11	0.9796	NA	0	6.8731	Unclassified
k141_175586	4296	No terminal repeats	NA	4	11	0.9796	NA	2	4.6221	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_502590	3091	No terminal repeats	NA	5	11	0.9796	NA	2	6.4581	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_110710	3219	No terminal repeats	NA	4	11	0.9796	NA	2	5.8291	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_397939	4183	No terminal repeats	NA	6	11	0.9796	NA	1	6.2486	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_121408	5410	No terminal repeats	NA	7	11	0.9795	NA	1	5.1532	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_57426	7060	No terminal repeats	NA	7	11	0.9795	NA	2	6.8624	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_783259	2474	No terminal repeats	NA	3	11	0.9795	NA	2	4.7531	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_202292	2003	No terminal repeats	NA	5	11	0.9795	NA	5	7.5449	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_734380	14893	No terminal repeats	NA	23	11	0.9795	NA	9	20.9173	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_111749	3224	No terminal repeats	NA	8	11	0.9795	NA	0	12.0280	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_342659	8153	No terminal repeats	NA	10	11	0.9795	NA	6	10.5521	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
